x,S11
-9.395559e+01,-1.592720e+01
-9.246312e+01,-1.149692e+01
-9.097065e+01,-8.950859e+00
-8.947818e+01,-7.578208e+00
-8.798571e+01,nan
-8.649324e+01,-6.548779e+00
-8.500077e+01,-5.876942e+00
-8.350830e+01,-5.411014e+00
-8.201583e+01,nan
-8.052336e+01,-5.100783e+00
-7.903089e+01,-4.910066e+00
-7.753842e+01,-4.816169e+00
-7.604595e+01,nan
-7.455348e+01,-4.797883e+00
-7.306101e+01,-4.828143e+00
-7.156854e+01,-4.898684e+00
-7.007607e+01,-4.920400e+00
-6.858360e+01,-7.023540e+00
-6.709113e+01,-5.140887e+00
-6.559866e+01,-5.283345e+00
-6.410619e+01,-5.438246e+00
-6.261372e+01,nan
-6.112125e+01,-5.616605e+00
-5.962878e+01,-5.920787e+00
-5.813631e+01,-6.154798e+00
-5.664384e+01,nan
-5.515137e+01,-6.086897e+00
-5.365890e+01,-6.590916e+00
-5.216643e+01,-6.635078e+00
-5.067396e+01,nan
-4.918149e+01,-6.823841e+00
-4.768902e+01,-7.055531e+00
-4.619655e+01,-7.278110e+00
-4.470407e+01,-7.501254e+00
-4.321160e+01,nan
-4.171913e+01,-7.714440e+00
-4.022666e+01,-7.918476e+00
-3.873419e+01,-8.120013e+00
-3.724172e+01,nan
-3.574925e+01,-8.330267e+00
-3.425678e+01,-8.538573e+00
-3.276431e+01,-8.737062e+00
-3.127184e+01,nan
-2.977937e+01,-8.930798e+00
-2.828690e+01,-9.134237e+00
-2.679443e+01,-9.340512e+00
-2.530196e+01,-9.536652e+00
-2.380949e+01,nan
-2.231702e+01,-9.728438e+00
-2.082455e+01,-9.937229e+00
-1.933208e+01,-1.017306e+01
-1.783961e+01,nan
-1.634714e+01,-1.041389e+01
-1.485467e+01,-1.076957e+01
-1.336220e+01,-1.097134e+01
-1.186973e+01,nan
-1.037726e+01,-1.292819e+01
-8.884789e+00,-9.053651e+00
-7.392319e+00,-1.098421e+01
-5.899848e+00,nan
-4.407378e+00,-1.151832e+01
-2.914908e+00,-1.176946e+01
-1.422438e+00,-1.199624e+01
7.003258e-02,nan
1.562503e+00,-1.220401e+01
3.054973e+00,-1.241506e+01
4.547443e+00,-1.263761e+01
6.039914e+00,nan
7.532384e+00,-1.287305e+01
9.024854e+00,-1.312012e+01
1.051732e+01,-1.337684e+01
1.200979e+01,nan
1.350226e+01,-1.364715e+01
1.499474e+01,-1.392910e+01
1.648721e+01,-1.422433e+01
1.797968e+01,nan
1.947215e+01,-1.453795e+01
2.096462e+01,-1.487265e+01
2.245709e+01,-1.523177e+01
2.394956e+01,nan
2.544203e+01,-1.561992e+01
2.693450e+01,-1.604330e+01
2.842697e+01,-1.650926e+01
2.991944e+01,-2.201727e+01
3.141191e+01,-1.659642e+01
3.290438e+01,-1.761292e+01
3.439685e+01,-1.828027e+01
3.588932e+01,-2.128566e+01
3.738179e+01,-1.863250e+01
3.887426e+01,-1.999870e+01
4.036673e+01,-2.108349e+01
4.185920e+01,-2.328512e+01
4.335167e+01,-2.255028e+01
4.484414e+01,-2.423633e+01
4.633661e+01,-2.697388e+01
4.782908e+01,-3.030569e+01
4.932155e+01,nan
5.081402e+01,-3.860563e+01
5.230649e+01,-5.216812e+01
5.379896e+01,-1.053995e+02
