x,Mu
-9.397741e+01,1.728598e+00
-9.248475e+01,1.966562e+00
-9.099209e+01,2.399712e+00
-8.949943e+01,2.557219e+00
-8.800677e+01,nan
-8.651411e+01,2.705913e+00
-8.502145e+01,2.808973e+00
-8.352879e+01,2.871854e+00
-8.203613e+01,2.903235e+00
-8.054347e+01,nan
-7.905081e+01,2.733728e+00
-7.755815e+01,2.589720e+00
-7.606549e+01,3.107382e+00
-7.457283e+01,nan
-7.308017e+01,2.370481e+00
-7.158752e+01,2.391925e+00
-7.009486e+01,2.511506e+00
-6.860220e+01,2.584786e+00
-6.710954e+01,nan
-6.561688e+01,2.397868e+00
-6.412422e+01,2.287754e+00
-6.263156e+01,2.208013e+00
-6.113890e+01,2.151304e+00
-5.964624e+01,nan
-5.815358e+01,2.111052e+00
-5.666092e+01,2.102233e+00
-5.516826e+01,2.083821e+00
-5.367560e+01,nan
-5.218294e+01,2.222750e+00
-5.069028e+01,1.938487e+00
-4.919762e+01,3.514468e+00
-4.770496e+01,1.071846e+00
-4.621230e+01,nan
-4.471964e+01,7.880394e-01
-4.322698e+01,7.298346e-01
-4.173432e+01,7.115663e-01
-4.024166e+01,nan
-3.874900e+01,7.085793e-01
-3.725634e+01,7.096260e-01
-3.576368e+01,7.108411e-01
-3.427102e+01,nan
-3.277836e+01,7.113049e-01
-3.128570e+01,7.108224e-01
-2.979305e+01,7.096106e-01
-2.830039e+01,nan
-2.680773e+01,7.078821e-01
-2.531507e+01,7.058231e-01
-2.382241e+01,7.035371e-01
-2.232975e+01,nan
-2.083709e+01,7.010757e-01
-1.934443e+01,6.984227e-01
-1.785177e+01,6.956114e-01
-1.635911e+01,nan
-1.486645e+01,6.926575e-01
-1.337379e+01,6.894766e-01
-1.188113e+01,6.861056e-01
-1.038847e+01,nan
-8.895810e+00,6.826428e-01
-7.403150e+00,6.790615e-01
-5.910491e+00,6.754014e-01
-4.417831e+00,nan
-2.925171e+00,6.718310e-01
-1.432512e+00,6.684909e-01
6.014784e-02,6.654355e-01
1.552807e+00,nan
3.045467e+00,6.626846e-01
4.538127e+00,6.602469e-01
6.030786e+00,6.581282e-01
7.523446e+00,nan
9.016106e+00,6.563295e-01
1.050877e+01,6.548644e-01
1.200142e+01,6.537156e-01
1.349408e+01,nan
1.498674e+01,6.530060e-01
1.647940e+01,6.521677e-01
1.797206e+01,6.521862e-01
1.946472e+01,nan
2.095738e+01,6.485756e-01
2.245004e+01,6.516434e-01
2.394270e+01,6.566248e-01
2.543536e+01,nan
2.692802e+01,6.517356e-01
2.842068e+01,6.529422e-01
2.991334e+01,6.552179e-01
3.140600e+01,nan
3.289866e+01,6.561373e-01
3.439132e+01,6.577025e-01
3.588398e+01,6.595243e-01
3.737664e+01,nan
3.886930e+01,6.613689e-01
4.036196e+01,6.640088e-01
4.185462e+01,6.651478e-01
4.334728e+01,nan
4.483994e+01,6.702457e-01
4.633260e+01,6.648049e-01
4.782526e+01,6.787229e-01
4.931792e+01,nan
5.081058e+01,6.499232e-01
5.230324e+01,6.457778e-01
5.379590e+01,3.223364e-01
