x,Mu
-9.399002e+01,1.685555e+00
-9.249724e+01,1.952168e+00
-9.100446e+01,2.401165e+00
-8.951167e+01,2.587139e+00
-8.801889e+01,nan
-8.652611e+01,2.776499e+00
-8.503333e+01,2.900669e+00
-8.354055e+01,2.833094e+00
-8.204776e+01,2.782235e+00
-8.055498e+01,nan
-7.906220e+01,3.527117e+00
-7.756942e+01,2.704621e+00
-7.607664e+01,2.900867e+00
-7.458385e+01,2.868884e+00
-7.309107e+01,nan
-7.159829e+01,2.454266e+00
-7.010551e+01,3.463769e+00
-6.861272e+01,2.954326e+00
-6.711994e+01,2.927569e+00
-6.562716e+01,nan
-6.413438e+01,2.890059e+00
-6.264160e+01,3.119320e+00
-6.114881e+01,2.499429e+00
-5.965603e+01,8.038200e+00
-5.816325e+01,nan
-5.667047e+01,1.457489e+00
-5.517769e+01,1.019825e+00
-5.368490e+01,9.029699e-01
-5.219212e+01,nan
-5.069934e+01,8.461748e-01
-4.920656e+01,8.106083e-01
-4.771377e+01,7.851960e-01
-4.622099e+01,nan
-4.472821e+01,7.665818e-01
-4.323543e+01,7.527531e-01
-4.174265e+01,7.421682e-01
-4.024986e+01,nan
-3.875708e+01,7.339135e-01
-3.726430e+01,7.273799e-01
-3.577152e+01,7.221523e-01
-3.427874e+01,nan
-3.278595e+01,7.179334e-01
-3.129317e+01,7.145044e-01
-2.980039e+01,7.117049e-01
-2.830761e+01,nan
-2.681482e+01,7.093910e-01
-2.532204e+01,7.074692e-01
-2.382926e+01,7.059214e-01
-2.233648e+01,nan
-2.084370e+01,7.046621e-01
-1.935091e+01,7.035935e-01
-1.785813e+01,7.026842e-01
-1.636535e+01,nan
-1.487257e+01,7.019765e-01
-1.337979e+01,7.014069e-01
-1.188700e+01,7.009328e-01
-1.039422e+01,nan
-8.901439e+00,7.005423e-01
-7.408657e+00,7.002180e-01
-5.915875e+00,6.999377e-01
-4.423093e+00,nan
-2.930311e+00,6.996696e-01
-1.437529e+00,6.993465e-01
5.525352e-02,6.987736e-01
1.548036e+00,nan
3.040818e+00,6.975767e-01
4.533600e+00,6.955510e-01
6.026382e+00,6.930352e-01
7.519164e+00,nan
9.011946e+00,6.904587e-01
1.050473e+01,6.874745e-01
1.199751e+01,6.851628e-01
1.349029e+01,nan
1.498307e+01,6.789336e-01
1.647586e+01,6.801339e-01
1.796864e+01,6.824934e-01
1.946142e+01,nan
2.095420e+01,6.747302e-01
2.244699e+01,6.739458e-01
2.393977e+01,6.741740e-01
2.543255e+01,nan
2.692533e+01,6.730722e-01
2.841811e+01,6.726770e-01
2.991090e+01,6.724977e-01
3.140368e+01,nan
3.289646e+01,6.726482e-01
3.438924e+01,6.730453e-01
3.588202e+01,6.738088e-01
3.737481e+01,nan
3.886759e+01,6.746019e-01
4.036037e+01,6.762652e-01
4.185315e+01,6.763947e-01
4.334594e+01,nan
4.483872e+01,6.805940e-01
4.633150e+01,6.740836e-01
4.782428e+01,6.874229e-01
4.931706e+01,nan
5.080985e+01,6.575305e-01
5.230263e+01,6.522013e-01
5.379541e+01,3.268447e-01
