x,S11
-9.396330e+01,-1.628845e+01
-9.247077e+01,-1.174428e+01
-9.097824e+01,-9.097470e+00
-8.948571e+01,-7.677137e+00
-8.799318e+01,nan
-8.650065e+01,-6.621435e+00
-8.500812e+01,-5.924724e+00
-8.351559e+01,-5.427418e+00
-8.202306e+01,nan
-8.053054e+01,-5.106174e+00
-7.903801e+01,-4.915990e+00
-7.754548e+01,-4.803636e+00
-7.605295e+01,-4.758808e+00
-7.456042e+01,nan
-7.306789e+01,-4.779443e+00
-7.157536e+01,-4.837884e+00
-7.008283e+01,-5.119859e+00
-6.859030e+01,nan
-6.709777e+01,-5.316616e+00
-6.560524e+01,-5.039629e+00
-6.411271e+01,-5.704361e+00
-6.262018e+01,nan
-6.112765e+01,-5.634366e+00
-5.963512e+01,-5.799393e+00
-5.814260e+01,-6.033641e+00
-5.665007e+01,-6.271406e+00
-5.515754e+01,nan
-5.366501e+01,-6.494442e+00
-5.217248e+01,-6.703048e+00
-5.067995e+01,-6.922106e+00
-4.918742e+01,nan
-4.769489e+01,-7.139446e+00
-4.620236e+01,-7.344229e+00
-4.470983e+01,-7.555471e+00
-4.321730e+01,-7.772144e+00
-4.172477e+01,nan
-4.023224e+01,-7.978931e+00
-3.873971e+01,-8.202467e+00
-3.724718e+01,-8.444550e+00
-3.575466e+01,nan
-3.426213e+01,-8.808480e+00
-3.276960e+01,-9.008825e+00
-3.127707e+01,-1.116497e+01
-2.978454e+01,nan
-2.829201e+01,-7.073994e+00
-2.679948e+01,-9.077137e+00
-2.530695e+01,-9.551030e+00
-2.381442e+01,nan
-2.232189e+01,-9.804085e+00
-2.082936e+01,-1.001411e+01
-1.933683e+01,-1.019816e+01
-1.784430e+01,nan
-1.635177e+01,-1.037584e+01
-1.485924e+01,-1.055731e+01
-1.336672e+01,-1.074346e+01
-1.187419e+01,nan
-1.038166e+01,-1.093454e+01
-8.889127e+00,-1.112957e+01
-7.396598e+00,-1.132865e+01
-5.904069e+00,-1.536331e+01
-4.411539e+00,-1.119817e+01
-2.919010e+00,-1.173625e+01
-1.426481e+00,-1.194550e+01
6.604856e-02,-1.418756e+01
1.558578e+00,-1.177395e+01
3.051107e+00,-1.237846e+01
4.543637e+00,-1.260228e+01
6.036166e+00,-1.497919e+01
7.528695e+00,-1.242487e+01
9.021225e+00,-1.307311e+01
1.051375e+01,-1.332210e+01
1.200628e+01,-1.476103e+01
1.349881e+01,-1.320971e+01
1.499134e+01,-1.385465e+01
1.648387e+01,-1.414209e+01
1.797640e+01,-1.508583e+01
1.946893e+01,-1.408759e+01
2.096146e+01,-1.477218e+01
2.245399e+01,-1.512256e+01
2.394652e+01,-1.552770e+01
2.543905e+01,-1.537083e+01
2.693158e+01,-1.592854e+01
2.842411e+01,-1.639057e+01
2.991664e+01,-1.698189e+01
3.140916e+01,nan
3.290169e+01,-1.739945e+01
3.439422e+01,-1.804612e+01
3.588675e+01,-1.890087e+01
3.737928e+01,nan
3.887181e+01,-1.981211e+01
4.036434e+01,-2.091372e+01
4.185687e+01,-2.236343e+01
4.334940e+01,nan
4.484193e+01,-2.410603e+01
4.633446e+01,-2.697405e+01
4.782699e+01,-3.008253e+01
4.931952e+01,nan
5.081205e+01,-3.829754e+01
5.230458e+01,-5.194225e+01
5.379710e+01,-1.050508e+02
