x,S12
-9.397741e+01,2.882142e+01
-9.248475e+01,2.551739e+01
-9.099209e+01,2.290924e+01
-8.949943e+01,2.041765e+01
-8.800677e+01,nan
-8.651411e+01,1.854813e+01
-8.502145e+01,1.715398e+01
-8.352879e+01,1.608847e+01
-8.203613e+01,1.528596e+01
-8.054347e+01,nan
-7.905081e+01,1.471456e+01
-7.755815e+01,1.375522e+01
-7.606549e+01,1.393786e+01
-7.457283e+01,nan
-7.308017e+01,1.330938e+01
-7.158752e+01,1.302025e+01
-7.009486e+01,1.288310e+01
-6.860220e+01,1.270181e+01
-6.710954e+01,nan
-6.561688e+01,1.255235e+01
-6.412422e+01,1.245242e+01
-6.263156e+01,1.241440e+01
-6.113890e+01,1.245975e+01
-5.964624e+01,nan
-5.815358e+01,1.262205e+01
-5.666092e+01,1.296581e+01
-5.516826e+01,1.361338e+01
-5.367560e+01,nan
-5.218294e+01,1.498590e+01
-5.069028e+01,1.761265e+01
-4.919762e+01,1.311407e+01
-4.770496e+01,7.472251e+00
-4.621230e+01,nan
-4.471964e+01,5.876923e+00
-4.322698e+01,5.675300e+00
-4.173432e+01,5.700800e+00
-4.024166e+01,nan
-3.874900e+01,5.818846e+00
-3.725634e+01,5.960261e+00
-3.576368e+01,6.104816e+00
-3.427102e+01,nan
-3.277836e+01,6.244751e+00
-3.128570e+01,6.377852e+00
-2.979305e+01,6.504369e+00
-2.830039e+01,nan
-2.680773e+01,6.625314e+00
-2.531507e+01,6.741759e+00
-2.382241e+01,6.854513e+00
-2.232975e+01,nan
-2.083709e+01,6.964112e+00
-1.934443e+01,7.070370e+00
-1.785177e+01,7.172907e+00
-1.635911e+01,nan
-1.486645e+01,7.272728e+00
-1.337379e+01,7.370072e+00
-1.188113e+01,7.464476e+00
-1.038847e+01,nan
-8.895810e+00,7.556775e+00
-7.403150e+00,7.647500e+00
-5.910491e+00,7.737771e+00
-4.417831e+00,nan
-2.925171e+00,7.829940e+00
-1.432512e+00,7.926019e+00
6.014784e-02,8.027193e+00
1.552807e+00,nan
3.045467e+00,8.134344e+00
4.538127e+00,8.248309e+00
6.030786e+00,8.369959e+00
7.523446e+00,nan
9.016106e+00,8.500227e+00
1.050877e+01,8.640233e+00
1.200142e+01,8.791367e+00
1.349408e+01,nan
1.498674e+01,8.956705e+00
1.647940e+01,9.138695e+00
1.797206e+01,9.338693e+00
1.946472e+01,nan
2.095738e+01,9.548390e+00
2.245004e+01,9.680058e+00
2.394270e+01,1.003976e+01
2.543536e+01,nan
2.692802e+01,1.030529e+01
2.842068e+01,1.058508e+01
2.991334e+01,1.094298e+01
3.140600e+01,nan
3.289866e+01,1.133270e+01
3.439132e+01,1.178743e+01
3.588398e+01,1.231917e+01
3.737664e+01,nan
3.886930e+01,1.295385e+01
4.036196e+01,1.372941e+01
4.185462e+01,1.470494e+01
4.334728e+01,nan
4.483994e+01,1.597694e+01
4.633260e+01,1.772929e+01
4.782526e+01,2.022418e+01
4.931792e+01,nan
5.081058e+01,2.460819e+01
5.230324e+01,3.332737e+01
5.379590e+01,3.257570e+01
