x,S11
-9.394464e+01,-1.575462e+01
-9.245157e+01,-1.131682e+01
-9.095850e+01,-8.877502e+00
-8.946543e+01,-7.363239e+00
-8.797236e+01,-9.578249e+00
-8.647929e+01,-6.551205e+00
-8.498622e+01,-5.898704e+00
-8.349315e+01,-5.443685e+00
-8.200008e+01,nan
-8.050701e+01,-5.147055e+00
-7.901395e+01,-4.970054e+00
-7.752088e+01,-4.881339e+00
-7.602781e+01,nan
-7.453474e+01,-4.858645e+00
-7.304167e+01,-4.888854e+00
-7.154860e+01,-4.959481e+00
-7.005553e+01,nan
-6.856246e+01,-5.060281e+00
-6.706939e+01,-5.184867e+00
-6.557632e+01,-5.332329e+00
-6.408326e+01,nan
-6.259019e+01,-5.494467e+00
-6.109712e+01,-5.665693e+00
-5.960405e+01,-5.845408e+00
-5.811098e+01,nan
-5.661791e+01,-6.031053e+00
-5.512484e+01,-6.219381e+00
-5.363177e+01,-6.409407e+00
-5.213870e+01,nan
-5.064564e+01,-6.606123e+00
-4.915257e+01,-6.804161e+00
-4.765950e+01,-7.000363e+00
-4.616643e+01,-7.078162e+00
-4.467336e+01,-1.003728e+01
-4.318029e+01,-7.392047e+00
-4.168722e+01,-7.583738e+00
-4.019415e+01,-7.775253e+00
-3.870108e+01,nan
-3.720801e+01,-7.973447e+00
-3.571495e+01,-8.165480e+00
-3.422188e+01,-8.358510e+00
-3.272881e+01,nan
-3.123574e+01,-8.562444e+00
-2.974267e+01,-8.764475e+00
-2.824960e+01,-8.962402e+00
-2.675653e+01,nan
-2.526346e+01,-9.110270e+00
-2.377039e+01,-9.342572e+00
-2.227733e+01,-9.496346e+00
-2.078426e+01,nan
-1.929119e+01,-9.693033e+00
-1.779812e+01,-9.899847e+00
-1.630505e+01,-1.010295e+01
-1.481198e+01,nan
-1.331891e+01,-1.030113e+01
-1.182584e+01,-1.049993e+01
-1.033277e+01,-1.071053e+01
-8.839704e+00,nan
-7.346635e+00,-1.092102e+01
-5.853566e+00,-1.113302e+01
-4.360498e+00,-1.134983e+01
-2.867429e+00,-1.157149e+01
-1.374360e+00,nan
1.187094e-01,-1.179525e+01
1.611778e+00,-1.202386e+01
3.104847e+00,-1.226885e+01
4.597916e+00,nan
6.090985e+00,-1.252114e+01
7.584054e+00,-1.277736e+01
9.077123e+00,-1.304500e+01
1.057019e+01,nan
1.206326e+01,-1.332332e+01
1.355633e+01,-1.361175e+01
1.504940e+01,-1.391208e+01
1.654247e+01,nan
1.803554e+01,-1.423920e+01
1.952861e+01,-1.458847e+01
2.102167e+01,-1.495388e+01
2.251474e+01,nan
2.400781e+01,-1.534876e+01
2.550088e+01,-1.577578e+01
2.699395e+01,-1.624014e+01
2.848702e+01,nan
2.998009e+01,-1.674830e+01
3.147316e+01,-1.732827e+01
3.296623e+01,-1.798889e+01
3.445930e+01,nan
3.595236e+01,-1.873958e+01
3.744543e+01,-1.962265e+01
3.893850e+01,-2.068082e+01
4.043157e+01,-2.198579e+01
4.192464e+01,nan
4.341771e+01,-2.361256e+01
4.491078e+01,-2.588445e+01
4.640385e+01,-2.884966e+01
4.789692e+01,nan
4.938999e+01,-3.663260e+01
5.088305e+01,-3.837385e+01
5.237612e+01,-5.519664e+01
5.386919e+01,-1.085486e+02
