x,S12
-9.382136e+01,4.033667e+01
-9.233017e+01,3.558922e+01
-9.083899e+01,3.162626e+01
-8.934780e+01,2.815309e+01
-8.785661e+01,nan
-8.636542e+01,2.557720e+01
-8.487423e+01,2.366061e+01
-8.338305e+01,2.219663e+01
-8.189186e+01,nan
-8.040067e+01,2.106517e+01
-7.890948e+01,2.016447e+01
-7.741830e+01,1.950865e+01
-7.592711e+01,nan
-7.443592e+01,1.877744e+01
-7.294473e+01,1.801847e+01
-7.145354e+01,1.828625e+01
-6.996236e+01,1.735153e+01
-6.847117e+01,nan
-6.697998e+01,1.726336e+01
-6.548879e+01,1.702893e+01
-6.399761e+01,1.679368e+01
-6.250642e+01,nan
-6.101523e+01,1.660038e+01
-5.952404e+01,1.646250e+01
-5.803285e+01,1.639544e+01
-5.654167e+01,nan
-5.505048e+01,1.641878e+01
-5.355929e+01,1.656957e+01
-5.206810e+01,1.692953e+01
-5.057691e+01,1.763088e+01
-4.908573e+01,nan
-4.759454e+01,1.916402e+01
-4.610335e+01,2.215186e+01
-4.461216e+01,1.679502e+01
-4.312098e+01,nan
-4.162979e+01,1.040788e+01
-4.013860e+01,8.671900e+00
-3.864741e+01,8.556688e+00
-3.715622e+01,nan
-3.566504e+01,8.651334e+00
-3.417385e+01,8.821500e+00
-3.268266e+01,8.999229e+00
-3.119147e+01,nan
-2.970029e+01,9.165828e+00
-2.820910e+01,9.318603e+00
-2.671791e+01,9.465688e+00
-2.522672e+01,nan
-2.373553e+01,9.615430e+00
-2.224435e+01,9.768819e+00
-2.075316e+01,9.926158e+00
-1.926197e+01,nan
-1.777078e+01,1.008834e+01
-1.627959e+01,1.025167e+01
-1.478841e+01,1.041611e+01
-1.329722e+01,nan
-1.180603e+01,1.057827e+01
-1.031484e+01,1.073516e+01
-8.823656e+00,1.088721e+01
-7.332468e+00,1.403063e+01
-5.841280e+00,1.077537e+01
-4.350092e+00,1.118217e+01
-2.858905e+00,1.132785e+01
-1.367717e+00,1.147486e+01
1.234710e-01,nan
1.614659e+00,1.162521e+01
3.105847e+00,1.178034e+01
4.597034e+00,1.193923e+01
6.088222e+00,nan
7.579410e+00,1.210686e+01
9.070598e+00,1.228614e+01
1.056179e+01,1.247771e+01
1.205297e+01,nan
1.354416e+01,1.268595e+01
1.503535e+01,1.291317e+01
1.652654e+01,1.316311e+01
1.801772e+01,nan
1.950891e+01,1.344058e+01
2.100010e+01,1.374687e+01
2.249129e+01,1.408175e+01
2.398248e+01,nan
2.547366e+01,1.430813e+01
2.696485e+01,1.480324e+01
2.845604e+01,1.529328e+01
2.994723e+01,nan
3.143842e+01,1.571961e+01
3.292960e+01,1.631169e+01
3.442079e+01,1.695291e+01
3.591198e+01,nan
3.740317e+01,1.772095e+01
3.889435e+01,1.863595e+01
4.038554e+01,1.975750e+01
4.187673e+01,nan
4.336792e+01,2.117344e+01
4.485911e+01,2.301785e+01
4.635029e+01,2.557428e+01
4.784148e+01,3.533703e+01
4.933267e+01,2.835151e+01
5.082386e+01,3.541109e+01
5.231504e+01,4.865317e+01
5.380623e+01,4.270603e+01
