x,Mu
-9.381683e+01,2.266659e+00
-9.232567e+01,2.092020e+00
-9.083451e+01,2.476074e+00
-8.934335e+01,2.599696e+00
-8.785220e+01,nan
-8.636104e+01,2.741479e+00
-8.486988e+01,2.818675e+00
-8.337872e+01,2.861815e+00
-8.188756e+01,nan
-8.039641e+01,2.860726e+00
-7.890525e+01,2.826876e+00
-7.741409e+01,2.767506e+00
-7.592293e+01,nan
-7.443177e+01,2.687042e+00
-7.294062e+01,2.541142e+00
-7.144946e+01,2.243760e+00
-6.995830e+01,nan
-6.846714e+01,1.924937e+00
-6.697598e+01,2.005802e+00
-6.548482e+01,2.121148e+00
-6.399367e+01,2.187403e+00
-6.250251e+01,nan
-6.101135e+01,2.026989e+00
-5.952019e+01,1.919851e+00
-5.802903e+01,1.821813e+00
-5.653788e+01,nan
-5.504672e+01,1.737155e+00
-5.355556e+01,1.663530e+00
-5.206440e+01,1.598371e+00
-5.057324e+01,nan
-4.908209e+01,1.541687e+00
-4.759093e+01,1.493804e+00
-4.609977e+01,1.455938e+00
-4.460861e+01,nan
-4.311745e+01,1.428940e+00
-4.162629e+01,1.419474e+00
-4.013514e+01,1.413878e+00
-3.864398e+01,1.494015e+00
-3.715282e+01,nan
-3.566166e+01,1.411969e+00
-3.417050e+01,1.677019e+00
-3.267935e+01,8.268875e-01
-3.118819e+01,nan
-2.969703e+01,6.663951e-01
-2.820587e+01,6.487615e-01
-2.671471e+01,6.488000e-01
-2.522355e+01,nan
-2.373240e+01,6.552425e-01
-2.224124e+01,6.621196e-01
-2.075008e+01,6.676234e-01
-1.925892e+01,nan
-1.776776e+01,6.714128e-01
-1.627661e+01,6.735359e-01
-1.478545e+01,6.742922e-01
-1.329429e+01,nan
-1.180313e+01,6.740945e-01
-1.031197e+01,6.730250e-01
-8.820815e+00,6.714469e-01
-7.329657e+00,nan
-5.838499e+00,6.696014e-01
-4.347341e+00,6.675274e-01
-2.856183e+00,6.653562e-01
-1.365025e+00,nan
1.261336e-01,6.631883e-01
1.617292e+00,6.610958e-01
3.108450e+00,6.591293e-01
4.599608e+00,6.573441e-01
6.090766e+00,nan
7.581924e+00,6.557091e-01
9.073082e+00,6.542786e-01
1.056424e+01,6.532000e-01
1.205540e+01,nan
1.354656e+01,6.523322e-01
1.503771e+01,6.517471e-01
1.652887e+01,6.515299e-01
1.802003e+01,nan
1.951119e+01,6.515377e-01
2.100235e+01,6.518849e-01
2.249351e+01,6.520998e-01
2.398466e+01,nan
2.547582e+01,6.530433e-01
2.696698e+01,6.511574e-01
2.845814e+01,6.527553e-01
2.994930e+01,nan
3.144045e+01,6.592410e-01
3.293161e+01,6.575398e-01
3.442277e+01,6.577416e-01
3.591393e+01,nan
3.740509e+01,6.611090e-01
3.889625e+01,6.627461e-01
4.038740e+01,6.653550e-01
4.187856e+01,nan
4.336972e+01,6.676745e-01
4.486088e+01,6.704619e-01
4.635204e+01,6.716217e-01
4.784319e+01,6.779247e-01
4.933435e+01,6.681371e-01
5.082551e+01,6.739421e-01
5.231667e+01,6.058533e-01
5.380783e+01,3.048558e-01
