x,S11
-9.399002e+01,-2.533650e+01
-9.249724e+01,-1.807389e+01
-9.100446e+01,-1.377479e+01
-8.951167e+01,-1.147310e+01
-8.801889e+01,nan
-8.652611e+01,-9.694192e+00
-8.503333e+01,-8.512804e+00
-8.354055e+01,-8.059933e+00
-8.204776e+01,-7.580768e+00
-8.055498e+01,nan
-7.906220e+01,-6.148954e+00
-7.756942e+01,-7.257147e+00
-7.607664e+01,-6.481369e+00
-7.458385e+01,-6.394538e+00
-7.309107e+01,nan
-7.159829e+01,-6.558277e+00
-7.010551e+01,-6.722766e+00
-6.861272e+01,-6.925537e+00
-6.711994e+01,-7.155388e+00
-6.562716e+01,nan
-6.413438e+01,-7.694638e+00
-6.264160e+01,-8.004291e+00
-6.114881e+01,-1.243038e+01
-5.965603e+01,-4.547486e+00
-5.816325e+01,nan
-5.667047e+01,-8.147072e+00
-5.517769e+01,-8.681056e+00
-5.368490e+01,-9.190449e+00
-5.219212e+01,nan
-5.069934e+01,-9.584661e+00
-4.920656e+01,-9.918279e+00
-4.771377e+01,-1.021203e+01
-4.622099e+01,nan
-4.472821e+01,-1.049761e+01
-4.323543e+01,-1.078121e+01
-4.174265e+01,-1.106542e+01
-4.024986e+01,nan
-3.875708e+01,-1.134950e+01
-3.726430e+01,-1.163257e+01
-3.577152e+01,-1.191379e+01
-3.427874e+01,nan
-3.278595e+01,-1.219264e+01
-3.129317e+01,-1.246888e+01
-2.980039e+01,-1.274248e+01
-2.830761e+01,nan
-2.681482e+01,-1.301380e+01
-2.532204e+01,-1.328290e+01
-2.382926e+01,-1.354877e+01
-2.233648e+01,nan
-2.084370e+01,-1.381286e+01
-1.935091e+01,-1.407684e+01
-1.785813e+01,-1.434052e+01
-1.636535e+01,nan
-1.487257e+01,-1.460314e+01
-1.337979e+01,-1.486617e+01
-1.188700e+01,-1.513098e+01
-1.039422e+01,nan
-8.901439e+00,-1.539812e+01
-7.408657e+00,-1.566831e+01
-5.915875e+00,-1.594235e+01
-4.423093e+00,nan
-2.930311e+00,-1.622112e+01
-1.437529e+00,-1.650556e+01
5.525352e-02,-1.679668e+01
1.548036e+00,nan
3.040818e+00,-1.709564e+01
4.533600e+00,-1.740354e+01
6.026382e+00,-1.772270e+01
7.519164e+00,nan
9.011946e+00,-1.805550e+01
1.050473e+01,-1.842135e+01
1.199751e+01,-1.879436e+01
1.349029e+01,nan
1.498307e+01,-1.929302e+01
1.647586e+01,-1.936173e+01
1.796864e+01,-1.991756e+01
1.946142e+01,nan
2.095420e+01,-2.054563e+01
2.244699e+01,-2.094875e+01
2.393977e+01,-2.146089e+01
2.543255e+01,nan
2.692533e+01,-2.205024e+01
2.841811e+01,-2.269505e+01
2.991090e+01,-2.341550e+01
3.140368e+01,nan
3.289646e+01,-2.422838e+01
3.438924e+01,-2.516234e+01
3.588202e+01,-2.624923e+01
3.737481e+01,nan
3.886759e+01,-2.755565e+01
4.036037e+01,-2.912541e+01
4.185315e+01,-3.119011e+01
4.334594e+01,nan
4.483872e+01,-3.367743e+01
4.633150e+01,-3.777447e+01
4.782428e+01,-4.223037e+01
4.931706e+01,nan
5.080985e+01,-5.395746e+01
5.230263e+01,-7.353730e+01
5.379541e+01,-1.492040e+02
