x,S11
-9.394739e+01,-2.164118e+01
-9.245494e+01,-1.580418e+01
-9.096249e+01,-1.228897e+01
-8.947004e+01,-1.019050e+01
-8.797759e+01,-1.604294e+01
-8.648514e+01,-9.008881e+00
-8.499270e+01,-8.078088e+00
-8.350025e+01,-7.427676e+00
-8.200780e+01,nan
-8.051535e+01,-7.009742e+00
-7.902290e+01,-6.756184e+00
-7.753045e+01,-6.625935e+00
-7.603800e+01,nan
-7.454556e+01,-6.593584e+00
-7.305311e+01,-6.634391e+00
-7.156066e+01,-6.732300e+00
-7.006821e+01,nan
-6.857576e+01,-6.881026e+00
-6.708331e+01,-7.066615e+00
-6.559086e+01,-7.275757e+00
-6.409842e+01,nan
-6.260597e+01,-7.506327e+00
-6.111352e+01,-7.750740e+00
-5.962107e+01,-8.004824e+00
-5.812862e+01,nan
-5.663617e+01,-8.273452e+00
-5.514372e+01,-8.551276e+00
-5.365128e+01,-8.828893e+00
-5.215883e+01,-9.109740e+00
-5.066638e+01,nan
-4.917393e+01,-9.387256e+00
-4.768148e+01,-9.663476e+00
-4.618903e+01,-9.949099e+00
-4.469658e+01,nan
-4.320414e+01,-1.022916e+01
-4.171169e+01,-1.052103e+01
-4.021924e+01,-1.085226e+01
-3.872679e+01,nan
-3.723434e+01,-1.115203e+01
-3.574189e+01,-1.129220e+01
-3.424944e+01,-1.171614e+01
-3.275700e+01,nan
-3.126455e+01,-1.189601e+01
-2.977210e+01,-1.216706e+01
-2.827965e+01,-1.246672e+01
-2.678720e+01,nan
-2.529475e+01,-1.275218e+01
-2.380230e+01,-1.302874e+01
-2.230986e+01,-1.331605e+01
-2.081741e+01,nan
-1.932496e+01,-1.360195e+01
-1.783251e+01,-1.388502e+01
-1.634006e+01,-1.417157e+01
-1.484761e+01,-1.445677e+01
-1.335516e+01,nan
-1.186272e+01,-1.474014e+01
-1.037027e+01,-1.504002e+01
-8.877818e+00,-1.534747e+01
-7.385369e+00,nan
-5.892921e+00,-1.565296e+01
-4.400472e+00,-1.596557e+01
-2.908024e+00,-1.628189e+01
-1.415575e+00,nan
7.687355e-02,-1.659849e+01
1.569322e+00,-1.693442e+01
3.061771e+00,-1.728770e+01
4.554219e+00,nan
6.046668e+00,-1.764222e+01
7.539116e+00,-1.800902e+01
9.031565e+00,-1.838789e+01
1.052401e+01,nan
1.201646e+01,-1.877241e+01
1.350891e+01,-1.918531e+01
1.500136e+01,-1.963172e+01
1.649381e+01,-1.958329e+01
1.798626e+01,-2.172710e+01
1.947871e+01,-2.060375e+01
2.097115e+01,-2.117976e+01
2.246360e+01,-2.181963e+01
2.395605e+01,nan
2.544850e+01,-2.269250e+01
2.694095e+01,-2.340608e+01
2.843340e+01,-2.638317e+01
2.992585e+01,nan
3.141829e+01,-2.140412e+01
3.291074e+01,-2.463840e+01
3.440319e+01,-2.621526e+01
3.589564e+01,nan
3.738809e+01,-2.738333e+01
3.888054e+01,-2.877869e+01
4.037299e+01,-3.039168e+01
4.186543e+01,nan
4.335788e+01,-3.248586e+01
4.485033e+01,-3.512235e+01
4.634278e+01,-3.931874e+01
4.783523e+01,nan
4.932768e+01,-4.386205e+01
5.082013e+01,-5.586984e+01
5.231257e+01,-7.487086e+01
5.380502e+01,-1.513502e+02
