x,Mu
-9.396330e+01,1.863875e+00
-9.247077e+01,2.023657e+00
-9.097824e+01,2.466981e+00
-8.948571e+01,2.608458e+00
-8.799318e+01,nan
-8.650065e+01,2.747657e+00
-8.500812e+01,2.817221e+00
-8.351559e+01,2.856728e+00
-8.202306e+01,nan
-8.053054e+01,2.851650e+00
-7.903801e+01,2.805663e+00
-7.754548e+01,2.738809e+00
-7.605295e+01,2.652528e+00
-7.456042e+01,nan
-7.306789e+01,2.537226e+00
-7.157536e+01,2.381633e+00
-7.008283e+01,3.155045e+00
-6.859030e+01,nan
-6.709777e+01,2.326200e+00
-6.560524e+01,2.490901e+00
-6.411271e+01,2.029489e+00
-6.262018e+01,nan
-6.112765e+01,2.009574e+00
-5.963512e+01,1.929355e+00
-5.814260e+01,1.827245e+00
-5.665007e+01,1.733274e+00
-5.515754e+01,nan
-5.366501e+01,1.651160e+00
-5.217248e+01,1.581783e+00
-5.067995e+01,1.517755e+00
-4.918742e+01,nan
-4.769489e+01,1.459651e+00
-4.620236e+01,1.410705e+00
-4.470983e+01,1.368052e+00
-4.321730e+01,1.330886e+00
-4.172477e+01,nan
-4.023224e+01,1.303722e+00
-3.873971e+01,1.286038e+00
-3.724718e+01,1.281529e+00
-3.575466e+01,nan
-3.426213e+01,1.283150e+00
-3.276960e+01,1.361333e+00
-3.127707e+01,1.307659e+00
-2.978454e+01,nan
-2.829201e+01,1.493688e+00
-2.679948e+01,7.658594e-01
-2.530695e+01,6.260331e-01
-2.381442e+01,nan
-2.232189e+01,6.153404e-01
-2.082936e+01,6.188394e-01
-1.933683e+01,6.272697e-01
-1.784430e+01,nan
-1.635177e+01,6.353811e-01
-1.485924e+01,6.418989e-01
-1.336672e+01,6.466793e-01
-1.187419e+01,nan
-1.038166e+01,6.499023e-01
-8.889127e+00,6.518623e-01
-7.396598e+00,6.528293e-01
-5.904069e+00,6.467392e-01
-4.411539e+00,6.535753e-01
-2.919010e+00,6.527459e-01
-1.426481e+00,6.521610e-01
6.604856e-02,6.744981e-01
1.558578e+00,6.468493e-01
3.051107e+00,6.502757e-01
4.543637e+00,6.493332e-01
6.036166e+00,6.726119e-01
7.528695e+00,6.438337e-01
9.021225e+00,6.476550e-01
1.051375e+01,6.470320e-01
1.200628e+01,6.804312e-01
1.349881e+01,6.359171e-01
1.499134e+01,6.463844e-01
1.648387e+01,6.464022e-01
1.797640e+01,6.666678e-01
1.946893e+01,6.354097e-01
2.096146e+01,6.471737e-01
2.245399e+01,6.478752e-01
2.394652e+01,6.510367e-01
2.543905e+01,6.372211e-01
2.693158e+01,6.496650e-01
2.842411e+01,6.512291e-01
2.991664e+01,6.498707e-01
3.140916e+01,nan
3.290169e+01,6.524952e-01
3.439422e+01,6.584846e-01
3.588675e+01,6.585169e-01
3.737928e+01,nan
3.887181e+01,6.600208e-01
4.036434e+01,6.632823e-01
4.185687e+01,6.645985e-01
4.334940e+01,nan
4.484193e+01,6.701630e-01
4.633446e+01,6.650617e-01
4.782699e+01,6.794569e-01
4.931952e+01,nan
5.081205e+01,6.493035e-01
5.230458e+01,6.409914e-01
5.379710e+01,3.129121e-01
