x,Mu
-9.396914e+01,1.856707e+00
-9.247656e+01,2.026444e+00
-9.098398e+01,2.481905e+00
-8.949140e+01,2.634399e+00
-8.799881e+01,nan
-8.650623e+01,2.779417e+00
-8.501365e+01,2.866732e+00
-8.352107e+01,2.913397e+00
-8.202849e+01,nan
-8.053590e+01,2.914051e+00
-7.904332e+01,2.893894e+00
-7.755074e+01,2.836920e+00
-7.605816e+01,2.751938e+00
-7.456558e+01,nan
-7.307300e+01,2.525193e+00
-7.158041e+01,2.246868e+00
-7.008783e+01,2.163157e+00
-6.859525e+01,nan
-6.710267e+01,2.379250e+00
-6.561009e+01,2.333092e+00
-6.411751e+01,2.235292e+00
-6.262492e+01,2.099492e+00
-6.113234e+01,nan
-5.963976e+01,1.989432e+00
-5.814718e+01,1.897111e+00
-5.665460e+01,1.815808e+00
-5.516202e+01,nan
-5.366943e+01,1.746351e+00
-5.217685e+01,1.689198e+00
-5.068427e+01,1.641001e+00
-4.919169e+01,1.606694e+00
-4.769911e+01,nan
-4.620653e+01,1.592595e+00
-4.471394e+01,1.578327e+00
-4.322136e+01,1.665937e+00
-4.172878e+01,nan
-4.023620e+01,1.540103e+00
-3.874362e+01,1.921342e+00
-3.725104e+01,8.911441e-01
-3.575845e+01,7.114218e-01
-3.426587e+01,nan
-3.277329e+01,6.879520e-01
-3.128071e+01,6.847195e-01
-2.978813e+01,6.887288e-01
-2.829555e+01,nan
-2.680296e+01,6.930986e-01
-2.531038e+01,6.960959e-01
-2.381780e+01,6.975898e-01
-2.232522e+01,nan
-2.083264e+01,6.978158e-01
-1.934005e+01,6.971433e-01
-1.784747e+01,6.957802e-01
-1.635489e+01,nan
-1.486231e+01,6.939151e-01
-1.336973e+01,6.916584e-01
-1.187715e+01,6.891024e-01
-1.038456e+01,nan
-8.891983e+00,6.864102e-01
-7.399401e+00,6.835287e-01
-5.906819e+00,6.804786e-01
-4.414238e+00,nan
-2.921656e+00,6.773864e-01
-1.429074e+00,6.743072e-01
6.350742e-02,6.712906e-01
1.556089e+00,nan
3.048671e+00,6.684696e-01
4.541253e+00,6.659101e-01
6.033834e+00,6.636527e-01
7.526416e+00,nan
9.018998e+00,6.617140e-01
1.051158e+01,6.600990e-01
1.200416e+01,6.587979e-01
1.349674e+01,nan
1.498932e+01,6.578124e-01
1.648191e+01,6.571292e-01
1.797449e+01,6.568762e-01
1.946707e+01,nan
2.095965e+01,6.564631e-01
2.245223e+01,6.568997e-01
2.394481e+01,6.537829e-01
2.543740e+01,nan
2.692998e+01,6.568609e-01
2.842256e+01,6.621858e-01
2.991514e+01,6.584396e-01
3.140772e+01,nan
3.290031e+01,6.597993e-01
3.439289e+01,6.622221e-01
3.588547e+01,6.636686e-01
3.737805e+01,nan
3.887063e+01,6.655686e-01
4.036321e+01,6.682736e-01
4.185580e+01,6.695110e-01
4.334838e+01,nan
4.484096e+01,6.747668e-01
4.633354e+01,6.692786e-01
4.782612e+01,6.833851e-01
4.931870e+01,nan
5.081129e+01,6.528862e-01
5.230387e+01,6.441837e-01
5.379645e+01,3.153190e-01
