x,Mu
-9.381354e+01,2.259802e+00
-9.232240e+01,2.082461e+00
-9.083125e+01,2.454572e+00
-8.934011e+01,2.569730e+00
-8.784896e+01,nan
-8.635782e+01,2.700991e+00
-8.486667e+01,2.769870e+00
-8.337553e+01,2.805669e+00
-8.188438e+01,nan
-8.039324e+01,2.798365e+00
-7.890209e+01,2.755370e+00
-7.741095e+01,2.682177e+00
-7.591980e+01,nan
-7.442866e+01,2.586046e+00
-7.293751e+01,2.472285e+00
-7.144637e+01,2.327640e+00
-6.995522e+01,nan
-6.846408e+01,1.836604e+00
-6.697293e+01,2.471234e+00
-6.548179e+01,2.124205e+00
-6.399064e+01,nan
-6.249950e+01,2.032732e+00
-6.100835e+01,2.036159e+00
-5.951721e+01,1.776687e+00
-5.802607e+01,1.797548e+00
-5.653492e+01,nan
-5.504378e+01,1.691037e+00
-5.355263e+01,1.610080e+00
-5.206149e+01,1.535369e+00
-5.057034e+01,nan
-4.907920e+01,1.469387e+00
-4.758805e+01,1.411365e+00
-4.609691e+01,1.359289e+00
-4.460576e+01,nan
-4.311462e+01,1.312961e+00
-4.162347e+01,1.272279e+00
-4.013233e+01,1.237456e+00
-3.864118e+01,nan
-3.715004e+01,1.208881e+00
-3.565889e+01,1.187797e+00
-3.416775e+01,1.174862e+00
-3.267660e+01,nan
-3.118546e+01,1.174806e+00
-2.969431e+01,1.180444e+00
-2.820317e+01,1.253837e+00
-2.671202e+01,1.222949e+00
-2.522088e+01,nan
-2.372973e+01,1.362731e+00
-2.223859e+01,7.276390e-01
-2.074745e+01,5.986457e-01
-1.925630e+01,nan
-1.776516e+01,5.910290e-01
-1.627401e+01,5.963301e-01
-1.478287e+01,6.060187e-01
-1.329172e+01,nan
-1.180058e+01,6.151549e-01
-1.030943e+01,6.225976e-01
-8.818287e+00,6.282326e-01
-7.327142e+00,nan
-5.835998e+00,6.323671e-01
-4.344853e+00,6.353647e-01
-2.853708e+00,6.373208e-01
-1.362563e+00,nan
1.285817e-01,6.387236e-01
1.619726e+00,6.395969e-01
3.110871e+00,6.400992e-01
4.602016e+00,nan
6.093161e+00,6.403785e-01
7.584306e+00,6.405190e-01
9.075450e+00,6.405980e-01
1.056660e+01,6.526827e-01
1.205774e+01,6.389687e-01
1.354888e+01,6.406575e-01
1.504003e+01,6.409156e-01
1.653117e+01,6.412918e-01
1.802232e+01,nan
1.951346e+01,6.418954e-01
2.100461e+01,6.427711e-01
2.249575e+01,6.438269e-01
2.398690e+01,nan
2.547804e+01,6.450168e-01
2.696919e+01,6.464494e-01
2.846033e+01,6.478201e-01
2.995148e+01,nan
3.144262e+01,6.496071e-01
3.293377e+01,6.497007e-01
3.442491e+01,6.506104e-01
3.591606e+01,nan
3.740720e+01,6.565566e-01
3.889835e+01,6.597111e-01
4.038949e+01,6.609173e-01
4.188064e+01,nan
4.337178e+01,6.634112e-01
4.486293e+01,6.660992e-01
4.635407e+01,6.679087e-01
4.784521e+01,6.748710e-01
4.933636e+01,6.636713e-01
5.082750e+01,6.717201e-01
5.231865e+01,6.011998e-01
5.380979e+01,3.016544e-01
