x,S11
-9.397741e+01,-7.340064e+00
-9.248475e+01,-5.070327e+00
-9.099209e+01,-3.941100e+00
-8.949943e+01,-3.300860e+00
-8.800677e+01,nan
-8.651411e+01,-2.841318e+00
-8.502145e+01,-2.520150e+00
-8.352879e+01,-2.298520e+00
-8.203613e+01,-2.145538e+00
-8.054347e+01,nan
-7.905081e+01,-2.153327e+00
-7.755815e+01,-2.124393e+00
-7.606549e+01,-1.858247e+00
-7.457283e+01,nan
-7.308017e+01,-2.162603e+00
-7.158752e+01,-2.028402e+00
-7.009486e+01,-2.057995e+00
-6.860220e+01,-2.131691e+00
-6.710954e+01,nan
-6.561688e+01,-2.202218e+00
-6.412422e+01,-2.274280e+00
-6.263156e+01,-2.347198e+00
-6.113890e+01,-2.421708e+00
-5.964624e+01,nan
-5.815358e+01,-2.509165e+00
-5.666092e+01,-2.599395e+00
-5.516826e+01,-2.785864e+00
-5.367560e+01,nan
-5.218294e+01,-2.865019e+00
-5.069028e+01,-4.318305e+00
-4.919762e+01,-1.567798e+00
-4.770496e+01,-2.881472e+00
-4.621230e+01,nan
-4.471964e+01,-3.073765e+00
-4.322698e+01,-3.220838e+00
-4.173432e+01,-3.320387e+00
-4.024166e+01,nan
-3.874900e+01,-3.400866e+00
-3.725634e+01,-3.470734e+00
-3.576368e+01,-3.539910e+00
-3.427102e+01,nan
-3.277836e+01,-3.609766e+00
-3.128570e+01,-3.680763e+00
-2.979305e+01,-3.752470e+00
-2.830039e+01,nan
-2.680773e+01,-3.824525e+00
-2.531507e+01,-3.896657e+00
-2.382241e+01,-3.968713e+00
-2.232975e+01,nan
-2.083709e+01,-4.040749e+00
-1.934443e+01,-4.112576e+00
-1.785177e+01,-4.183935e+00
-1.635911e+01,nan
-1.486645e+01,-4.255242e+00
-1.337379e+01,-4.327143e+00
-1.188113e+01,-4.399104e+00
-1.038847e+01,nan
-8.895810e+00,-4.471179e+00
-7.403150e+00,-4.543978e+00
-5.910491e+00,-4.617749e+00
-4.417831e+00,nan
-2.925171e+00,-4.692681e+00
-1.432512e+00,-4.769023e+00
6.014784e-02,-4.847053e+00
1.552807e+00,nan
3.045467e+00,-4.927080e+00
4.538127e+00,-5.009450e+00
6.030786e+00,-5.094545e+00
7.523446e+00,nan
9.016106e+00,-5.182815e+00
1.050877e+01,-5.274721e+00
1.200142e+01,-5.371110e+00
1.349408e+01,nan
1.498674e+01,-5.472743e+00
1.647940e+01,-5.585394e+00
1.797206e+01,-5.701806e+00
1.946472e+01,nan
2.095738e+01,-5.854270e+00
2.245004e+01,-5.904204e+00
2.394270e+01,-6.072643e+00
2.543536e+01,nan
2.692802e+01,-6.272776e+00
2.842068e+01,-6.424109e+00
2.991334e+01,-6.611247e+00
3.140600e+01,nan
3.289866e+01,-6.830135e+00
3.439132e+01,-7.079929e+00
3.588398e+01,-7.370920e+00
3.737664e+01,nan
3.886930e+01,-7.720310e+00
4.036196e+01,-8.140108e+00
4.185462e+01,-8.692019e+00
4.334728e+01,nan
4.483994e+01,-9.357008e+00
4.633260e+01,-1.045152e+01
4.782526e+01,-1.164255e+01
4.931792e+01,nan
5.081058e+01,-1.478621e+01
5.230324e+01,-2.012405e+01
5.379590e+01,-4.061942e+01
