x,Mu
-9.397741e+01,1.606131e+00
-9.248475e+01,1.903654e+00
-9.099209e+01,2.305567e+00
-8.949943e+01,2.467114e+00
-8.800677e+01,nan
-8.651411e+01,2.607545e+00
-8.502145e+01,2.708227e+00
-8.352879e+01,2.769968e+00
-8.203613e+01,2.801879e+00
-8.054347e+01,nan
-7.905081e+01,2.659163e+00
-7.755815e+01,2.531823e+00
-7.606549e+01,2.967783e+00
-7.457283e+01,nan
-7.308017e+01,2.318626e+00
-7.158752e+01,2.124658e+00
-7.009486e+01,3.054995e+00
-6.860220e+01,2.546973e+00
-6.710954e+01,nan
-6.561688e+01,2.425612e+00
-6.412422e+01,2.351396e+00
-6.263156e+01,2.305833e+00
-6.113890e+01,2.287426e+00
-5.964624e+01,nan
-5.815358e+01,2.290841e+00
-5.666092e+01,2.338727e+00
-5.516826e+01,2.365039e+00
-5.367560e+01,nan
-5.218294e+01,2.627185e+00
-5.069028e+01,2.217206e+00
-4.919762e+01,1.233003e+00
-4.770496e+01,1.124048e+00
-4.621230e+01,nan
-4.471964e+01,7.052260e-01
-4.322698e+01,5.970401e-01
-4.173432e+01,5.531742e-01
-4.024166e+01,nan
-3.874900e+01,5.382656e-01
-3.725634e+01,5.356116e-01
-3.576368e+01,5.378700e-01
-3.427102e+01,nan
-3.277836e+01,5.420581e-01
-3.128570e+01,5.467720e-01
-2.979305e+01,5.514087e-01
-2.830039e+01,nan
-2.680773e+01,5.556973e-01
-2.531507e+01,5.595349e-01
-2.382241e+01,5.629026e-01
-2.232975e+01,nan
-2.083709e+01,5.658113e-01
-1.934443e+01,5.682865e-01
-1.785177e+01,5.704302e-01
-1.635911e+01,nan
-1.486645e+01,5.723158e-01
-1.337379e+01,5.739176e-01
-1.188113e+01,5.752829e-01
-1.038847e+01,nan
-8.895810e+00,5.765554e-01
-7.403150e+00,5.777270e-01
-5.910491e+00,5.788201e-01
-4.417831e+00,nan
-2.925171e+00,5.798763e-01
-1.432512e+00,5.809274e-01
6.014784e-02,5.820000e-01
1.552807e+00,nan
3.045467e+00,5.831173e-01
4.538127e+00,5.842996e-01
6.030786e+00,5.855656e-01
7.523446e+00,nan
9.016106e+00,5.869301e-01
1.050877e+01,5.884191e-01
1.200142e+01,5.900336e-01
1.349408e+01,nan
1.498674e+01,5.918999e-01
1.647940e+01,5.935458e-01
1.797206e+01,5.958219e-01
1.946472e+01,nan
2.095738e+01,5.948274e-01
2.245004e+01,5.992574e-01
2.394270e+01,6.062054e-01
2.543536e+01,nan
2.692802e+01,6.034676e-01
2.842068e+01,6.063488e-01
2.991334e+01,6.103616e-01
3.140600e+01,nan
3.289866e+01,6.129524e-01
3.439132e+01,6.161160e-01
3.588398e+01,6.195064e-01
3.737664e+01,nan
3.886930e+01,6.229517e-01
4.036196e+01,6.271805e-01
4.185462e+01,6.300793e-01
4.334728e+01,nan
4.483994e+01,6.367720e-01
4.633260e+01,6.339102e-01
4.782526e+01,6.504411e-01
4.931792e+01,nan
5.081058e+01,6.305912e-01
5.230324e+01,6.431873e-01
5.379590e+01,3.358098e-01
