x,Mu
-9.395076e+01,1.630405e+00
-9.245837e+01,1.876857e+00
-9.096598e+01,2.229711e+00
-8.947359e+01,2.335637e+00
-8.798119e+01,nan
-8.648880e+01,2.424151e+00
-8.499641e+01,2.461855e+00
-8.350402e+01,2.468943e+00
-8.201162e+01,nan
-8.051923e+01,2.445353e+00
-7.902684e+01,2.397939e+00
-7.753444e+01,2.328178e+00
-7.604205e+01,nan
-7.454966e+01,2.238225e+00
-7.305727e+01,2.114902e+00
-7.156487e+01,1.824238e+00
-7.007248e+01,nan
-6.858009e+01,2.441126e+00
-6.708770e+01,2.069539e+00
-6.559530e+01,1.937898e+00
-6.410291e+01,1.751412e+00
-6.261052e+01,2.174039e+00
-6.111813e+01,1.744619e+00
-5.962573e+01,1.662639e+00
-5.813334e+01,1.587606e+00
-5.664095e+01,nan
-5.514856e+01,1.520006e+00
-5.365616e+01,1.456316e+00
-5.216377e+01,1.395655e+00
-5.067138e+01,nan
-4.917898e+01,1.329659e+00
-4.768659e+01,1.261482e+00
-4.619420e+01,1.256978e+00
-4.470181e+01,nan
-4.320941e+01,1.177599e+00
-4.171702e+01,1.153331e+00
-4.022463e+01,1.121911e+00
-3.873224e+01,nan
-3.723984e+01,1.085612e+00
-3.574745e+01,1.053132e+00
-3.425506e+01,1.023552e+00
-3.276267e+01,9.964150e-01
-3.127027e+01,nan
-2.977788e+01,9.720815e-01
-2.828549e+01,9.501107e-01
-2.679309e+01,9.307170e-01
-2.530070e+01,nan
-2.380831e+01,9.133411e-01
-2.231592e+01,8.971190e-01
-2.082352e+01,8.827553e-01
-1.933113e+01,nan
-1.783874e+01,8.705048e-01
-1.634635e+01,8.603286e-01
-1.485395e+01,8.524071e-01
-1.336156e+01,nan
-1.186917e+01,8.458968e-01
-1.037678e+01,8.413372e-01
-8.884383e+00,8.397946e-01
-7.391990e+00,nan
-5.899598e+00,8.413894e-01
-4.407205e+00,8.472542e-01
-2.914812e+00,8.575513e-01
-1.422420e+00,8.739662e-01
6.997311e-02,nan
1.562366e+00,8.991739e-01
3.054758e+00,9.393387e-01
4.547151e+00,9.907570e-01
6.039544e+00,nan
7.531936e+00,1.123199e+00
9.024329e+00,1.161528e+00
1.051672e+01,1.367579e+00
1.200911e+01,nan
1.350151e+01,5.860773e-01
1.499390e+01,4.227572e-01
1.648629e+01,3.987534e-01
1.797868e+01,nan
1.947108e+01,3.969681e-01
2.096347e+01,4.058361e-01
2.245586e+01,4.181619e-01
2.394826e+01,nan
2.544065e+01,4.314390e-01
2.693304e+01,4.446413e-01
2.842543e+01,4.575285e-01
2.991783e+01,nan
3.141022e+01,4.699041e-01
3.290261e+01,4.817096e-01
3.439500e+01,4.930494e-01
3.588740e+01,nan
3.737979e+01,5.040239e-01
3.887218e+01,5.145343e-01
4.036457e+01,5.251881e-01
4.185697e+01,5.421457e-01
4.334936e+01,5.342026e-01
4.484175e+01,5.468867e-01
4.633415e+01,5.528514e-01
4.782654e+01,5.722705e-01
4.931893e+01,nan
5.081132e+01,5.700900e-01
5.230372e+01,5.812719e-01
5.379611e+01,2.898402e-01
