x,Mu
-9.396914e+01,1.628690e+00
-9.247656e+01,1.908163e+00
-9.098398e+01,2.299394e+00
-8.949140e+01,2.446591e+00
-8.799881e+01,nan
-8.650623e+01,2.565888e+00
-8.501365e+01,2.640249e+00
-8.352107e+01,2.678728e+00
-8.202849e+01,nan
-8.053590e+01,2.678775e+00
-7.904332e+01,2.662107e+00
-7.755074e+01,2.613901e+00
-7.605816e+01,2.538269e+00
-7.456558e+01,nan
-7.307300e+01,2.339825e+00
-7.158041e+01,1.957643e+00
-7.008783e+01,2.628467e+00
-6.859525e+01,nan
-6.710267e+01,2.239138e+00
-6.561009e+01,2.221295e+00
-6.411751e+01,2.152330e+00
-6.262492e+01,2.048410e+00
-6.113234e+01,nan
-5.963976e+01,1.965182e+00
-5.814718e+01,1.898303e+00
-5.665460e+01,1.842226e+00
-5.516202e+01,nan
-5.366943e+01,1.799300e+00
-5.217685e+01,1.771234e+00
-5.068427e+01,1.756373e+00
-4.919169e+01,1.760637e+00
-4.769911e+01,nan
-4.620653e+01,1.796699e+00
-4.471394e+01,1.830912e+00
-4.322136e+01,2.042446e+00
-4.172878e+01,nan
-4.023620e+01,1.855290e+00
-3.874362e+01,3.524336e+00
-3.725104e+01,9.199396e-01
-3.575845e+01,5.965446e-01
-3.426587e+01,nan
-3.277329e+01,5.187474e-01
-3.128071e+01,4.891499e-01
-2.978813e+01,4.818077e-01
-2.829555e+01,nan
-2.680296e+01,4.835862e-01
-2.531038e+01,4.888774e-01
-2.381780e+01,4.953857e-01
-2.232522e+01,nan
-2.083264e+01,5.020566e-01
-1.934005e+01,5.084539e-01
-1.784747e+01,5.143978e-01
-1.635489e+01,nan
-1.486231e+01,5.198402e-01
-1.336973e+01,5.247634e-01
-1.187715e+01,5.292060e-01
-1.038456e+01,nan
-8.891983e+00,5.333265e-01
-7.399401e+00,5.370713e-01
-5.906819e+00,5.404727e-01
-4.414238e+00,nan
-2.921656e+00,5.436744e-01
-1.429074e+00,5.467119e-01
6.350742e-02,5.495900e-01
1.556089e+00,nan
3.048671e+00,5.523570e-01
4.541253e+00,5.550525e-01
6.033834e+00,5.577088e-01
7.526416e+00,nan
9.018998e+00,5.603543e-01
1.051158e+01,5.630153e-01
1.200416e+01,5.657138e-01
1.349674e+01,nan
1.498932e+01,5.684817e-01
1.648191e+01,5.713278e-01
1.797449e+01,5.743794e-01
1.946707e+01,nan
2.095965e+01,5.771864e-01
2.245223e+01,5.805679e-01
2.394481e+01,5.809359e-01
2.543740e+01,nan
2.692998e+01,5.859141e-01
2.842256e+01,5.937717e-01
2.991514e+01,5.929498e-01
3.140772e+01,nan
3.290031e+01,5.967156e-01
3.439289e+01,6.016588e-01
3.588547e+01,6.055250e-01
3.737805e+01,nan
3.887063e+01,6.097417e-01
4.036321e+01,6.146217e-01
4.185580e+01,6.182126e-01
4.334838e+01,nan
4.484096e+01,6.254568e-01
4.633354e+01,6.234271e-01
4.782612e+01,6.405665e-01
4.931870e+01,nan
5.081129e+01,6.221094e-01
5.230387e+01,6.360074e-01
5.379645e+01,3.305585e-01
