x,S12
-9.382806e+01,1.184763e+01
-9.233682e+01,1.033369e+01
-9.084558e+01,9.226128e+00
-8.935434e+01,8.248920e+00
-8.786310e+01,nan
-8.637185e+01,7.542034e+00
-8.488061e+01,7.020316e+00
-8.338937e+01,6.655905e+00
-8.189813e+01,nan
-8.040688e+01,6.307706e+00
-7.891564e+01,6.027375e+00
-7.742440e+01,6.074751e+00
-7.593316e+01,5.764580e+00
-7.444192e+01,nan
-7.295067e+01,5.754141e+00
-7.145943e+01,5.707234e+00
-6.996819e+01,5.680817e+00
-6.847695e+01,nan
-6.698571e+01,5.693580e+00
-6.549446e+01,5.759204e+00
-6.400322e+01,5.900104e+00
-6.251198e+01,nan
-6.102074e+01,6.161009e+00
-5.952949e+01,6.614519e+00
-5.803825e+01,7.540765e+00
-5.654701e+01,9.289170e+00
-5.505577e+01,nan
-5.356453e+01,6.784808e+00
-5.207328e+01,3.304847e+00
-5.058204e+01,2.208475e+00
-4.909080e+01,nan
-4.759956e+01,1.940220e+00
-4.610832e+01,1.839651e+00
-4.461707e+01,1.824658e+00
-4.312583e+01,nan
-4.163459e+01,1.848000e+00
-4.014335e+01,1.890166e+00
-3.865210e+01,1.941242e+00
-3.716086e+01,nan
-3.566962e+01,1.996160e+00
-3.417838e+01,2.052189e+00
-3.268714e+01,2.107862e+00
-3.119589e+01,nan
-2.970465e+01,2.162234e+00
-2.821341e+01,2.214754e+00
-2.672217e+01,2.265788e+00
-2.523093e+01,nan
-2.373968e+01,2.315069e+00
-2.224844e+01,2.362435e+00
-2.075720e+01,2.408543e+00
-1.926596e+01,nan
-1.777471e+01,2.453511e+00
-1.628347e+01,2.497561e+00
-1.479223e+01,2.540972e+00
-1.330099e+01,2.584012e+00
-1.180975e+01,nan
-1.031850e+01,2.626954e+00
-8.827262e+00,2.670072e+00
-7.336019e+00,2.713641e+00
-5.844777e+00,nan
-4.353535e+00,2.757941e+00
-2.862293e+00,2.803270e+00
-1.371051e+00,2.849891e+00
1.201913e-01,nan
1.611433e+00,2.897594e+00
3.102676e+00,2.947307e+00
4.593918e+00,2.999319e+00
6.085160e+00,nan
7.576402e+00,3.053328e+00
9.067644e+00,3.110301e+00
1.055889e+01,3.171258e+00
1.205013e+01,nan
1.354137e+01,3.236959e+00
1.503261e+01,3.307683e+00
1.652385e+01,3.382002e+00
1.801510e+01,nan
1.950634e+01,3.425819e+00
2.099758e+01,3.543354e+00
2.248882e+01,3.640083e+00
2.398007e+01,nan
2.547131e+01,3.720625e+00
2.696255e+01,3.837023e+00
2.845379e+01,3.955533e+00
2.994503e+01,nan
3.143628e+01,4.090697e+00
3.292752e+01,4.242700e+00
3.441876e+01,4.417962e+00
3.591000e+01,nan
3.740124e+01,4.622647e+00
3.889249e+01,4.866509e+00
4.038373e+01,5.163965e+00
4.187497e+01,7.299029e+00
4.336621e+01,5.385135e+00
4.485746e+01,6.025138e+00
4.634870e+01,6.701668e+00
4.783994e+01,8.996366e+00
4.933118e+01,7.416931e+00
5.082242e+01,9.416775e+00
5.231367e+01,1.337490e+01
5.380491e+01,1.267644e+01
