x,Mu
-9.394894e+01,1.619150e+00
-9.245653e+01,1.865078e+00
-9.096413e+01,2.211614e+00
-8.947172e+01,2.325444e+00
-8.797931e+01,2.026714e+00
-8.648691e+01,2.396390e+00
-8.499450e+01,2.430513e+00
-8.350209e+01,2.436713e+00
-8.200969e+01,nan
-8.051728e+01,2.409821e+00
-7.902487e+01,2.361635e+00
-7.753247e+01,2.290796e+00
-7.604006e+01,nan
-7.454765e+01,2.199125e+00
-7.305524e+01,2.072892e+00
-7.156284e+01,1.696945e+00
-7.007043e+01,nan
-6.857802e+01,2.307028e+00
-6.708562e+01,2.028909e+00
-6.559321e+01,1.904001e+00
-6.410080e+01,nan
-6.260840e+01,1.805307e+00
-6.111599e+01,1.718870e+00
-5.962358e+01,1.636873e+00
-5.813118e+01,1.563013e+00
-5.663877e+01,1.545436e+00
-5.514636e+01,1.493129e+00
-5.365395e+01,1.429334e+00
-5.216155e+01,1.371395e+00
-5.066914e+01,nan
-4.917673e+01,1.316679e+00
-4.768433e+01,1.266688e+00
-4.619192e+01,1.219180e+00
-4.469951e+01,nan
-4.320711e+01,1.168773e+00
-4.171470e+01,1.118547e+00
-4.022229e+01,1.107929e+00
-3.872989e+01,nan
-3.723748e+01,1.051371e+00
-3.574507e+01,1.030717e+00
-3.425266e+01,1.006223e+00
-3.276026e+01,nan
-3.126785e+01,9.779458e-01
-2.977544e+01,9.528338e-01
-2.828304e+01,9.294922e-01
-2.679063e+01,9.060424e-01
-2.529822e+01,9.325140e-01
-2.380582e+01,8.890578e-01
-2.231341e+01,8.717290e-01
-2.082100e+01,8.560703e-01
-1.932860e+01,nan
-1.783619e+01,8.426105e-01
-1.634378e+01,8.298842e-01
-1.485137e+01,8.181097e-01
-1.335897e+01,nan
-1.186656e+01,8.083032e-01
-1.037415e+01,7.996443e-01
-8.881747e+00,7.928231e-01
-7.389340e+00,nan
-5.896933e+00,7.875986e-01
-4.404526e+00,7.831465e-01
-2.912119e+00,7.804819e-01
-1.419712e+00,nan
7.269485e-02,7.798921e-01
1.565102e+00,7.814589e-01
3.057509e+00,7.861483e-01
4.549916e+00,nan
6.042323e+00,7.943964e-01
7.534729e+00,8.058476e-01
9.027136e+00,8.241734e-01
1.051954e+01,8.499177e-01
1.201195e+01,nan
1.350436e+01,8.894949e-01
1.499676e+01,9.394334e-01
1.648917e+01,1.062545e+00
1.798158e+01,nan
1.947398e+01,1.104434e+00
2.096639e+01,1.265930e+00
2.245880e+01,5.655717e-01
2.395121e+01,nan
2.544361e+01,4.180819e-01
2.693602e+01,4.003858e-01
2.842843e+01,4.023944e-01
2.992083e+01,nan
3.141324e+01,4.136326e-01
3.290565e+01,4.280351e-01
3.439805e+01,4.432971e-01
3.589046e+01,nan
3.738287e+01,4.585323e-01
3.887527e+01,4.731460e-01
4.036768e+01,4.873988e-01
4.186009e+01,nan
4.335250e+01,5.000797e-01
4.484490e+01,5.147549e-01
4.633731e+01,5.227981e-01
4.782972e+01,5.658585e-01
4.932212e+01,5.422383e-01
5.081453e+01,5.401967e-01
5.230694e+01,5.639181e-01
5.379934e+01,2.770222e-01
