x,Mu
-9.396330e+01,1.719508e+00
-9.247077e+01,1.939460e+00
-9.097824e+01,2.338942e+00
-8.948571e+01,2.470406e+00
-8.799318e+01,nan
-8.650065e+01,2.586133e+00
-8.500812e+01,2.641983e+00
-8.351559e+01,2.670904e+00
-8.202306e+01,nan
-8.053054e+01,2.661805e+00
-7.903801e+01,2.617167e+00
-7.754548e+01,2.554696e+00
-7.605295e+01,2.473737e+00
-7.456042e+01,nan
-7.306789e+01,2.359518e+00
-7.157536e+01,2.155527e+00
-7.008283e+01,2.920079e+00
-6.859030e+01,nan
-6.709777e+01,2.156660e+00
-6.560524e+01,2.297664e+00
-6.411271e+01,1.936723e+00
-6.262018e+01,nan
-6.112765e+01,1.920568e+00
-5.963512e+01,1.851081e+00
-5.814260e+01,1.761499e+00
-5.665007e+01,1.678462e+00
-5.515754e+01,nan
-5.366501e+01,1.606007e+00
-5.217248e+01,1.545397e+00
-5.067995e+01,1.489764e+00
-4.918742e+01,nan
-4.769489e+01,1.439855e+00
-4.620236e+01,1.399134e+00
-4.470983e+01,1.365090e+00
-4.321730e+01,1.337252e+00
-4.172477e+01,nan
-4.023224e+01,1.320701e+00
-3.873971e+01,1.315383e+00
-3.724718e+01,1.327117e+00
-3.575466e+01,nan
-3.426213e+01,1.346786e+00
-3.276960e+01,1.466001e+00
-3.127707e+01,1.411053e+00
-2.978454e+01,nan
-2.829201e+01,1.752683e+00
-2.679948e+01,7.547919e-01
-2.530695e+01,5.665979e-01
-2.381442e+01,nan
-2.232189e+01,5.373537e-01
-2.082936e+01,5.328562e-01
-1.933683e+01,5.391620e-01
-1.784430e+01,nan
-1.635177e+01,5.483511e-01
-1.485924e+01,5.575598e-01
-1.336672e+01,5.658553e-01
-1.187419e+01,nan
-1.038166e+01,5.729792e-01
-8.889127e+00,5.789728e-01
-7.396598e+00,5.839481e-01
-5.904069e+00,5.941743e-01
-4.411539e+00,5.874822e-01
-2.919010e+00,5.913804e-01
-1.426481e+00,5.941768e-01
6.604856e-02,6.298057e-01
1.558578e+00,5.901245e-01
3.051107e+00,5.984790e-01
4.543637e+00,6.003322e-01
6.036166e+00,6.356059e-01
7.528695e+00,5.956355e-01
9.021225e+00,6.036409e-01
1.051375e+01,6.052094e-01
1.200628e+01,6.424917e-01
1.349881e+01,5.954893e-01
1.499134e+01,6.083733e-01
1.648387e+01,6.100623e-01
1.797640e+01,6.331489e-01
1.946893e+01,5.998908e-01
2.096146e+01,6.138146e-01
2.245399e+01,6.159110e-01
2.394652e+01,6.205689e-01
2.543905e+01,6.060417e-01
2.693158e+01,6.204646e-01
2.842411e+01,6.233036e-01
2.991664e+01,6.233772e-01
3.140916e+01,nan
3.290169e+01,6.268924e-01
3.439422e+01,6.337962e-01
3.588675e+01,6.349939e-01
3.737928e+01,nan
3.887181e+01,6.375677e-01
4.036434e+01,6.418260e-01
4.185687e+01,6.441458e-01
4.334940e+01,nan
4.484193e+01,6.503899e-01
4.633446e+01,6.465175e-01
4.782699e+01,6.614343e-01
4.931952e+01,nan
5.081205e+01,6.358571e-01
5.230458e+01,6.368385e-01
5.379710e+01,3.198124e-01
