x,Mu
-9.394894e+01,1.682227e+00
-9.245653e+01,1.897118e+00
-9.096413e+01,2.262861e+00
-8.947172e+01,2.380552e+00
-8.797931e+01,2.055758e+00
-8.648691e+01,2.457716e+00
-8.499450e+01,2.495656e+00
-8.350209e+01,2.504576e+00
-8.200969e+01,nan
-8.051728e+01,2.478468e+00
-7.902487e+01,2.429637e+00
-7.753247e+01,2.356648e+00
-7.604006e+01,nan
-7.454765e+01,2.261143e+00
-7.305524e+01,2.126261e+00
-7.156284e+01,1.594934e+00
-7.007043e+01,nan
-6.857802e+01,2.313014e+00
-6.708562e+01,2.073859e+00
-6.559321e+01,1.949580e+00
-6.410080e+01,nan
-6.260840e+01,1.848697e+00
-6.111599e+01,1.759443e+00
-5.962358e+01,1.674424e+00
-5.813118e+01,1.597942e+00
-5.663877e+01,1.571283e+00
-5.514636e+01,1.524792e+00
-5.365395e+01,1.458234e+00
-5.216155e+01,1.397695e+00
-5.066914e+01,nan
-4.917673e+01,1.340568e+00
-4.768433e+01,1.288376e+00
-4.619192e+01,1.238872e+00
-4.469951e+01,nan
-4.320711e+01,1.186058e+00
-4.171470e+01,1.132738e+00
-4.022229e+01,1.123201e+00
-3.872989e+01,nan
-3.723748e+01,1.062678e+00
-3.574507e+01,1.041241e+00
-3.425266e+01,1.015654e+00
-3.276026e+01,nan
-3.126785e+01,9.859045e-01
-2.977544e+01,9.593881e-01
-2.828304e+01,9.347059e-01
-2.679063e+01,9.103528e-01
-2.529822e+01,9.321724e-01
-2.380582e+01,8.917531e-01
-2.231341e+01,8.731912e-01
-2.082100e+01,8.562933e-01
-1.932860e+01,nan
-1.783619e+01,8.415719e-01
-1.634378e+01,8.275466e-01
-1.485137e+01,8.144169e-01
-1.335897e+01,nan
-1.186656e+01,8.031759e-01
-1.037415e+01,7.929798e-01
-8.881747e+00,7.844844e-01
-7.389340e+00,nan
-5.896933e+00,7.774158e-01
-4.404526e+00,7.709022e-01
-2.912119e+00,7.658867e-01
-1.419712e+00,nan
7.269485e-02,7.625734e-01
1.565102e+00,7.609256e-01
3.057509e+00,7.617344e-01
4.549916e+00,nan
6.042323e+00,7.652211e-01
7.534729e+00,7.706710e-01
9.027136e+00,7.811623e-01
1.051954e+01,7.966544e-01
1.201195e+01,nan
1.350436e+01,8.214519e-01
1.499676e+01,8.529640e-01
1.648917e+01,9.340400e-01
1.798158e+01,nan
1.947398e+01,9.650680e-01
2.096639e+01,1.020476e+00
2.245880e+01,5.619094e-01
2.395121e+01,nan
2.544361e+01,4.655013e-01
2.693602e+01,4.685553e-01
2.842843e+01,4.814487e-01
2.992083e+01,nan
3.141324e+01,4.982524e-01
3.290565e+01,5.150864e-01
3.439805e+01,5.308861e-01
3.589046e+01,nan
3.738287e+01,5.453860e-01
3.887527e+01,5.582959e-01
4.036768e+01,5.701992e-01
4.186009e+01,nan
4.335250e+01,5.798491e-01
4.484490e+01,5.913786e-01
4.633731e+01,5.940678e-01
4.782972e+01,6.461194e-01
4.932212e+01,6.060334e-01
5.081453e+01,5.931702e-01
5.230694e+01,6.003615e-01
5.379934e+01,2.937430e-01
