x,S11
-9.394464e+01,-1.272266e+01
-9.245157e+01,-9.075295e+00
-9.095850e+01,-7.144664e+00
-8.946543e+01,-5.927056e+00
-8.797236e+01,-7.719022e+00
-8.647929e+01,-5.284926e+00
-8.498622e+01,-4.765071e+00
-8.349315e+01,-4.403279e+00
-8.200008e+01,nan
-8.050701e+01,-4.167240e+00
-7.901395e+01,-4.026424e+00
-7.752088e+01,-3.955749e+00
-7.602781e+01,nan
-7.453474e+01,-3.937507e+00
-7.304167e+01,-3.961301e+00
-7.154860e+01,-4.017201e+00
-7.005553e+01,nan
-6.856246e+01,-4.097056e+00
-6.706939e+01,-4.195796e+00
-6.557632e+01,-4.312771e+00
-6.408326e+01,nan
-6.259019e+01,-4.441412e+00
-6.109712e+01,-4.577248e+00
-5.960405e+01,-4.719839e+00
-5.811098e+01,nan
-5.661791e+01,-4.867146e+00
-5.512484e+01,-5.016577e+00
-5.363177e+01,-5.167347e+00
-5.213870e+01,nan
-5.064564e+01,-5.323499e+00
-4.915257e+01,-5.480710e+00
-4.765950e+01,-5.636442e+00
-4.616643e+01,-5.694838e+00
-4.467336e+01,-8.127687e+00
-4.318029e+01,-5.947356e+00
-4.168722e+01,-6.099494e+00
-4.019415e+01,-6.251494e+00
-3.870108e+01,nan
-3.720801e+01,-6.408888e+00
-3.571495e+01,-6.561295e+00
-3.422188e+01,-6.714465e+00
-3.272881e+01,nan
-3.123574e+01,-6.876203e+00
-2.974267e+01,-7.037045e+00
-2.824960e+01,-7.194315e+00
-2.675653e+01,nan
-2.526346e+01,-7.310785e+00
-2.377039e+01,-7.496335e+00
-2.227733e+01,-7.618051e+00
-2.078426e+01,nan
-1.929119e+01,-7.773961e+00
-1.779812e+01,-7.938115e+00
-1.630505e+01,-8.099359e+00
-1.481198e+01,nan
-1.331891e+01,-8.256658e+00
-1.182584e+01,-8.414424e+00
-1.033277e+01,-8.581628e+00
-8.839704e+00,nan
-7.346635e+00,-8.748700e+00
-5.853566e+00,-8.916947e+00
-4.360498e+00,-9.089013e+00
-2.867429e+00,-9.264919e+00
-1.374360e+00,nan
1.187094e-01,-9.442457e+00
1.611778e+00,-9.623823e+00
3.104847e+00,-9.818255e+00
4.597916e+00,nan
6.090985e+00,-1.001847e+01
7.584054e+00,-1.022176e+01
9.077123e+00,-1.043412e+01
1.057019e+01,nan
1.206326e+01,-1.065496e+01
1.355633e+01,-1.088379e+01
1.504940e+01,-1.112205e+01
1.654247e+01,nan
1.803554e+01,-1.138164e+01
1.952861e+01,-1.165882e+01
2.102167e+01,-1.194877e+01
2.251474e+01,nan
2.400781e+01,-1.226213e+01
2.550088e+01,-1.260099e+01
2.699395e+01,-1.296948e+01
2.848702e+01,nan
2.998009e+01,-1.337270e+01
3.147316e+01,-1.383296e+01
3.296623e+01,-1.435723e+01
3.445930e+01,nan
3.595236e+01,-1.495291e+01
3.744543e+01,-1.565366e+01
3.893850e+01,-1.649331e+01
4.043157e+01,-1.752957e+01
4.192464e+01,nan
4.341771e+01,-1.882039e+01
4.491078e+01,-2.063371e+01
4.640385e+01,-2.297737e+01
4.789692e+01,nan
4.938999e+01,-2.933606e+01
5.088305e+01,-3.025515e+01
5.237612e+01,-4.372751e+01
5.386919e+01,-8.609206e+01
