x,S11
-9.395295e+01,-1.281234e+01
-9.246055e+01,-9.178370e+00
-9.096816e+01,-7.182864e+00
-8.947577e+01,-6.089184e+00
-8.798337e+01,nan
-8.649098e+01,-5.277331e+00
-8.499858e+01,-4.742690e+00
-8.350619e+01,-4.378842e+00
-8.201380e+01,nan
-8.052140e+01,-4.135556e+00
-7.902901e+01,-3.987355e+00
-7.753662e+01,-3.910208e+00
-7.604422e+01,nan
-7.455183e+01,-3.892611e+00
-7.305944e+01,-3.921015e+00
-7.156704e+01,-3.979423e+00
-7.007465e+01,nan
-6.858226e+01,-4.062132e+00
-6.708986e+01,-4.164465e+00
-6.559747e+01,-4.289372e+00
-6.410508e+01,-4.423210e+00
-6.261268e+01,nan
-6.112029e+01,-4.562307e+00
-5.962790e+01,-4.703411e+00
-5.813550e+01,-4.854043e+00
-5.664311e+01,nan
-5.515071e+01,-5.014525e+00
-5.365832e+01,-5.240196e+00
-5.216593e+01,-5.425061e+00
-5.067353e+01,nan
-4.918114e+01,-5.429787e+00
-4.768875e+01,-5.769982e+00
-4.619635e+01,-5.837694e+00
-4.470396e+01,nan
-4.321157e+01,-5.986233e+00
-4.171917e+01,-6.164840e+00
-4.022678e+01,-6.337776e+00
-3.873439e+01,-6.509802e+00
-3.724199e+01,nan
-3.574960e+01,-6.675391e+00
-3.425721e+01,-6.835211e+00
-3.276481e+01,-6.991078e+00
-3.127242e+01,nan
-2.978003e+01,-7.153846e+00
-2.828763e+01,-7.317657e+00
-2.679524e+01,-7.476420e+00
-2.530285e+01,nan
-2.381045e+01,-7.632497e+00
-2.231806e+01,-7.786869e+00
-2.082566e+01,-7.948961e+00
-1.933327e+01,nan
-1.784088e+01,-8.112053e+00
-1.634848e+01,-8.269824e+00
-1.485609e+01,-8.425306e+00
-1.336370e+01,-8.588294e+00
-1.187130e+01,nan
-1.037891e+01,-8.765194e+00
-8.886517e+00,-8.957838e+00
-7.394123e+00,-9.164731e+00
-5.901730e+00,nan
-4.409336e+00,-9.475262e+00
-2.916943e+00,-9.648360e+00
-1.424549e+00,-1.135299e+01
6.784439e-02,nan
1.560238e+00,-7.927843e+00
3.052631e+00,-9.645658e+00
4.545025e+00,-1.012214e+01
6.037418e+00,nan
7.529812e+00,-1.035088e+01
9.022205e+00,-1.056009e+01
1.051460e+01,-1.075601e+01
1.200699e+01,nan
1.349939e+01,-1.095885e+01
1.499178e+01,-1.117810e+01
1.648417e+01,-1.141063e+01
1.797657e+01,nan
1.946896e+01,-1.166030e+01
2.096135e+01,-1.192669e+01
2.245375e+01,-1.221108e+01
2.394614e+01,nan
2.543853e+01,-1.252014e+01
2.693093e+01,-1.285793e+01
2.842332e+01,-1.322982e+01
2.991571e+01,nan
3.140811e+01,-1.364379e+01
3.290050e+01,-1.411039e+01
3.439289e+01,-1.464634e+01
3.588529e+01,-1.958022e+01
3.737768e+01,-1.488702e+01
3.887008e+01,-1.600099e+01
4.036247e+01,-1.687272e+01
4.185486e+01,-1.844167e+01
4.334726e+01,-1.782152e+01
4.483965e+01,-1.930922e+01
4.633204e+01,-2.199369e+01
4.782444e+01,-2.412366e+01
4.931683e+01,nan
5.080922e+01,-3.029559e+01
5.230162e+01,-4.135442e+01
5.379401e+01,-8.343748e+01
