x,S11
-9.381354e+01,-1.233884e+01
-9.232240e+01,-9.177485e+00
-9.083125e+01,-7.247913e+00
-8.934011e+01,-6.156331e+00
-8.784896e+01,nan
-8.635782e+01,-5.323593e+00
-8.486667e+01,-4.774048e+00
-8.337553e+01,-4.389406e+00
-8.188438e+01,nan
-8.039324e+01,-4.140617e+00
-7.890209e+01,-3.990462e+00
-7.741095e+01,-3.916529e+00
-7.591980e+01,nan
-7.442866e+01,-3.899415e+00
-7.293751e+01,-3.921603e+00
-7.144637e+01,-3.973795e+00
-6.995522e+01,nan
-6.846408e+01,-4.053008e+00
-6.697293e+01,-4.200653e+00
-6.548179e+01,-4.457532e+00
-6.399064e+01,nan
-6.249950e+01,-4.482108e+00
-6.100835e+01,-4.526926e+00
-5.951721e+01,-4.947673e+00
-5.802607e+01,-4.858757e+00
-5.653492e+01,nan
-5.504378e+01,-5.095171e+00
-5.355263e+01,-5.273850e+00
-5.206149e+01,-5.458650e+00
-5.057034e+01,nan
-4.907920e+01,-5.636067e+00
-4.758805e+01,-5.808031e+00
-4.609691e+01,-5.978895e+00
-4.460576e+01,nan
-4.311462e+01,-6.148107e+00
-4.162347e+01,-6.315700e+00
-4.013233e+01,-6.481644e+00
-3.864118e+01,nan
-3.715004e+01,-6.647247e+00
-3.565889e+01,-6.812651e+00
-3.416775e+01,-6.990987e+00
-3.267660e+01,nan
-3.118546e+01,-7.180006e+00
-2.969431e+01,-7.481098e+00
-2.820317e+01,-7.637278e+00
-2.671202e+01,-9.448324e+00
-2.522088e+01,nan
-2.372973e+01,-5.933064e+00
-2.223859e+01,-7.642648e+00
-2.074745e+01,-8.040970e+00
-1.925630e+01,nan
-1.776516e+01,-8.249322e+00
-1.627401e+01,-8.418134e+00
-1.478287e+01,-8.563970e+00
-1.329172e+01,nan
-1.180058e+01,-8.704330e+00
-1.030943e+01,-8.849136e+00
-8.818287e+00,-8.999423e+00
-7.327142e+00,nan
-5.835998e+00,-9.152694e+00
-4.344853e+00,-9.310712e+00
-2.853708e+00,-9.471623e+00
-1.362563e+00,nan
1.285817e-01,-9.635333e+00
1.619726e+00,-9.804017e+00
3.110871e+00,-9.977747e+00
4.602016e+00,nan
6.093161e+00,-1.015692e+01
7.584306e+00,-1.034223e+01
9.075450e+00,-1.053436e+01
1.056660e+01,-1.326660e+01
1.205774e+01,-1.039094e+01
1.354888e+01,-1.094505e+01
1.504003e+01,-1.116330e+01
1.653117e+01,-1.139322e+01
1.802232e+01,nan
1.951346e+01,-1.163493e+01
2.100461e+01,-1.189247e+01
2.249575e+01,-1.217004e+01
2.398690e+01,nan
2.547804e+01,-1.247148e+01
2.696919e+01,-1.280104e+01
2.846033e+01,-1.317420e+01
2.995148e+01,nan
3.144262e+01,-1.358810e+01
3.293377e+01,-1.409980e+01
3.442491e+01,-1.458141e+01
3.591606e+01,nan
3.740720e+01,-1.511445e+01
3.889835e+01,-1.589987e+01
4.038949e+01,-1.681674e+01
4.188064e+01,nan
4.337178e+01,-1.795867e+01
4.486293e+01,-1.943607e+01
4.635407e+01,-2.152854e+01
4.784521e+01,-3.127402e+01
4.933636e+01,-2.407555e+01
5.082750e+01,-2.954146e+01
5.231865e+01,-4.525984e+01
5.380979e+01,-8.000336e+01
