x,Mu
-9.396914e+01,1.713941e+00
-9.247656e+01,1.943214e+00
-9.098398e+01,2.354080e+00
-8.949140e+01,2.496512e+00
-8.799881e+01,nan
-8.650623e+01,2.617730e+00
-8.501365e+01,2.690195e+00
-8.352107e+01,2.726124e+00
-8.202849e+01,nan
-8.053590e+01,2.722288e+00
-7.904332e+01,2.701374e+00
-7.755074e+01,2.648171e+00
-7.605816e+01,2.568087e+00
-7.456558e+01,nan
-7.307300e+01,2.354291e+00
-7.158041e+01,1.951308e+00
-7.008783e+01,2.691545e+00
-6.859525e+01,nan
-6.710267e+01,2.228765e+00
-6.561009e+01,2.210557e+00
-6.411751e+01,2.135284e+00
-6.262492e+01,2.020971e+00
-6.113234e+01,nan
-5.963976e+01,1.927392e+00
-5.814718e+01,1.849534e+00
-5.665460e+01,1.781671e+00
-5.516202e+01,nan
-5.366943e+01,1.725386e+00
-5.217685e+01,1.681803e+00
-5.068427e+01,1.648329e+00
-4.919169e+01,1.630329e+00
-4.769911e+01,nan
-4.620653e+01,1.636658e+00
-4.471394e+01,1.643305e+00
-4.322136e+01,1.778812e+00
-4.172878e+01,nan
-4.023620e+01,1.641687e+00
-3.874362e+01,2.288092e+00
-3.725104e+01,8.743214e-01
-3.575845e+01,6.400074e-01
-3.426587e+01,nan
-3.277329e+01,5.960520e-01
-3.128071e+01,5.845620e-01
-2.978813e+01,5.870534e-01
-2.829555e+01,nan
-2.680296e+01,5.938102e-01
-2.531038e+01,6.010843e-01
-2.381780e+01,6.075983e-01
-2.232522e+01,nan
-2.083264e+01,6.129086e-01
-1.934005e+01,6.169745e-01
-1.784747e+01,6.199628e-01
-1.635489e+01,nan
-1.486231e+01,6.220698e-01
-1.336973e+01,6.234241e-01
-1.187715e+01,6.241792e-01
-1.038456e+01,nan
-8.891983e+00,6.245819e-01
-7.399401e+00,6.246498e-01
-5.906819e+00,6.244603e-01
-4.414238e+00,nan
-2.921656e+00,6.241814e-01
-1.429074e+00,6.238759e-01
6.350742e-02,6.235531e-01
1.556089e+00,nan
3.048671e+00,6.232693e-01
4.541253e+00,6.230676e-01
6.033834e+00,6.229801e-01
7.526416e+00,nan
9.018998e+00,6.230331e-01
1.051158e+01,6.232492e-01
1.200416e+01,6.236451e-01
1.349674e+01,nan
1.498932e+01,6.242478e-01
1.648191e+01,6.250557e-01
1.797449e+01,6.261972e-01
1.946707e+01,nan
2.095965e+01,6.271456e-01
2.245223e+01,6.288273e-01
2.394481e+01,6.271748e-01
2.543740e+01,nan
2.692998e+01,6.309727e-01
2.842256e+01,6.372596e-01
2.991514e+01,6.347441e-01
3.140772e+01,nan
3.290031e+01,6.370608e-01
3.439289e+01,6.404766e-01
3.588547e+01,6.428729e-01
3.737805e+01,nan
3.887063e+01,6.456202e-01
4.036321e+01,6.490402e-01
4.185580e+01,6.510394e-01
4.334838e+01,nan
4.484096e+01,6.568530e-01
4.633354e+01,6.525169e-01
4.782612e+01,6.671405e-01
4.931870e+01,nan
5.081129e+01,6.409747e-01
5.230387e+01,6.412303e-01
5.379645e+01,3.230279e-01
