x,S11
-9.399002e+01,-1.484115e+01
-9.249724e+01,-1.035956e+01
-9.100446e+01,-7.987689e+00
-8.951167e+01,-6.662753e+00
-8.801889e+01,nan
-8.652611e+01,-5.672072e+00
-8.503333e+01,-5.010761e+00
-8.354055e+01,-4.756124e+00
-8.204776e+01,-4.488941e+00
-8.055498e+01,nan
-7.906220e+01,-3.693196e+00
-7.756942e+01,-4.304724e+00
-7.607664e+01,-3.874790e+00
-7.458385e+01,-3.826271e+00
-7.309107e+01,nan
-7.159829e+01,-3.916604e+00
-7.010551e+01,-4.007861e+00
-6.861272e+01,-4.121130e+00
-6.711994e+01,-4.249350e+00
-6.562716e+01,nan
-6.413438e+01,-4.562512e+00
-6.264160e+01,-4.724501e+00
-6.114881e+01,-7.402273e+00
-5.965603e+01,-2.536101e+00
-5.816325e+01,nan
-5.667047e+01,-4.776981e+00
-5.517769e+01,-5.126459e+00
-5.368490e+01,-5.415421e+00
-5.219212e+01,nan
-5.069934e+01,-5.617902e+00
-4.920656e+01,-5.789938e+00
-4.771377e+01,-5.944584e+00
-4.622099e+01,nan
-4.472821e+01,-6.097288e+00
-4.323543e+01,-6.254014e+00
-4.174265e+01,-6.413048e+00
-4.024986e+01,nan
-3.875708e+01,-6.571939e+00
-3.726430e+01,-6.729890e+00
-3.577152e+01,-6.886506e+00
-3.427874e+01,nan
-3.278595e+01,-7.041591e+00
-3.129317e+01,-7.195092e+00
-2.980039e+01,-7.347041e+00
-2.830761e+01,nan
-2.681482e+01,-7.497826e+00
-2.532204e+01,-7.646807e+00
-2.382926e+01,-7.794239e+00
-2.233648e+01,nan
-2.084370e+01,-7.940923e+00
-1.935091e+01,-8.087755e+00
-1.785813e+01,-8.233955e+00
-1.636535e+01,nan
-1.487257e+01,-8.379789e+00
-1.337979e+01,-8.526192e+00
-1.188700e+01,-8.672743e+00
-1.039422e+01,nan
-8.901439e+00,-8.820515e+00
-7.408657e+00,-8.970217e+00
-5.915875e+00,-9.122142e+00
-4.423093e+00,nan
-2.930311e+00,-9.276631e+00
-1.437529e+00,-9.433976e+00
5.525352e-02,-9.595366e+00
1.548036e+00,nan
3.040818e+00,-9.761650e+00
4.533600e+00,-9.933099e+00
6.026382e+00,-1.011076e+01
7.519164e+00,nan
9.011946e+00,-1.029590e+01
1.050473e+01,-1.049811e+01
1.199751e+01,-1.070561e+01
1.349029e+01,nan
1.498307e+01,-1.097734e+01
1.647586e+01,-1.104105e+01
1.796864e+01,-1.133490e+01
1.946142e+01,nan
2.095420e+01,-1.167364e+01
2.244699e+01,-1.190832e+01
2.393977e+01,-1.219564e+01
2.543255e+01,nan
2.692533e+01,-1.252382e+01
2.841811e+01,-1.288346e+01
2.991090e+01,-1.328536e+01
3.140368e+01,nan
3.289646e+01,-1.373887e+01
3.438924e+01,-1.425969e+01
3.588202e+01,-1.486566e+01
3.737481e+01,nan
3.886759e+01,-1.559358e+01
4.036037e+01,-1.646795e+01
4.185315e+01,-1.761725e+01
4.334594e+01,nan
4.483872e+01,-1.900184e+01
4.633150e+01,-2.127831e+01
4.782428e+01,-2.375877e+01
4.931706e+01,nan
5.080985e+01,-3.027641e+01
5.230263e+01,-4.124291e+01
5.379541e+01,-8.350049e+01
