x,Mu
-9.394739e+01,1.674168e+00
-9.245494e+01,1.890095e+00
-9.096249e+01,2.251903e+00
-8.947004e+01,2.367256e+00
-8.797759e+01,2.045935e+00
-8.648514e+01,2.441728e+00
-8.499270e+01,2.476763e+00
-8.350025e+01,2.484148e+00
-8.200780e+01,nan
-8.051535e+01,2.459051e+00
-7.902290e+01,2.407898e+00
-7.753045e+01,2.334905e+00
-7.603800e+01,nan
-7.454556e+01,2.238028e+00
-7.305311e+01,2.097560e+00
-7.156066e+01,1.242965e+00
-7.006821e+01,nan
-6.857576e+01,2.264307e+00
-6.708331e+01,2.050739e+00
-6.559086e+01,1.930862e+00
-6.409842e+01,nan
-6.260597e+01,1.831277e+00
-6.111352e+01,1.741896e+00
-5.962107e+01,1.660251e+00
-5.812862e+01,nan
-5.663617e+01,1.583642e+00
-5.514372e+01,1.511562e+00
-5.365128e+01,1.445294e+00
-5.215883e+01,1.383684e+00
-5.066638e+01,nan
-4.917393e+01,1.326923e+00
-4.768148e+01,1.275536e+00
-4.618903e+01,1.226700e+00
-4.469658e+01,nan
-4.320414e+01,1.182377e+00
-4.171169e+01,1.140071e+00
-4.021924e+01,1.095491e+00
-3.872679e+01,nan
-3.723434e+01,1.051748e+00
-3.574189e+01,1.040384e+00
-3.424944e+01,9.913260e-01
-3.275700e+01,nan
-3.126455e+01,9.728846e-01
-2.977210e+01,9.506544e-01
-2.827965e+01,9.254338e-01
-2.678720e+01,nan
-2.529475e+01,9.020412e-01
-2.380230e+01,8.817724e-01
-2.230986e+01,8.625343e-01
-2.081741e+01,nan
-1.932496e+01,8.448331e-01
-1.783251e+01,8.288907e-01
-1.634006e+01,8.142677e-01
-1.484761e+01,8.007899e-01
-1.335516e+01,nan
-1.186272e+01,7.892219e-01
-1.037027e+01,7.783446e-01
-8.877818e+00,7.679378e-01
-7.385369e+00,nan
-5.892921e+00,7.589795e-01
-4.400472e+00,7.509687e-01
-2.908024e+00,7.438734e-01
-1.415575e+00,nan
7.687355e-02,7.382026e-01
1.569322e+00,7.335978e-01
3.061771e+00,7.290964e-01
4.554219e+00,nan
6.046668e+00,7.261160e-01
7.539116e+00,7.242676e-01
9.031565e+00,7.236523e-01
1.052401e+01,nan
1.201646e+01,7.248064e-01
1.350891e+01,7.280824e-01
1.500136e+01,7.326023e-01
1.649381e+01,7.064934e-01
1.798626e+01,8.475156e-01
1.947871e+01,7.519755e-01
2.097115e+01,7.681976e-01
2.246360e+01,7.928247e-01
2.395605e+01,nan
2.544850e+01,8.232060e-01
2.694095e+01,8.974026e-01
2.843340e+01,9.244792e-01
2.992585e+01,nan
3.141829e+01,9.584715e-01
3.291074e+01,5.553539e-01
3.440319e+01,4.734659e-01
3.589564e+01,nan
3.738809e+01,4.822995e-01
3.888054e+01,4.981877e-01
4.037299e+01,5.178713e-01
4.186543e+01,nan
4.335788e+01,5.361985e-01
4.485033e+01,5.544399e-01
4.634278e+01,5.629281e-01
4.783523e+01,nan
4.932768e+01,5.848983e-01
5.082013e+01,5.715207e-01
5.231257e+01,5.816675e-01
5.380502e+01,2.808468e-01
