x,Mu
-9.382136e+01,1.936111e+00
-9.233017e+01,2.012437e+00
-9.083899e+01,2.363887e+00
-8.934780e+01,2.489225e+00
-8.785661e+01,nan
-8.636542e+01,2.619745e+00
-8.487423e+01,2.694905e+00
-8.338305e+01,2.743433e+00
-8.189186e+01,nan
-8.040067e+01,2.759183e+00
-7.890948e+01,2.746818e+00
-7.741830e+01,2.657811e+00
-7.592711e+01,nan
-7.443592e+01,2.427177e+00
-7.294473e+01,2.412669e+00
-7.145354e+01,2.362913e+00
-6.996236e+01,2.410956e+00
-6.847117e+01,nan
-6.697998e+01,2.476879e+00
-6.548879e+01,2.263686e+00
-6.399761e+01,2.153208e+00
-6.250642e+01,nan
-6.101523e+01,2.057541e+00
-5.952404e+01,1.984429e+00
-5.803285e+01,1.926255e+00
-5.654167e+01,nan
-5.505048e+01,1.883879e+00
-5.355929e+01,1.856931e+00
-5.206810e+01,1.859047e+00
-5.057691e+01,1.858956e+00
-4.908573e+01,nan
-4.759454e+01,2.003504e+00
-4.610335e+01,1.799740e+00
-4.461216e+01,2.837023e+00
-4.312098e+01,nan
-4.162979e+01,9.679171e-01
-4.013860e+01,6.959268e-01
-3.864741e+01,6.393539e-01
-3.715622e+01,nan
-3.566504e+01,6.221300e-01
-3.417385e+01,6.215990e-01
-3.268266e+01,6.265489e-01
-3.119147e+01,nan
-2.970029e+01,6.324202e-01
-2.820910e+01,6.376025e-01
-2.671791e+01,6.416154e-01
-2.522672e+01,nan
-2.373553e+01,6.444140e-01
-2.224435e+01,6.461387e-01
-2.075316e+01,6.470864e-01
-1.926197e+01,nan
-1.777078e+01,6.473215e-01
-1.627959e+01,6.469173e-01
-1.478841e+01,6.461865e-01
-1.329722e+01,nan
-1.180603e+01,6.451408e-01
-1.031484e+01,6.438609e-01
-8.823656e+00,6.424458e-01
-7.332468e+00,6.319789e-01
-5.841280e+00,6.417511e-01
-4.350092e+00,6.394917e-01
-2.858905e+00,6.380636e-01
-1.367717e+00,6.367222e-01
1.234710e-01,nan
1.614659e+00,6.355094e-01
3.105847e+00,6.344008e-01
4.597034e+00,6.334478e-01
6.088222e+00,nan
7.579410e+00,6.327837e-01
9.070598e+00,6.322692e-01
1.056179e+01,6.319506e-01
1.205297e+01,nan
1.354416e+01,6.319553e-01
1.503535e+01,6.321830e-01
1.652654e+01,6.327638e-01
1.801772e+01,nan
1.950891e+01,6.332088e-01
2.100010e+01,6.344071e-01
2.249129e+01,6.325323e-01
2.398248e+01,nan
2.547366e+01,6.346984e-01
2.696485e+01,6.414483e-01
2.845604e+01,6.389311e-01
2.994723e+01,nan
3.143842e+01,6.394165e-01
3.292960e+01,6.430980e-01
3.442079e+01,6.447531e-01
3.591198e+01,nan
3.740317e+01,6.472711e-01
3.889435e+01,6.497094e-01
4.038554e+01,6.525522e-01
4.187673e+01,nan
4.336792e+01,6.551392e-01
4.485911e+01,6.582766e-01
4.635029e+01,6.595811e-01
4.784148e+01,6.970391e-01
4.933267e+01,6.530760e-01
5.082386e+01,6.649311e-01
5.231504e+01,6.085506e-01
5.380623e+01,3.162882e-01
