x,Mu
-9.395559e+01,1.710564e+00
-9.246312e+01,1.923801e+00
-9.097065e+01,2.306530e+00
-8.947818e+01,2.422978e+00
-8.798571e+01,nan
-8.649324e+01,2.527738e+00
-8.500077e+01,2.573083e+00
-8.350830e+01,2.586502e+00
-8.201583e+01,nan
-8.052336e+01,2.569857e+00
-7.903089e+01,2.525399e+00
-7.753842e+01,2.454656e+00
-7.604595e+01,nan
-7.455348e+01,2.358268e+00
-7.306101e+01,2.234123e+00
-7.156854e+01,1.982569e+00
-7.007607e+01,2.751571e+00
-6.858360e+01,2.216959e+00
-6.709113e+01,2.181904e+00
-6.559866e+01,2.040250e+00
-6.410619e+01,1.935748e+00
-6.261372e+01,nan
-6.112125e+01,1.841255e+00
-5.962878e+01,1.727325e+00
-5.813631e+01,1.610263e+00
-5.664384e+01,nan
-5.515137e+01,1.639659e+00
-5.365890e+01,1.482976e+00
-5.216643e+01,1.453596e+00
-5.067396e+01,nan
-4.918149e+01,1.405064e+00
-4.768902e+01,1.346596e+00
-4.619655e+01,1.294192e+00
-4.470407e+01,1.245614e+00
-4.321160e+01,nan
-4.171913e+01,1.202540e+00
-4.022666e+01,1.164362e+00
-3.873419e+01,1.130664e+00
-3.724172e+01,nan
-3.574925e+01,1.099154e+00
-3.425678e+01,1.070319e+00
-3.276431e+01,1.045666e+00
-3.127184e+01,nan
-2.977937e+01,1.024863e+00
-2.828690e+01,1.007033e+00
-2.679443e+01,9.913256e-01
-2.530196e+01,9.809634e-01
-2.380949e+01,nan
-2.231702e+01,9.759086e-01
-2.082455e+01,9.773387e-01
-1.933208e+01,9.840861e-01
-1.783961e+01,nan
-1.634714e+01,1.005050e+00
-1.485467e+01,1.034681e+00
-1.336220e+01,1.134882e+00
-1.186973e+01,nan
-1.037726e+01,1.145244e+00
-8.884789e+00,1.285547e+00
-7.392319e+00,6.275429e-01
-5.899848e+00,nan
-4.407378e+00,4.903211e-01
-2.914908e+00,4.777592e-01
-1.422438e+00,4.817537e-01
7.003258e-02,nan
1.562503e+00,4.930253e-01
3.054973e+00,5.056231e-01
4.547443e+00,5.176505e-01
6.039914e+00,nan
7.532384e+00,5.285327e-01
9.024854e+00,5.381433e-01
1.051732e+01,5.467109e-01
1.200979e+01,nan
1.350226e+01,5.543578e-01
1.499474e+01,5.610996e-01
1.648721e+01,5.672393e-01
1.797968e+01,nan
1.947215e+01,5.727752e-01
2.096462e+01,5.779010e-01
2.245709e+01,5.827533e-01
2.394956e+01,nan
2.544203e+01,5.874191e-01
2.693450e+01,5.919512e-01
2.842697e+01,5.964043e-01
2.991944e+01,6.220399e-01
3.141191e+01,5.988866e-01
3.290438e+01,6.051071e-01
3.439685e+01,6.096014e-01
3.588932e+01,6.637576e-01
3.738179e+01,6.048429e-01
3.887426e+01,6.182223e-01
4.036673e+01,6.246503e-01
4.185920e+01,6.670831e-01
4.335167e+01,6.074245e-01
4.484414e+01,6.321965e-01
4.633661e+01,6.368764e-01
4.782908e+01,6.499394e-01
4.932155e+01,nan
5.081402e+01,6.235311e-01
5.230649e+01,6.264314e-01
5.379896e+01,3.122108e-01
