x,S11
-9.396914e+01,-1.351365e+01
-9.247656e+01,-9.631900e+00
-9.098398e+01,-7.465559e+00
-8.949140e+01,-6.285869e+00
-8.799881e+01,nan
-8.650623e+01,-5.429353e+00
-8.501365e+01,-4.839984e+00
-8.352107e+01,-4.434280e+00
-8.202849e+01,nan
-8.053590e+01,-4.168145e+00
-7.904332e+01,-3.983041e+00
-7.755074e+01,-3.884105e+00
-7.605816e+01,-3.845231e+00
-7.456558e+01,nan
-7.307300e+01,-4.025305e+00
-7.158041e+01,-4.137983e+00
-7.008783e+01,-3.811419e+00
-6.859525e+01,nan
-6.710267e+01,-4.384526e+00
-6.561009e+01,-4.275451e+00
-6.411751e+01,-4.374753e+00
-6.262492e+01,-4.566029e+00
-6.113234e+01,nan
-5.963976e+01,-4.739970e+00
-5.814718e+01,-4.907750e+00
-5.665460e+01,-5.079125e+00
-5.516202e+01,nan
-5.366943e+01,-5.244957e+00
-5.217685e+01,-5.410033e+00
-5.068427e+01,-5.584512e+00
-4.919169e+01,-5.761199e+00
-4.769911e+01,nan
-4.620653e+01,-5.950997e+00
-4.471394e+01,-6.270142e+00
-4.322136e+01,-6.434194e+00
-4.172878e+01,nan
-4.023620e+01,-8.479179e+00
-3.874362e+01,-4.659851e+00
-3.725104e+01,-6.509647e+00
-3.575845e+01,-6.881077e+00
-3.426587e+01,nan
-3.277329e+01,-7.109991e+00
-3.128071e+01,-7.286564e+00
-2.978813e+01,-7.437060e+00
-2.829555e+01,nan
-2.680296e+01,-7.577008e+00
-2.531038e+01,-7.717961e+00
-2.381780e+01,-7.861238e+00
-2.232522e+01,nan
-2.083264e+01,-8.006938e+00
-1.934005e+01,-8.154569e+00
-1.784747e+01,-8.303673e+00
-1.635489e+01,nan
-1.486231e+01,-8.453959e+00
-1.336973e+01,-8.605749e+00
-1.187715e+01,-8.757829e+00
-1.038456e+01,nan
-8.891983e+00,-8.910624e+00
-7.399401e+00,-9.065878e+00
-5.906819e+00,-9.223080e+00
-4.414238e+00,nan
-2.921656e+00,-9.381721e+00
-1.429074e+00,-9.543106e+00
6.350742e-02,-9.708192e+00
1.556089e+00,nan
3.048671e+00,-9.877432e+00
4.541253e+00,-1.005147e+01
6.033834e+00,-1.023109e+01
7.526416e+00,nan
9.018998e+00,-1.041718e+01
1.051158e+01,-1.061076e+01
1.200416e+01,-1.081304e+01
1.349674e+01,nan
1.498932e+01,-1.102534e+01
1.648191e+01,-1.124989e+01
1.797449e+01,-1.148884e+01
1.946707e+01,nan
2.095965e+01,-1.175552e+01
2.245223e+01,-1.203460e+01
2.394481e+01,-1.239859e+01
2.543740e+01,nan
2.692998e+01,-1.256203e+01
2.842256e+01,-1.295874e+01
2.991514e+01,-1.344672e+01
3.140772e+01,nan
3.290031e+01,-1.386402e+01
3.439289e+01,-1.437509e+01
3.588547e+01,-1.498174e+01
3.737805e+01,nan
3.887063e+01,-1.570659e+01
4.036321e+01,-1.657781e+01
4.185580e+01,-1.772203e+01
4.334838e+01,nan
4.484096e+01,-1.910003e+01
4.633354e+01,-2.136731e+01
4.782612e+01,-2.382904e+01
4.931870e+01,nan
5.081129e+01,-3.032607e+01
5.230387e+01,-4.118822e+01
5.379645e+01,-8.328029e+01
