x,S11
-9.382136e+01,-9.896641e+00
-9.233017e+01,-7.199642e+00
-9.083899e+01,-5.670116e+00
-8.934780e+01,-4.793614e+00
-8.785661e+01,nan
-8.636542e+01,-4.130326e+00
-8.487423e+01,-3.689786e+00
-8.338305e+01,-3.375009e+00
-8.189186e+01,nan
-8.040067e+01,-3.161409e+00
-7.890948e+01,-3.020287e+00
-7.741830e+01,-2.993952e+00
-7.592711e+01,nan
-7.443592e+01,-3.124039e+00
-7.294473e+01,-2.995537e+00
-7.145354e+01,-2.933527e+00
-6.996236e+01,-3.300564e+00
-6.847117e+01,nan
-6.697998e+01,-3.101357e+00
-6.548879e+01,-3.277961e+00
-6.399761e+01,-3.393856e+00
-6.250642e+01,nan
-6.101523e+01,-3.522804e+00
-5.952404e+01,-3.643018e+00
-5.803285e+01,-3.764688e+00
-5.654167e+01,nan
-5.505048e+01,-3.888054e+00
-5.355929e+01,-4.022833e+00
-5.206810e+01,-4.159339e+00
-5.057691e+01,-4.411042e+00
-4.908573e+01,nan
-4.759454e+01,-4.539540e+00
-4.610335e+01,-6.323667e+00
-4.461216e+01,-2.977672e+00
-4.312098e+01,nan
-4.162979e+01,-4.587820e+00
-4.013860e+01,-4.872006e+00
-3.864741e+01,-5.065412e+00
-3.715622e+01,nan
-3.566504e+01,-5.204975e+00
-3.417385e+01,-5.320532e+00
-3.268266e+01,-5.424372e+00
-3.119147e+01,nan
-2.970029e+01,-5.527939e+00
-2.820910e+01,-5.632841e+00
-2.671791e+01,-5.739563e+00
-2.522672e+01,nan
-2.373553e+01,-5.847953e+00
-2.224435e+01,-5.956753e+00
-2.075316e+01,-6.065192e+00
-1.926197e+01,nan
-1.777078e+01,-6.174694e+00
-1.627959e+01,-6.283984e+00
-1.478841e+01,-6.392827e+00
-1.329722e+01,nan
-1.180603e+01,-6.502358e+00
-1.031484e+01,-6.612768e+00
-8.823656e+00,-6.724197e+00
-7.332468e+00,-9.194167e+00
-5.841280e+00,-6.631931e+00
-4.350092e+00,-6.951207e+00
-2.858905e+00,-7.067437e+00
-1.367717e+00,-7.186081e+00
1.234710e-01,nan
1.614659e+00,-7.307524e+00
3.105847e+00,-7.432922e+00
4.597034e+00,-7.560916e+00
6.088222e+00,nan
7.579410e+00,-7.692613e+00
9.070598e+00,-7.830153e+00
1.056179e+01,-7.972479e+00
1.205297e+01,nan
1.354416e+01,-8.120551e+00
1.503535e+01,-8.276984e+00
1.652654e+01,-8.442496e+00
1.801772e+01,nan
1.950891e+01,-8.626518e+00
2.100010e+01,-8.817738e+00
2.249129e+01,-9.068681e+00
2.398248e+01,nan
2.547366e+01,-9.190801e+00
2.696485e+01,-9.422867e+00
2.845604e+01,-9.783901e+00
2.994723e+01,nan
3.143842e+01,-1.005498e+01
3.292960e+01,-1.038251e+01
3.442079e+01,-1.077147e+01
3.591198e+01,nan
3.740317e+01,-1.122264e+01
3.889435e+01,-1.176358e+01
4.038554e+01,-1.242204e+01
4.187673e+01,nan
4.336792e+01,-1.326299e+01
4.485911e+01,-1.434846e+01
4.635029e+01,-1.590998e+01
4.784148e+01,-2.128658e+01
4.933267e+01,-1.775225e+01
5.082386e+01,-2.192437e+01
5.231504e+01,-3.328391e+01
5.380623e+01,-5.959406e+01
