x,S12
-9.394464e+01,1.539941e+01
-9.245157e+01,1.351600e+01
-9.095850e+01,1.204953e+01
-8.946543e+01,1.051732e+01
-8.797236e+01,1.240800e+01
-8.647929e+01,9.648239e+00
-8.498622e+01,8.878875e+00
-8.349315e+01,8.291631e+00
-8.200008e+01,nan
-8.050701e+01,7.835107e+00
-7.901395e+01,7.471441e+00
-7.752088e+01,7.173703e+00
-7.602781e+01,nan
-7.453474e+01,6.924875e+00
-7.304167e+01,6.712721e+00
-7.154860e+01,6.528281e+00
-7.005553e+01,nan
-6.856246e+01,6.365103e+00
-6.706939e+01,6.220505e+00
-6.557632e+01,6.090473e+00
-6.408326e+01,nan
-6.259019e+01,5.971082e+00
-6.109712e+01,5.861248e+00
-5.960405e+01,5.759710e+00
-5.811098e+01,nan
-5.661791e+01,5.665326e+00
-5.512484e+01,5.576819e+00
-5.363177e+01,5.495922e+00
-5.213870e+01,nan
-5.064564e+01,5.421175e+00
-4.915257e+01,5.350665e+00
-4.765950e+01,5.285055e+00
-4.616643e+01,5.151030e+00
-4.467336e+01,6.980483e+00
-4.318029e+01,5.167801e+00
-4.168722e+01,5.115094e+00
-4.019415e+01,5.070704e+00
-3.870108e+01,nan
-3.720801e+01,5.029284e+00
-3.571495e+01,4.993013e+00
-3.422188e+01,4.961993e+00
-3.272881e+01,nan
-3.123574e+01,4.934229e+00
-2.974267e+01,4.892916e+00
-2.824960e+01,4.866220e+00
-2.675653e+01,nan
-2.526346e+01,4.867251e+00
-2.377039e+01,4.831478e+00
-2.227733e+01,4.836671e+00
-2.078426e+01,nan
-1.929119e+01,4.846906e+00
-1.779812e+01,4.849343e+00
-1.630505e+01,4.853112e+00
-1.481198e+01,nan
-1.331891e+01,4.860053e+00
-1.182584e+01,4.876470e+00
-1.033277e+01,4.896865e+00
-8.839704e+00,nan
-7.346635e+00,4.921002e+00
-5.853566e+00,4.950781e+00
-4.360498e+00,4.985587e+00
-2.867429e+00,5.025692e+00
-1.374360e+00,nan
1.187094e-01,5.070015e+00
1.611778e+00,5.123401e+00
3.104847e+00,5.183534e+00
4.597916e+00,nan
6.090985e+00,5.247185e+00
7.584054e+00,5.318897e+00
9.077123e+00,5.397765e+00
1.057019e+01,nan
1.206326e+01,5.484550e+00
1.355633e+01,5.579209e+00
1.504940e+01,5.685585e+00
1.654247e+01,nan
1.803554e+01,5.805827e+00
1.952861e+01,5.933699e+00
2.102167e+01,6.077144e+00
2.251474e+01,nan
2.400781e+01,6.236472e+00
2.550088e+01,6.414496e+00
2.699395e+01,6.614188e+00
2.848702e+01,nan
2.998009e+01,6.842199e+00
3.147316e+01,7.108903e+00
3.296623e+01,7.412316e+00
3.445930e+01,nan
3.595236e+01,7.772560e+00
3.744543e+01,8.206213e+00
3.893850e+01,8.740836e+00
4.043157e+01,9.416018e+00
4.192464e+01,nan
4.341771e+01,1.030696e+01
4.491078e+01,1.153811e+01
4.640385e+01,1.351601e+01
4.789692e+01,nan
4.938999e+01,1.689172e+01
5.088305e+01,1.459047e+01
5.237612e+01,1.504338e+01
5.386919e+01,8.758594e+00
