x,Mu
-9.395295e+01,1.662728e+00
-9.246055e+01,1.898373e+00
-9.096816e+01,2.263033e+00
-8.947577e+01,2.372829e+00
-8.798337e+01,nan
-8.649098e+01,2.468725e+00
-8.499858e+01,2.510542e+00
-8.350619e+01,2.518139e+00
-8.201380e+01,nan
-8.052140e+01,2.498494e+00
-7.902901e+01,2.451780e+00
-7.753662e+01,2.383145e+00
-7.604422e+01,nan
-7.455183e+01,2.291496e+00
-7.305944e+01,2.168338e+00
-7.156704e+01,1.925180e+00
-7.007465e+01,nan
-6.858226e+01,2.682672e+00
-6.708986e+01,2.125028e+00
-6.559747e+01,1.980427e+00
-6.410508e+01,1.873369e+00
-6.261268e+01,nan
-6.112029e+01,1.781212e+00
-5.962790e+01,1.699759e+00
-5.813550e+01,1.624008e+00
-5.664311e+01,nan
-5.515071e+01,1.551699e+00
-5.365832e+01,1.470590e+00
-5.216593e+01,1.385488e+00
-5.067353e+01,nan
-4.918114e+01,1.389891e+00
-4.768875e+01,1.286273e+00
-4.619635e+01,1.258360e+00
-4.470396e+01,nan
-4.321157e+01,1.221754e+00
-4.171917e+01,1.178255e+00
-4.022678e+01,1.138780e+00
-3.873439e+01,1.102268e+00
-3.724199e+01,nan
-3.574960e+01,1.069840e+00
-3.425721e+01,1.040774e+00
-3.276481e+01,1.015463e+00
-3.127242e+01,nan
-2.978003e+01,9.919576e-01
-2.828763e+01,9.701150e-01
-2.679524e+01,9.512776e-01
-2.530285e+01,nan
-2.381045e+01,9.349336e-01
-2.231806e+01,9.215482e-01
-2.082566e+01,9.101722e-01
-1.933327e+01,nan
-1.784088e+01,9.007231e-01
-1.634848e+01,8.951660e-01
-1.485609e+01,8.935705e-01
-1.336370e+01,8.969702e-01
-1.187130e+01,nan
-1.037891e+01,9.053287e-01
-8.886517e+00,9.213411e-01
-7.394123e+00,9.508400e-01
-5.901730e+00,nan
-4.409336e+00,9.900952e-01
-2.916943e+00,1.102054e+00
-1.424549e+00,1.128959e+00
6.784439e-02,nan
1.560238e+00,1.282500e+00
3.052631e+00,5.990906e-01
4.545025e+00,4.545322e-01
6.037418e+00,nan
7.529812e+00,4.384975e-01
9.022205e+00,4.409343e-01
1.051460e+01,4.518693e-01
1.200699e+01,nan
1.349939e+01,4.649792e-01
1.499178e+01,4.780287e-01
1.648417e+01,4.902733e-01
1.797657e+01,nan
1.946896e+01,5.017126e-01
2.096135e+01,5.121237e-01
2.245375e+01,5.218739e-01
2.394614e+01,nan
2.543853e+01,5.309259e-01
2.693093e+01,5.393735e-01
2.842332e+01,5.473522e-01
2.991571e+01,nan
3.140811e+01,5.549599e-01
3.290050e+01,5.622900e-01
3.439289e+01,5.692668e-01
3.588529e+01,5.985699e-01
3.737768e+01,5.741892e-01
3.887008e+01,5.826994e-01
4.036247e+01,5.900629e-01
4.185486e+01,6.232389e-01
4.334726e+01,5.787988e-01
4.483965e+01,6.074282e-01
4.633204e+01,6.018749e-01
4.782444e+01,6.165605e-01
4.931683e+01,nan
5.080922e+01,6.088483e-01
5.230162e+01,6.147875e-01
5.379401e+01,3.077949e-01
