x,Mu
-9.394464e+01,1.619021e+00
-9.245157e+01,1.855724e+00
-9.095850e+01,2.196726e+00
-8.946543e+01,2.300045e+00
-8.797236e+01,2.206679e+00
-8.647929e+01,2.369452e+00
-8.498622e+01,2.397014e+00
-8.349315e+01,2.398764e+00
-8.200008e+01,nan
-8.050701e+01,2.372713e+00
-7.901395e+01,2.321130e+00
-7.752088e+01,2.248092e+00
-7.602781e+01,nan
-7.453474e+01,2.153359e+00
-7.304167e+01,2.013058e+00
-7.154860e+01,5.745913e-01
-7.005553e+01,nan
-6.856246e+01,2.173209e+00
-6.706939e+01,1.978501e+00
-6.557632e+01,1.864122e+00
-6.408326e+01,nan
-6.259019e+01,1.768706e+00
-6.109712e+01,1.683374e+00
-5.960405e+01,1.604606e+00
-5.811098e+01,nan
-5.661791e+01,1.531403e+00
-5.512484e+01,1.463459e+00
-5.363177e+01,1.400900e+00
-5.213870e+01,nan
-5.064564e+01,1.341896e+00
-4.915257e+01,1.286866e+00
-4.765950e+01,1.236250e+00
-4.616643e+01,1.190784e+00
-4.467336e+01,1.155023e+00
-4.318029e+01,1.145933e+00
-4.168722e+01,1.106034e+00
-4.019415e+01,1.069853e+00
-3.870108e+01,nan
-3.720801e+01,1.035112e+00
-3.571495e+01,1.003831e+00
-3.422188e+01,9.749075e-01
-3.272881e+01,nan
-3.123574e+01,9.467761e-01
-2.974267e+01,9.175234e-01
-2.824960e+01,8.927513e-01
-2.675653e+01,nan
-2.526346e+01,8.786907e-01
-2.377039e+01,8.507983e-01
-2.227733e+01,8.381473e-01
-2.078426e+01,nan
-1.929119e+01,8.232538e-01
-1.779812e+01,8.067620e-01
-1.630505e+01,7.914106e-01
-1.481198e+01,nan
-1.331891e+01,7.775296e-01
-1.182584e+01,7.656314e-01
-1.033277e+01,7.539481e-01
-8.839704e+00,nan
-7.346635e+00,7.432868e-01
-5.853566e+00,7.337704e-01
-4.360498e+00,7.250356e-01
-2.867429e+00,7.170890e-01
-1.374360e+00,nan
1.187094e-01,7.099090e-01
1.611778e+00,7.039781e-01
3.104847e+00,6.982573e-01
4.597916e+00,nan
6.090985e+00,6.928278e-01
7.584054e+00,6.884697e-01
9.077123e+00,6.846151e-01
1.057019e+01,nan
1.206326e+01,6.813822e-01
1.355633e+01,6.787683e-01
1.504940e+01,6.771243e-01
1.654247e+01,nan
1.803554e+01,6.759504e-01
1.952861e+01,6.747194e-01
2.102167e+01,6.746150e-01
2.251474e+01,nan
2.400781e+01,6.750164e-01
2.550088e+01,6.760819e-01
2.699395e+01,6.778592e-01
2.848702e+01,nan
2.998009e+01,6.807046e-01
3.147316e+01,6.844551e-01
3.296623e+01,6.884948e-01
3.445930e+01,nan
3.595236e+01,6.942770e-01
3.744543e+01,7.015528e-01
3.893850e+01,7.109450e-01
4.043157e+01,7.227493e-01
4.192464e+01,nan
4.341771e+01,7.396261e-01
4.491078e+01,7.578262e-01
4.640385e+01,8.013730e-01
4.789692e+01,nan
4.938999e+01,7.830042e-01
5.088305e+01,6.629034e-01
5.237612e+01,4.677049e-01
5.386919e+01,1.575957e-01
