x,Mu
-9.382806e+01,1.821946e+00
-9.233682e+01,1.988703e+00
-9.084558e+01,2.342204e+00
-8.935434e+01,2.488812e+00
-8.786310e+01,nan
-8.637185e+01,2.645869e+00
-8.488061e+01,2.759721e+00
-8.338937e+01,2.787545e+00
-8.189813e+01,nan
-8.040688e+01,2.627860e+00
-7.891564e+01,2.782571e+00
-7.742440e+01,2.994983e+00
-7.593316e+01,2.458233e+00
-7.444192e+01,nan
-7.295067e+01,2.702083e+00
-7.145943e+01,1.875166e+00
-6.996819e+01,2.865441e+00
-6.847695e+01,nan
-6.698571e+01,2.606474e+00
-6.549446e+01,2.538181e+00
-6.400322e+01,2.513030e+00
-6.251198e+01,nan
-6.102074e+01,2.539726e+00
-5.952949e+01,2.543103e+00
-5.803825e+01,2.780440e+00
-5.654701e+01,2.303000e+00
-5.505577e+01,nan
-5.356453e+01,5.804925e+00
-5.207328e+01,1.235183e+00
-5.058204e+01,8.137902e-01
-4.909080e+01,nan
-4.759956e+01,7.069192e-01
-4.610832e+01,6.658736e-01
-4.461707e+01,6.530295e-01
-4.312583e+01,nan
-4.163459e+01,6.514540e-01
-4.014335e+01,6.536901e-01
-3.865210e+01,6.568968e-01
-3.716086e+01,nan
-3.566962e+01,6.597923e-01
-3.417838e+01,6.619281e-01
-3.268714e+01,6.632161e-01
-3.119589e+01,nan
-2.970465e+01,6.637052e-01
-2.821341e+01,6.635447e-01
-2.672217e+01,6.628991e-01
-2.523093e+01,nan
-2.373968e+01,6.617089e-01
-2.224844e+01,6.601330e-01
-2.075720e+01,6.583520e-01
-1.926596e+01,nan
-1.777471e+01,6.563477e-01
-1.628347e+01,6.541973e-01
-1.479223e+01,6.519726e-01
-1.330099e+01,6.497276e-01
-1.180975e+01,nan
-1.031850e+01,6.475090e-01
-8.827262e+00,6.453554e-01
-7.336019e+00,6.433004e-01
-5.844777e+00,nan
-4.353535e+00,6.413686e-01
-2.862293e+00,6.395879e-01
-1.371051e+00,6.379348e-01
1.201913e-01,nan
1.611433e+00,6.364528e-01
3.102676e+00,6.352577e-01
4.593918e+00,6.342164e-01
6.085160e+00,nan
7.576402e+00,6.333605e-01
9.067644e+00,6.327975e-01
1.055889e+01,6.325912e-01
1.205013e+01,nan
1.354137e+01,6.322158e-01
1.503261e+01,6.326272e-01
1.652385e+01,6.297873e-01
1.801510e+01,nan
1.950634e+01,6.318331e-01
2.099758e+01,6.379363e-01
2.248882e+01,6.336367e-01
2.398007e+01,nan
2.547131e+01,6.338638e-01
2.696255e+01,6.371522e-01
2.845379e+01,6.380025e-01
2.994503e+01,nan
3.143628e+01,6.396392e-01
3.292752e+01,6.413857e-01
3.441876e+01,6.434313e-01
3.591000e+01,nan
3.740124e+01,6.456786e-01
3.889249e+01,6.480664e-01
4.038373e+01,6.508026e-01
4.187497e+01,6.637820e-01
4.336621e+01,6.522946e-01
4.485746e+01,6.563282e-01
4.634870e+01,6.572830e-01
4.783994e+01,6.876434e-01
4.933118e+01,6.512503e-01
5.082242e+01,6.636657e-01
5.231367e+01,6.134831e-01
5.380491e+01,3.248543e-01
