x,S12
-9.382136e+01,1.700480e+01
-9.233017e+01,1.486525e+01
-9.083899e+01,1.322517e+01
-8.934780e+01,1.178392e+01
-8.785661e+01,nan
-8.636542e+01,1.072724e+01
-8.487423e+01,9.943724e+00
-8.338305e+01,9.349739e+00
-8.189186e+01,nan
-8.040067e+01,8.894179e+00
-7.890948e+01,8.535453e+00
-7.741830e+01,8.276211e+00
-7.592711e+01,nan
-7.443592e+01,7.988893e+00
-7.294473e+01,7.697351e+00
-7.145354e+01,7.811007e+00
-6.996236e+01,7.454459e+00
-6.847117e+01,nan
-6.697998e+01,7.439188e+00
-6.548879e+01,7.368104e+00
-6.399761e+01,7.301042e+00
-6.250642e+01,nan
-6.101523e+01,7.256857e+00
-5.952404e+01,7.243460e+00
-5.803285e+01,7.270467e+00
-5.654167e+01,nan
-5.505048e+01,7.351603e+00
-5.355929e+01,7.511084e+00
-5.206810e+01,7.800467e+00
-5.057691e+01,8.302293e+00
-4.908573e+01,nan
-4.759454e+01,9.324547e+00
-4.610335e+01,1.127332e+01
-4.461216e+01,8.336815e+00
-4.312098e+01,nan
-4.162979e+01,4.432717e+00
-4.013860e+01,3.241244e+00
-3.864741e+01,3.018708e+00
-3.715622e+01,nan
-3.566504e+01,2.976010e+00
-3.417385e+01,3.020379e+00
-3.268266e+01,3.098782e+00
-3.119147e+01,nan
-2.970029e+01,3.190683e+00
-2.820910e+01,3.286321e+00
-2.671791e+01,3.381248e+00
-2.522672e+01,nan
-2.373553e+01,3.473479e+00
-2.224435e+01,3.561594e+00
-2.075316e+01,3.645959e+00
-1.926197e+01,nan
-1.777078e+01,3.727210e+00
-1.627959e+01,3.804558e+00
-1.478841e+01,3.879469e+00
-1.329722e+01,nan
-1.180603e+01,3.952485e+00
-1.031484e+01,4.024083e+00
-8.823656e+00,4.094866e+00
-7.332468e+00,5.532034e+00
-5.841280e+00,4.046560e+00
-4.350092e+00,4.236165e+00
-2.858905e+00,4.307637e+00
-1.367717e+00,4.380401e+00
1.234710e-01,nan
1.614659e+00,4.455110e+00
3.105847e+00,4.532374e+00
4.597034e+00,4.611770e+00
6.088222e+00,nan
7.579410e+00,4.695057e+00
9.070598e+00,4.782582e+00
1.056179e+01,4.874124e+00
1.205297e+01,nan
1.354416e+01,4.971373e+00
1.503535e+01,5.075278e+00
1.652654e+01,5.187453e+00
1.801772e+01,nan
1.950891e+01,5.309850e+00
2.100010e+01,5.442973e+00
2.249129e+01,5.586382e+00
2.398248e+01,nan
2.547366e+01,5.686622e+00
2.696485e+01,5.896738e+00
2.845604e+01,6.101264e+00
2.994723e+01,nan
3.143842e+01,6.279845e+00
3.292960e+01,6.527147e+00
3.442079e+01,6.792903e+00
3.591198e+01,nan
3.740317e+01,7.109026e+00
3.889435e+01,7.483758e+00
4.038554e+01,7.941106e+00
4.187673e+01,nan
4.336792e+01,8.516039e+00
4.485911e+01,9.262576e+00
4.635029e+01,1.029771e+01
4.784148e+01,1.454927e+01
4.933267e+01,1.139029e+01
5.082386e+01,1.437347e+01
5.231504e+01,2.020588e+01
5.380623e+01,1.858583e+01
