x,Mu
-9.395399e+01,8.603516e-01
-9.245994e+01,8.923180e-01
-9.096588e+01,8.822502e-01
-8.947183e+01,8.534737e-01
-8.797777e+01,8.288257e-01
-8.648372e+01,8.077039e-01
-8.498966e+01,7.910254e-01
-8.349561e+01,7.776742e-01
-8.200156e+01,7.671819e-01
-8.050750e+01,7.587278e-01
-7.901345e+01,7.507273e-01
-7.751939e+01,7.448015e-01
-7.602534e+01,7.401598e-01
-7.453128e+01,7.365641e-01
-7.303723e+01,7.338638e-01
-7.154317e+01,7.318568e-01
-7.004912e+01,7.305772e-01
-6.855506e+01,7.300899e-01
-6.706101e+01,7.284576e-01
-6.556696e+01,7.281026e-01
-6.407290e+01,7.309013e-01
-6.257885e+01,7.296043e-01
-6.108479e+01,7.301360e-01
-5.959074e+01,7.312169e-01
-5.809668e+01,7.326966e-01
-5.660263e+01,7.344890e-01
-5.510857e+01,7.365764e-01
-5.361452e+01,7.390347e-01
-5.212046e+01,7.419517e-01
-5.062641e+01,7.455699e-01
-4.913236e+01,7.499441e-01
-4.763830e+01,7.553378e-01
-4.614425e+01,7.621282e-01
-4.465019e+01,7.709018e-01
-4.315614e+01,7.825728e-01
-4.166208e+01,7.987314e-01
-4.016803e+01,8.217119e-01
-3.867397e+01,8.565242e-01
-3.717992e+01,9.070077e-01
-3.568586e+01,9.983896e-01
-3.419181e+01,1.140133e+00
-3.269775e+01,1.788647e+00
-3.120370e+01,1.908327e+00
-2.970965e+01,-3.619313e+00
-2.821559e+01,3.422044e+00
-2.672154e+01,2.820831e+00
-2.522748e+01,2.313793e+00
-2.373343e+01,2.051420e+00
-2.223937e+01,1.864846e+00
-2.074532e+01,1.731295e+00
-1.925126e+01,1.626853e+00
-1.775721e+01,1.541733e+00
-1.626315e+01,1.469810e+00
-1.476910e+01,1.408234e+00
-1.327505e+01,1.353684e+00
-1.178099e+01,1.304303e+00
-1.028694e+01,1.260246e+00
-8.792882e+00,1.220204e+00
-7.298827e+00,1.183608e+00
-5.804773e+00,1.149723e+00
-4.310718e+00,1.118892e+00
-2.816664e+00,1.090536e+00
-1.322609e+00,1.063337e+00
1.714456e-01,1.038069e+00
1.665500e+00,1.014612e+00
3.159555e+00,9.926174e-01
4.653609e+00,9.719005e-01
6.147664e+00,9.525060e-01
7.641718e+00,9.346153e-01
9.135773e+00,9.175702e-01
1.062983e+01,9.010984e-01
1.212388e+01,8.856974e-01
1.361794e+01,8.712679e-01
1.511199e+01,8.575951e-01
1.660605e+01,8.446214e-01
1.810010e+01,8.325109e-01
1.959415e+01,8.214536e-01
2.108821e+01,8.104106e-01
2.258226e+01,7.997858e-01
2.407632e+01,7.900686e-01
2.557037e+01,7.807724e-01
2.706443e+01,7.719902e-01
2.855848e+01,7.635576e-01
3.005254e+01,7.556334e-01
3.154659e+01,7.469594e-01
3.304065e+01,7.352023e-01
3.453470e+01,7.338693e-01
3.602876e+01,7.292770e-01
3.752281e+01,7.192180e-01
3.901686e+01,7.131930e-01
4.051092e+01,7.069227e-01
4.200497e+01,7.023387e-01
4.349903e+01,6.981737e-01
4.499308e+01,6.950361e-01
4.648714e+01,6.929049e-01
4.798119e+01,6.923080e-01
4.947525e+01,6.870701e-01
5.096930e+01,6.926469e-01
5.246336e+01,6.220947e-01
5.395741e+01,5.304807e-01
