x,Mu
-9.396361e+01,8.313174e-01
-9.246952e+01,8.672274e-01
-9.097544e+01,8.584030e-01
-8.948135e+01,8.350902e-01
-8.798727e+01,8.142148e-01
-8.649319e+01,7.949627e-01
-8.499910e+01,7.788990e-01
-8.350502e+01,7.655607e-01
-8.201094e+01,7.547187e-01
-8.051685e+01,7.462713e-01
-7.902277e+01,7.396566e-01
-7.752869e+01,7.345332e-01
-7.603460e+01,7.303843e-01
-7.454052e+01,7.271002e-01
-7.304643e+01,7.244508e-01
-7.155235e+01,7.219077e-01
-7.005827e+01,7.203738e-01
-6.856418e+01,7.193378e-01
-6.707010e+01,7.184378e-01
-6.557602e+01,7.177543e-01
-6.408193e+01,7.172506e-01
-6.258785e+01,7.166248e-01
-6.109377e+01,7.163534e-01
-5.959968e+01,7.158399e-01
-5.810560e+01,7.156022e-01
-5.661151e+01,7.195990e-01
-5.511743e+01,7.142733e-01
-5.362335e+01,7.186704e-01
-5.212926e+01,7.191672e-01
-5.063518e+01,7.184737e-01
-4.914110e+01,7.190384e-01
-4.764701e+01,7.200659e-01
-4.615293e+01,7.212752e-01
-4.465885e+01,7.224221e-01
-4.316476e+01,7.236347e-01
-4.167068e+01,7.249246e-01
-4.017659e+01,7.259321e-01
-3.868251e+01,7.274941e-01
-3.718843e+01,7.296140e-01
-3.569434e+01,7.316153e-01
-3.420026e+01,7.338847e-01
-3.270618e+01,7.363458e-01
-3.121209e+01,7.390146e-01
-2.971801e+01,7.421664e-01
-2.822393e+01,7.461728e-01
-2.672984e+01,7.511385e-01
-2.523576e+01,7.572715e-01
-2.374167e+01,7.649554e-01
-2.224759e+01,7.750409e-01
-2.075351e+01,7.887160e-01
-1.925942e+01,8.080284e-01
-1.776534e+01,8.374819e-01
-1.627126e+01,8.799420e-01
-1.477717e+01,9.554834e-01
-1.328309e+01,1.065465e+00
-1.178901e+01,1.642712e+00
-1.029492e+01,1.806310e+00
-8.800839e+00,1.167088e+01
-7.306755e+00,2.954233e+00
-5.812671e+00,2.445045e+00
-4.318588e+00,2.041755e+00
-2.824504e+00,1.825504e+00
-1.330420e+00,1.671235e+00
1.636631e-01,1.559680e+00
1.657747e+00,1.471944e+00
3.151830e+00,1.400015e+00
4.645914e+00,1.339260e+00
6.139998e+00,1.286959e+00
7.634081e+00,1.240292e+00
9.128165e+00,1.198261e+00
1.062225e+01,1.160600e+00
1.211633e+01,1.126322e+00
1.361042e+01,1.094886e+00
1.510450e+01,1.065851e+00
1.659858e+01,1.039467e+00
1.809267e+01,1.014827e+00
1.958675e+01,9.912051e-01
2.108083e+01,9.693154e-01
2.257492e+01,9.488220e-01
2.406900e+01,9.295075e-01
2.556308e+01,9.110308e-01
2.705717e+01,8.938667e-01
2.855125e+01,8.778504e-01
3.004534e+01,8.617566e-01
3.153942e+01,8.463606e-01
3.303350e+01,8.318133e-01
3.452759e+01,8.177181e-01
3.602167e+01,8.040740e-01
3.751575e+01,7.910807e-01
3.900984e+01,7.791422e-01
4.050392e+01,7.670842e-01
4.199800e+01,7.552404e-01
4.349209e+01,7.403551e-01
4.498617e+01,7.263407e-01
4.648026e+01,7.366134e-01
4.797434e+01,7.291818e-01
4.946842e+01,7.111544e-01
5.096251e+01,7.049710e-01
5.245659e+01,6.517212e-01
5.395067e+01,4.767874e-01
