x,S12
-9.396164e+01,6.616906e+00
-9.246755e+01,5.514569e+00
-9.097347e+01,4.914366e+00
-8.947939e+01,4.446516e+00
-8.798530e+01,4.070825e+00
-8.649122e+01,3.787700e+00
-8.499714e+01,3.572396e+00
-8.350305e+01,3.410379e+00
-8.200897e+01,3.288688e+00
-8.051489e+01,3.197620e+00
-7.902080e+01,3.129909e+00
-7.752672e+01,3.080583e+00
-7.603264e+01,3.045733e+00
-7.453855e+01,3.023046e+00
-7.304447e+01,3.010260e+00
-7.155039e+01,3.005544e+00
-7.005630e+01,3.007679e+00
-6.856222e+01,3.015887e+00
-6.706814e+01,3.027728e+00
-6.557405e+01,3.042686e+00
-6.407997e+01,3.061513e+00
-6.258589e+01,3.083621e+00
-6.109180e+01,3.108586e+00
-5.959772e+01,3.136244e+00
-5.810364e+01,3.166711e+00
-5.660955e+01,3.198846e+00
-5.511547e+01,3.233464e+00
-5.362139e+01,3.269267e+00
-5.212730e+01,3.306528e+00
-5.063322e+01,3.331873e+00
-4.913914e+01,3.392266e+00
-4.764505e+01,3.420706e+00
-4.615097e+01,3.462908e+00
-4.465689e+01,3.515247e+00
-4.316280e+01,3.562665e+00
-4.166872e+01,3.611616e+00
-4.017463e+01,3.661672e+00
-3.868055e+01,3.713742e+00
-3.718647e+01,3.768365e+00
-3.569238e+01,3.825311e+00
-3.419830e+01,3.884736e+00
-3.270422e+01,3.947241e+00
-3.121013e+01,4.012259e+00
-2.971605e+01,4.078203e+00
-2.822197e+01,4.146651e+00
-2.672788e+01,4.218994e+00
-2.523380e+01,4.294535e+00
-2.373972e+01,4.373806e+00
-2.224563e+01,4.457326e+00
-2.075155e+01,4.544928e+00
-1.925747e+01,4.636170e+00
-1.776338e+01,4.731974e+00
-1.626930e+01,4.832076e+00
-1.477522e+01,4.938680e+00
-1.328113e+01,5.052611e+00
-1.178705e+01,5.174960e+00
-1.029297e+01,5.307695e+00
-8.798883e+00,5.453716e+00
-7.304800e+00,5.616819e+00
-5.810717e+00,5.803881e+00
-4.316633e+00,6.031922e+00
-2.822550e+00,6.330228e+00
-1.328466e+00,6.757504e+00
1.656170e-01,7.431124e+00
1.659700e+00,8.471547e+00
3.153784e+00,1.183146e+01
4.647867e+00,2.469130e+01
6.141951e+00,3.165923e+01
7.636034e+00,2.454586e+01
9.130117e+00,2.068009e+01
1.062420e+01,1.859227e+01
1.211828e+01,1.721802e+01
1.361237e+01,1.628613e+01
1.510645e+01,1.562093e+01
1.660053e+01,1.513168e+01
1.809462e+01,1.477439e+01
1.958870e+01,1.450668e+01
2.108278e+01,1.430550e+01
2.257687e+01,1.415944e+01
2.407095e+01,1.405955e+01
2.556503e+01,1.399438e+01
2.705912e+01,1.397996e+01
2.855320e+01,1.399480e+01
3.004729e+01,1.404045e+01
3.154137e+01,1.412197e+01
3.303545e+01,1.423720e+01
3.452954e+01,1.439192e+01
3.602362e+01,1.459857e+01
3.751770e+01,1.485474e+01
3.901179e+01,1.516689e+01
4.050587e+01,1.555664e+01
4.199995e+01,1.603776e+01
4.349404e+01,1.664762e+01
4.498812e+01,1.743520e+01
4.648220e+01,1.845374e+01
4.797629e+01,1.982420e+01
4.947037e+01,2.169590e+01
5.096445e+01,2.473993e+01
5.245854e+01,2.805773e+01
5.395262e+01,3.322284e+01
