x,S11
-9.397062e+01,-6.911637e+00
-9.247649e+01,-5.797184e+00
-9.098236e+01,-5.271665e+00
-8.948822e+01,-4.918205e+00
-8.799409e+01,-4.628303e+00
-8.649996e+01,-4.407155e+00
-8.500582e+01,-4.233577e+00
-8.351169e+01,-4.106331e+00
-8.201756e+01,-4.020111e+00
-8.052342e+01,-3.963935e+00
-7.902929e+01,-3.923074e+00
-7.753516e+01,-3.899915e+00
-7.604102e+01,-3.896777e+00
-7.454689e+01,-3.907959e+00
-7.305276e+01,-3.931243e+00
-7.155862e+01,-3.968434e+00
-7.006449e+01,-3.992983e+00
-6.857036e+01,-4.028723e+00
-6.707622e+01,-4.094168e+00
-6.558209e+01,-4.155565e+00
-6.408796e+01,-4.209633e+00
-6.259382e+01,-4.268343e+00
-6.109969e+01,-4.335827e+00
-5.960556e+01,-4.406883e+00
-5.811142e+01,-4.472556e+00
-5.661729e+01,-4.539839e+00
-5.512316e+01,-4.613430e+00
-5.362902e+01,-4.686142e+00
-5.213489e+01,-4.750531e+00
-5.064075e+01,-4.804814e+00
-4.914662e+01,-4.857663e+00
-4.765249e+01,-4.912288e+00
-4.615835e+01,-4.993290e+00
-4.466422e+01,-5.058861e+00
-4.317009e+01,-5.228678e+00
-4.167595e+01,-5.328980e+00
-4.018182e+01,-1.096557e+01
-3.868769e+01,-1.661954e+00
-3.719355e+01,-5.753295e+00
-3.569942e+01,-5.779191e+00
-3.420529e+01,-6.189856e+00
-3.271115e+01,-6.335995e+00
-3.121702e+01,-6.475009e+00
-2.972289e+01,-6.581687e+00
-2.822875e+01,-6.684116e+00
-2.673462e+01,-6.788017e+00
-2.524049e+01,-6.896621e+00
-2.374635e+01,-7.010065e+00
-2.225222e+01,-7.128099e+00
-2.075809e+01,-7.250009e+00
-1.926395e+01,-7.376066e+00
-1.776982e+01,-7.501115e+00
-1.627569e+01,-7.633779e+00
-1.478155e+01,-7.771202e+00
-1.328742e+01,-7.909034e+00
-1.179329e+01,-8.049469e+00
-1.029915e+01,-8.192610e+00
-8.805020e+00,-8.338416e+00
-7.310887e+00,-8.487074e+00
-5.816754e+00,-8.638131e+00
-4.322620e+00,-8.793382e+00
-2.828487e+00,-8.946735e+00
-1.334353e+00,-9.106290e+00
1.597799e-01,-9.273076e+00
1.653913e+00,-9.441422e+00
3.148047e+00,-9.612667e+00
4.642180e+00,-9.788015e+00
6.136313e+00,-9.967629e+00
7.630447e+00,-1.015201e+01
9.124580e+00,-1.034108e+01
1.061871e+01,-1.053655e+01
1.211285e+01,-1.073479e+01
1.360698e+01,-1.093893e+01
1.510111e+01,-1.115575e+01
1.659525e+01,-1.138046e+01
1.808938e+01,-1.161189e+01
1.958351e+01,-1.185304e+01
2.107765e+01,-1.210543e+01
2.257178e+01,-1.237057e+01
2.406591e+01,-1.265528e+01
2.556005e+01,-1.295610e+01
2.705418e+01,-1.330506e+01
2.854831e+01,-1.359275e+01
3.004245e+01,-1.383136e+01
3.153658e+01,-1.440549e+01
3.303071e+01,-1.477872e+01
3.452485e+01,-1.522176e+01
3.601898e+01,-1.574025e+01
3.751311e+01,-1.630947e+01
3.900725e+01,-1.695414e+01
4.050138e+01,-1.769174e+01
4.199551e+01,-1.855004e+01
4.348965e+01,-1.956529e+01
4.498378e+01,-2.079803e+01
4.647791e+01,-2.236339e+01
4.797205e+01,-2.439340e+01
4.946618e+01,-2.767676e+01
5.096031e+01,-3.207524e+01
5.245445e+01,-3.869267e+01
5.394858e+01,-8.076607e+01
