x,S12
-9.401033e+01,9.449618e+00
-9.251577e+01,1.020233e+01
-9.102120e+01,1.719682e+01
-8.952663e+01,2.054294e+01
-8.803207e+01,1.681185e+01
-8.653750e+01,1.460783e+01
-8.504293e+01,1.327301e+01
-8.354837e+01,1.230411e+01
-8.205380e+01,1.157801e+01
-8.055924e+01,1.101302e+01
-7.906467e+01,1.055648e+01
-7.757010e+01,1.017834e+01
-7.607554e+01,9.857449e+00
-7.458097e+01,9.579748e+00
-7.308641e+01,9.335535e+00
-7.159184e+01,9.117896e+00
-7.009727e+01,8.921779e+00
-6.860271e+01,8.743400e+00
-6.710814e+01,8.579861e+00
-6.561358e+01,8.428909e+00
-6.411901e+01,8.288723e+00
-6.262444e+01,8.157138e+00
-6.112988e+01,8.036648e+00
-5.963531e+01,7.922252e+00
-5.814075e+01,7.814625e+00
-5.664618e+01,7.713150e+00
-5.515161e+01,7.617305e+00
-5.365705e+01,7.526718e+00
-5.216248e+01,7.441059e+00
-5.066792e+01,7.360052e+00
-4.917335e+01,7.283464e+00
-4.767878e+01,7.211091e+00
-4.618422e+01,7.142733e+00
-4.468965e+01,7.078263e+00
-4.319509e+01,7.016595e+00
-4.170052e+01,6.961475e+00
-4.020595e+01,6.908904e+00
-3.871139e+01,6.859364e+00
-3.721682e+01,6.813685e+00
-3.572226e+01,6.771397e+00
-3.422769e+01,6.732597e+00
-3.273312e+01,6.697228e+00
-3.123856e+01,6.665278e+00
-2.974399e+01,6.636724e+00
-2.824943e+01,6.611544e+00
-2.675486e+01,6.589684e+00
-2.526029e+01,6.571133e+00
-2.376573e+01,6.555092e+00
-2.227116e+01,6.544708e+00
-2.077660e+01,6.537769e+00
-1.928203e+01,6.532461e+00
-1.778746e+01,6.531499e+00
-1.629290e+01,6.533713e+00
-1.479833e+01,6.539495e+00
-1.330376e+01,6.548778e+00
-1.180920e+01,6.561637e+00
-1.031463e+01,6.578115e+00
-8.820067e+00,6.598269e+00
-7.325501e+00,6.622163e+00
-5.830935e+00,6.649813e+00
-4.336369e+00,6.681020e+00
-2.841803e+00,6.718254e+00
-1.347237e+00,6.761651e+00
1.473294e-01,6.805882e+00
1.641895e+00,6.851149e+00
3.136461e+00,6.881316e+00
4.631028e+00,6.943601e+00
6.125594e+00,7.058644e+00
7.620160e+00,7.076783e+00
9.114726e+00,7.157536e+00
1.060929e+01,7.232021e+00
1.210386e+01,7.315928e+00
1.359842e+01,7.405408e+00
1.509299e+01,7.500748e+00
1.658756e+01,7.604063e+00
1.808212e+01,7.717152e+00
1.957669e+01,7.834619e+00
2.107125e+01,7.962177e+00
2.256582e+01,8.099046e+00
2.406039e+01,8.246467e+00
2.555495e+01,8.405522e+00
2.704952e+01,8.577573e+00
2.854408e+01,8.764254e+00
3.003865e+01,8.967555e+00
3.153322e+01,9.189915e+00
3.302778e+01,9.434313e+00
3.452235e+01,9.704221e+00
3.601691e+01,1.000685e+01
3.751148e+01,1.035097e+01
3.900605e+01,1.073821e+01
4.050061e+01,1.118661e+01
4.199518e+01,1.171217e+01
4.348974e+01,1.233997e+01
4.498431e+01,1.310764e+01
4.647888e+01,1.406939e+01
4.797344e+01,1.532744e+01
4.946801e+01,1.698195e+01
5.096257e+01,1.954535e+01
5.245714e+01,2.228904e+01
5.395171e+01,2.826771e+01
