x,Mu
-9.399311e+01,8.652817e-01
-9.249876e+01,9.320690e-01
-9.100441e+01,9.341299e-01
-8.951006e+01,9.249287e-01
-8.801571e+01,9.107826e-01
-8.652136e+01,8.890165e-01
-8.502702e+01,8.889309e-01
-8.353267e+01,8.933244e-01
-8.203832e+01,8.947878e-01
-8.054397e+01,9.084672e-01
-7.904962e+01,9.351791e-01
-7.755527e+01,9.896643e-01
-7.606093e+01,1.078746e+00
-7.456658e+01,1.267230e+00
-7.307223e+01,1.570093e+00
-7.157788e+01,2.241837e+00
-7.008353e+01,2.115045e+00
-6.858918e+01,4.724185e+01
-6.709483e+01,6.176631e+00
-6.560049e+01,2.224081e+00
-6.410614e+01,3.316074e+00
-6.261179e+01,2.863105e+00
-6.111744e+01,2.555656e+00
-5.962309e+01,2.344633e+00
-5.812874e+01,2.181830e+00
-5.663440e+01,2.050613e+00
-5.514005e+01,1.939643e+00
-5.364570e+01,1.843261e+00
-5.215135e+01,1.757942e+00
-5.065700e+01,1.681408e+00
-4.916265e+01,1.612068e+00
-4.766831e+01,1.548770e+00
-4.617396e+01,1.490635e+00
-4.467961e+01,1.437018e+00
-4.318526e+01,1.387262e+00
-4.169091e+01,1.341371e+00
-4.019656e+01,1.298701e+00
-3.870221e+01,1.258428e+00
-3.720787e+01,1.220876e+00
-3.571352e+01,1.185816e+00
-3.421917e+01,1.152956e+00
-3.272482e+01,1.122123e+00
-3.123047e+01,1.093167e+00
-2.973612e+01,1.065950e+00
-2.824178e+01,1.040352e+00
-2.674743e+01,1.016252e+00
-2.525308e+01,9.935735e-01
-2.375873e+01,9.721417e-01
-2.226438e+01,9.520633e-01
-2.077003e+01,9.333232e-01
-1.927569e+01,9.154104e-01
-1.778134e+01,8.983928e-01
-1.628699e+01,8.824438e-01
-1.479264e+01,8.674194e-01
-1.329829e+01,8.532345e-01
-1.180394e+01,8.398525e-01
-1.030959e+01,8.272267e-01
-8.815246e+00,8.153188e-01
-7.320898e+00,8.040867e-01
-5.826550e+00,7.935065e-01
-4.332201e+00,7.835133e-01
-2.837853e+00,7.741257e-01
-1.343504e+00,7.654842e-01
1.508440e-01,7.573269e-01
1.645192e+00,7.494493e-01
3.139541e+00,7.421295e-01
4.633889e+00,7.353744e-01
6.128238e+00,7.290606e-01
7.622586e+00,7.232539e-01
9.116934e+00,7.176620e-01
1.061128e+01,7.125280e-01
1.210563e+01,7.057250e-01
1.359998e+01,7.008302e-01
1.509433e+01,7.028902e-01
1.658868e+01,6.963441e-01
1.808302e+01,6.895453e-01
1.957737e+01,6.890790e-01
2.107172e+01,6.854965e-01
2.256607e+01,6.830329e-01
2.406042e+01,6.807980e-01
2.555477e+01,6.787849e-01
2.704912e+01,6.769930e-01
2.854346e+01,6.753989e-01
3.003781e+01,6.739901e-01
3.153216e+01,6.727535e-01
3.302651e+01,6.716799e-01
3.452086e+01,6.707682e-01
3.601521e+01,6.700219e-01
3.750955e+01,6.695083e-01
3.900390e+01,6.695614e-01
4.049825e+01,6.696936e-01
4.199260e+01,6.701992e-01
4.348695e+01,6.814566e-01
4.498130e+01,6.725296e-01
4.647564e+01,6.757319e-01
4.796999e+01,6.798330e-01
4.946434e+01,6.817639e-01
5.095869e+01,6.829753e-01
5.245304e+01,6.471546e-01
5.394739e+01,4.634594e-01
