x,S11
-9.396361e+01,-7.602905e+00
-9.246952e+01,-6.168789e+00
-9.097544e+01,-5.586798e+00
-8.948135e+01,-5.211706e+00
-8.798727e+01,-4.901691e+00
-8.649319e+01,-4.672497e+00
-8.499910e+01,-4.497150e+00
-8.350502e+01,-4.366793e+00
-8.201094e+01,-4.269706e+00
-8.051685e+01,-4.197553e+00
-7.902277e+01,-4.146368e+00
-7.752869e+01,-4.112804e+00
-7.603460e+01,-4.094840e+00
-7.454052e+01,-4.089306e+00
-7.304643e+01,-4.095016e+00
-7.155235e+01,-4.109203e+00
-7.005827e+01,-4.126159e+00
-6.856418e+01,-4.149147e+00
-6.707010e+01,-4.178726e+00
-6.557602e+01,-4.213554e+00
-6.408193e+01,-4.253729e+00
-6.258785e+01,-4.298494e+00
-6.109377e+01,-4.345195e+00
-5.959968e+01,-4.395004e+00
-5.810560e+01,-4.434972e+00
-5.661151e+01,-4.486298e+00
-5.511743e+01,-4.560815e+00
-5.362335e+01,-4.594839e+00
-5.212926e+01,-4.663546e+00
-5.063518e+01,-4.735030e+00
-4.914110e+01,-4.799350e+00
-4.764701e+01,-4.863273e+00
-4.615293e+01,-4.929865e+00
-4.465885e+01,-5.000435e+00
-4.316476e+01,-5.074134e+00
-4.167068e+01,-5.152082e+00
-4.017659e+01,-5.232537e+00
-3.868251e+01,-5.310576e+00
-3.718843e+01,-5.390345e+00
-3.569434e+01,-5.474833e+00
-3.420026e+01,-5.562309e+00
-3.270618e+01,-5.653657e+00
-3.121209e+01,-5.747870e+00
-2.971801e+01,-5.842275e+00
-2.822393e+01,-5.935939e+00
-2.672984e+01,-6.030031e+00
-2.523576e+01,-6.125477e+00
-2.374167e+01,-6.221530e+00
-2.224759e+01,-6.316697e+00
-2.075351e+01,-6.409582e+00
-1.925942e+01,-6.498212e+00
-1.776534e+01,-6.582813e+00
-1.627126e+01,-6.699012e+00
-1.477717e+01,-6.818146e+00
-1.328309e+01,-7.090557e+00
-1.178901e+01,-6.960103e+00
-1.029492e+01,-1.283100e+01
-8.800839e+00,-3.557856e+00
-7.306755e+00,-7.714632e+00
-5.812671e+00,-7.780727e+00
-4.318588e+00,-8.247593e+00
-2.824504e+00,-8.450008e+00
-1.330420e+00,-8.643769e+00
1.636631e-01,-8.806798e+00
1.657747e+00,-8.971229e+00
3.151830e+00,-9.141311e+00
4.645914e+00,-9.317357e+00
6.139998e+00,-9.501405e+00
7.634081e+00,-9.700843e+00
9.128165e+00,-9.909297e+00
1.062225e+01,-1.012400e+01
1.211633e+01,-1.034738e+01
1.361042e+01,-1.057977e+01
1.510450e+01,-1.082129e+01
1.659858e+01,-1.106672e+01
1.809267e+01,-1.133032e+01
1.958675e+01,-1.160967e+01
2.108083e+01,-1.189764e+01
2.257492e+01,-1.219964e+01
2.406900e+01,-1.251681e+01
2.556308e+01,-1.285468e+01
2.705717e+01,-1.320345e+01
2.855125e+01,-1.357902e+01
3.004534e+01,-1.399473e+01
3.153942e+01,-1.443453e+01
3.303350e+01,-1.491036e+01
3.452759e+01,-1.543034e+01
3.602167e+01,-1.600473e+01
3.751575e+01,-1.663887e+01
3.900984e+01,-1.734943e+01
4.050392e+01,-1.818536e+01
4.199800e+01,-1.915130e+01
4.349209e+01,-2.035847e+01
4.498617e+01,-2.176155e+01
4.648026e+01,-2.311393e+01
4.797434e+01,-2.555828e+01
4.946842e+01,-2.870704e+01
5.096251e+01,-3.311432e+01
5.245659e+01,-4.116287e+01
5.395067e+01,-8.557568e+01
