x,Mu
-9.395775e+01,8.127070e-01
-9.246362e+01,8.531343e-01
-9.096949e+01,8.460651e-01
-8.947536e+01,8.233890e-01
-8.798123e+01,8.038463e-01
-8.648710e+01,7.857245e-01
-8.499297e+01,7.707864e-01
-8.349884e+01,7.585655e-01
-8.200471e+01,7.487591e-01
-8.051058e+01,7.408504e-01
-7.901644e+01,7.346670e-01
-7.752231e+01,7.298070e-01
-7.602818e+01,7.260023e-01
-7.453405e+01,7.231295e-01
-7.303992e+01,7.207921e-01
-7.154579e+01,7.189355e-01
-7.005166e+01,7.174611e-01
-6.855753e+01,7.162865e-01
-6.706340e+01,7.152195e-01
-6.556927e+01,7.141805e-01
-6.407514e+01,7.138251e-01
-6.258101e+01,7.134312e-01
-6.108687e+01,7.131134e-01
-5.959274e+01,7.128862e-01
-5.809861e+01,7.127478e-01
-5.660448e+01,7.126771e-01
-5.511035e+01,7.124978e-01
-5.361622e+01,7.126373e-01
-5.212209e+01,7.125356e-01
-5.062796e+01,7.123698e-01
-4.913383e+01,7.115482e-01
-4.763970e+01,7.171494e-01
-4.614557e+01,7.104209e-01
-4.465143e+01,7.150320e-01
-4.315730e+01,7.159295e-01
-4.166317e+01,7.149615e-01
-4.016904e+01,7.155009e-01
-3.867491e+01,7.160049e-01
-3.718078e+01,7.167684e-01
-3.568665e+01,7.175978e-01
-3.419252e+01,7.183776e-01
-3.269839e+01,7.191985e-01
-3.120426e+01,7.200580e-01
-2.971013e+01,7.209947e-01
-2.821600e+01,7.217358e-01
-2.672186e+01,7.226108e-01
-2.522773e+01,7.238734e-01
-2.373360e+01,7.251514e-01
-2.223947e+01,7.264297e-01
-2.074534e+01,7.278054e-01
-1.925121e+01,7.292807e-01
-1.775708e+01,7.308073e-01
-1.626295e+01,7.324218e-01
-1.476882e+01,7.343097e-01
-1.327469e+01,7.364665e-01
-1.178056e+01,7.390112e-01
-1.028643e+01,7.420189e-01
-8.792294e+00,7.454593e-01
-7.298163e+00,7.496176e-01
-5.804033e+00,7.547570e-01
-4.309902e+00,7.612382e-01
-2.815771e+00,7.697386e-01
-1.321640e+00,7.815754e-01
1.724908e-01,7.982438e-01
1.666622e+00,8.234308e-01
3.160753e+00,8.593392e-01
4.654883e+00,9.232550e-01
6.149014e+00,1.008972e+00
7.643145e+00,1.503291e+00
9.137276e+00,1.714859e+00
1.063141e+01,3.015532e+01
1.212554e+01,2.627712e+00
1.361967e+01,2.186959e+00
1.511380e+01,1.848721e+00
1.660793e+01,1.663999e+00
1.810206e+01,1.532250e+00
1.959619e+01,1.436194e+00
2.109032e+01,1.359084e+00
2.258445e+01,1.295531e+00
2.407858e+01,1.241686e+00
2.557272e+01,1.195451e+00
2.706685e+01,1.153819e+00
2.856098e+01,1.115430e+00
3.005511e+01,1.080256e+00
3.154924e+01,1.048558e+00
3.304337e+01,1.019428e+00
3.453750e+01,9.904909e-01
3.603163e+01,9.629312e-01
3.752576e+01,9.372064e-01
3.901989e+01,9.130616e-01
4.051402e+01,8.893946e-01
4.200815e+01,8.662006e-01
4.350229e+01,8.444792e-01
4.499642e+01,8.245216e-01
4.649055e+01,8.061632e-01
4.798468e+01,7.883003e-01
4.947881e+01,7.683985e-01
5.097294e+01,7.510345e-01
5.246707e+01,6.941288e-01
5.396120e+01,4.955414e-01
