x,S12
-9.396747e+01,6.028881e+00
-9.247334e+01,5.229326e+00
-9.097921e+01,4.671566e+00
-8.948508e+01,4.207810e+00
-8.799095e+01,3.833513e+00
-8.649682e+01,3.554145e+00
-8.500269e+01,3.346279e+00
-8.350855e+01,3.187932e+00
-8.201442e+01,3.075557e+00
-8.052029e+01,3.000324e+00
-7.902616e+01,2.969467e+00
-7.753203e+01,2.921008e+00
-7.603790e+01,2.911329e+00
-7.454377e+01,2.925163e+00
-7.304963e+01,2.946813e+00
-7.155550e+01,2.977149e+00
-7.006137e+01,3.017087e+00
-6.856724e+01,3.071304e+00
-6.707311e+01,3.132392e+00
-6.557898e+01,3.201816e+00
-6.408485e+01,3.289276e+00
-6.259072e+01,3.393364e+00
-6.109658e+01,3.516363e+00
-5.960245e+01,3.673956e+00
-5.810832e+01,3.900488e+00
-5.661419e+01,4.242100e+00
-5.512006e+01,4.801300e+00
-5.362593e+01,5.726957e+00
-5.213180e+01,9.187702e+00
-5.063766e+01,2.069007e+01
-4.914353e+01,2.713025e+01
-4.764940e+01,2.042378e+01
-4.615527e+01,1.674910e+01
-4.466114e+01,1.472426e+01
-4.316701e+01,1.336359e+01
-4.167288e+01,1.241151e+01
-4.017875e+01,1.170110e+01
-3.868461e+01,1.115218e+01
-3.719048e+01,1.071286e+01
-3.569635e+01,1.035172e+01
-3.420222e+01,1.004838e+01
-3.270809e+01,9.789308e+00
-3.121396e+01,9.565138e+00
-2.971983e+01,9.368868e+00
-2.822569e+01,9.195807e+00
-2.673156e+01,9.046054e+00
-2.523743e+01,8.911125e+00
-2.374330e+01,8.791097e+00
-2.224917e+01,8.684253e+00
-2.075504e+01,8.589096e+00
-1.926091e+01,8.504529e+00
-1.776678e+01,8.429596e+00
-1.627264e+01,8.363480e+00
-1.477851e+01,8.305434e+00
-1.328438e+01,8.253799e+00
-1.179025e+01,8.213829e+00
-1.029612e+01,8.178842e+00
-8.801988e+00,8.149584e+00
-7.307857e+00,8.127244e+00
-5.813725e+00,8.110886e+00
-4.319594e+00,8.100566e+00
-2.825463e+00,8.096105e+00
-1.331331e+00,8.097350e+00
1.628001e-01,8.104406e+00
1.656931e+00,8.115306e+00
3.151063e+00,8.136075e+00
4.645194e+00,8.162987e+00
6.139325e+00,8.192581e+00
7.633457e+00,8.229956e+00
9.127588e+00,8.273092e+00
1.062172e+01,8.322891e+00
1.211585e+01,8.379446e+00
1.360998e+01,8.443189e+00
1.510411e+01,8.514633e+00
1.659824e+01,8.593711e+00
1.809238e+01,8.684415e+00
1.958651e+01,8.787034e+00
2.108064e+01,8.887222e+00
2.257477e+01,8.963618e+00
2.406890e+01,9.098545e+00
2.556303e+01,9.329823e+00
2.705716e+01,9.401469e+00
2.855130e+01,9.585943e+00
3.004543e+01,9.766321e+00
3.153956e+01,9.973090e+00
3.303369e+01,1.020369e+01
3.452782e+01,1.046690e+01
3.602195e+01,1.075849e+01
3.751608e+01,1.109085e+01
3.901021e+01,1.147324e+01
4.050435e+01,1.191860e+01
4.199848e+01,1.244541e+01
4.349261e+01,1.307987e+01
4.498674e+01,1.386160e+01
4.648087e+01,1.484711e+01
4.797500e+01,1.614286e+01
4.946913e+01,1.787818e+01
5.096326e+01,2.052403e+01
5.245740e+01,2.364800e+01
5.395153e+01,2.901748e+01
