x,Mu
-9.399829e+01,8.603797e-01
-9.250386e+01,9.645975e-01
-9.100944e+01,9.881278e-01
-8.951501e+01,1.010188e+00
-8.802059e+01,1.044979e+00
-8.652616e+01,1.100167e+00
-8.503174e+01,1.247344e+00
-8.353732e+01,1.478417e+00
-8.204289e+01,2.177041e+00
-8.054847e+01,2.086666e+00
-7.905404e+01,-5.745377e+00
-7.755962e+01,4.481476e+00
-7.606519e+01,3.862977e+00
-7.457077e+01,3.132161e+00
-7.307634e+01,2.694678e+00
-7.158192e+01,2.644086e+00
-7.008750e+01,2.706727e+00
-6.859307e+01,2.461681e+00
-6.709865e+01,2.311325e+00
-6.560422e+01,2.190789e+00
-6.410980e+01,2.086582e+00
-6.261537e+01,1.993325e+00
-6.112095e+01,1.908345e+00
-5.962652e+01,1.830063e+00
-5.813210e+01,1.757450e+00
-5.663768e+01,1.689772e+00
-5.514325e+01,1.626544e+00
-5.364883e+01,1.567152e+00
-5.215440e+01,1.512003e+00
-5.065998e+01,1.460082e+00
-4.916555e+01,1.410672e+00
-4.767113e+01,1.364585e+00
-4.617670e+01,1.321272e+00
-4.468228e+01,1.280528e+00
-4.318786e+01,1.242201e+00
-4.169343e+01,1.206140e+00
-4.019901e+01,1.172201e+00
-3.870458e+01,1.140257e+00
-3.721016e+01,1.110165e+00
-3.571573e+01,1.081865e+00
-3.422131e+01,1.055063e+00
-3.272688e+01,1.030130e+00
-3.123246e+01,1.006752e+00
-2.973804e+01,9.841901e-01
-2.824361e+01,9.630599e-01
-2.674919e+01,9.432350e-01
-2.525476e+01,9.245046e-01
-2.376034e+01,9.068432e-01
-2.226591e+01,8.901783e-01
-2.077149e+01,8.744545e-01
-1.927706e+01,8.596228e-01
-1.778264e+01,8.456172e-01
-1.628822e+01,8.324357e-01
-1.479379e+01,8.199071e-01
-1.329937e+01,8.082595e-01
-1.180494e+01,7.975208e-01
-1.031052e+01,7.870033e-01
-8.816093e+00,7.770644e-01
-7.321669e+00,7.679069e-01
-5.827245e+00,7.592432e-01
-4.332820e+00,7.511318e-01
-2.838396e+00,7.435269e-01
-1.343971e+00,7.364202e-01
1.504532e-01,7.297939e-01
1.644878e+00,7.236541e-01
3.139302e+00,7.178143e-01
4.633727e+00,7.122776e-01
6.128151e+00,7.056954e-01
7.622575e+00,7.004348e-01
9.117000e+00,7.017368e-01
1.061142e+01,6.957730e-01
1.210585e+01,6.885034e-01
1.360027e+01,6.874899e-01
1.509470e+01,6.839162e-01
1.658912e+01,6.813847e-01
1.808355e+01,6.790020e-01
1.957797e+01,6.768993e-01
2.107240e+01,6.750422e-01
2.256682e+01,6.734213e-01
2.406124e+01,6.720140e-01
2.555567e+01,6.707924e-01
2.705009e+01,6.701231e-01
2.854452e+01,6.693389e-01
3.003894e+01,6.685426e-01
3.153337e+01,6.681229e-01
3.302779e+01,6.678089e-01
3.452222e+01,6.676535e-01
3.601664e+01,6.676607e-01
3.751106e+01,6.678670e-01
3.900549e+01,6.683350e-01
4.049991e+01,6.691659e-01
4.199434e+01,6.705028e-01
4.348876e+01,6.725395e-01
4.498319e+01,6.754267e-01
4.647761e+01,6.795941e-01
4.797204e+01,6.845674e-01
4.946646e+01,6.861908e-01
5.096088e+01,6.917565e-01
5.245531e+01,6.455307e-01
5.394973e+01,4.974799e-01
