x,S11
-9.395279e+01,-7.375229e+00
-9.245872e+01,-6.032304e+00
-9.096465e+01,-5.466891e+00
-8.947058e+01,-5.111835e+00
-8.797651e+01,-4.813195e+00
-8.648244e+01,-4.594131e+00
-8.498837e+01,-4.425312e+00
-8.349430e+01,-4.299850e+00
-8.200023e+01,-4.207817e+00
-8.050616e+01,-4.142554e+00
-7.901209e+01,-4.098661e+00
-7.751802e+01,-4.071792e+00
-7.602395e+01,-4.058937e+00
-7.452988e+01,-4.057839e+00
-7.303581e+01,-4.066421e+00
-7.154174e+01,-4.083170e+00
-7.004767e+01,-4.106876e+00
-6.855360e+01,-4.136600e+00
-6.705953e+01,-4.171625e+00
-6.556546e+01,-4.211438e+00
-6.407139e+01,-4.255834e+00
-6.257731e+01,-4.301550e+00
-6.108324e+01,-4.345457e+00
-5.958917e+01,-4.406517e+00
-5.809510e+01,-4.464609e+00
-5.660103e+01,-4.504559e+00
-5.510696e+01,-4.580634e+00
-5.361289e+01,-4.644078e+00
-5.211882e+01,-4.709352e+00
-5.062475e+01,-4.776355e+00
-4.913068e+01,-4.846043e+00
-4.763661e+01,-4.917952e+00
-4.614254e+01,-4.992238e+00
-4.464847e+01,-5.068838e+00
-4.315440e+01,-5.147758e+00
-4.166033e+01,-5.228609e+00
-4.016626e+01,-5.311293e+00
-3.867219e+01,-5.396195e+00
-3.717812e+01,-5.483052e+00
-3.568405e+01,-5.571670e+00
-3.418998e+01,-5.661712e+00
-3.269591e+01,-5.752658e+00
-3.120184e+01,-5.843719e+00
-2.970777e+01,-5.933692e+00
-2.821369e+01,-6.021117e+00
-2.671962e+01,-6.104046e+00
-2.522555e+01,-6.183646e+00
-2.373148e+01,-6.260141e+00
-2.223741e+01,-6.367227e+00
-2.074334e+01,-6.475878e+00
-1.924927e+01,-6.729037e+00
-1.775520e+01,-6.612094e+00
-1.626113e+01,-1.236744e+01
-1.476706e+01,-3.175727e+00
-1.327299e+01,-7.307771e+00
-1.177892e+01,-7.357815e+00
-1.028485e+01,-7.814242e+00
-8.790779e+00,-8.003483e+00
-7.296709e+00,-8.180050e+00
-5.802638e+00,-8.325914e+00
-4.308568e+00,-8.470388e+00
-2.814497e+00,-8.613781e+00
-1.320427e+00,-8.772267e+00
1.736435e-01,-8.940755e+00
1.667714e+00,-9.113004e+00
3.161784e+00,-9.292300e+00
4.655855e+00,-9.477995e+00
6.149925e+00,-9.664798e+00
7.643996e+00,-9.865447e+00
9.138066e+00,-1.007743e+01
1.063214e+01,-1.029233e+01
1.212621e+01,-1.051402e+01
1.362028e+01,-1.074342e+01
1.511435e+01,-1.097561e+01
1.660842e+01,-1.122182e+01
1.810249e+01,-1.148632e+01
1.959656e+01,-1.175653e+01
2.109063e+01,-1.203781e+01
2.258470e+01,-1.233264e+01
2.407877e+01,-1.263769e+01
2.557284e+01,-1.296156e+01
2.706691e+01,-1.331832e+01
2.856098e+01,-1.369132e+01
3.005505e+01,-1.408867e+01
3.154912e+01,-1.451688e+01
3.304319e+01,-1.497598e+01
3.453726e+01,-1.547667e+01
3.603133e+01,-1.604934e+01
3.752540e+01,-1.668481e+01
3.901947e+01,-1.740233e+01
4.051355e+01,-1.824995e+01
4.200762e+01,-1.913367e+01
4.350169e+01,-2.009337e+01
4.499576e+01,-2.151577e+01
4.648983e+01,-2.325286e+01
4.798390e+01,-2.540407e+01
4.947797e+01,-2.840815e+01
5.097204e+01,-3.242418e+01
5.246611e+01,-4.084441e+01
5.396018e+01,-8.598625e+01
