x,Mu
-9.396747e+01,8.760802e-01
-9.247334e+01,9.135010e-01
-9.097921e+01,9.003696e-01
-8.948508e+01,8.740529e-01
-8.799095e+01,8.514662e-01
-8.649682e+01,8.316496e-01
-8.500269e+01,8.140156e-01
-8.350855e+01,7.993297e-01
-8.201442e+01,7.903350e-01
-8.052029e+01,7.829456e-01
-7.902616e+01,7.781552e-01
-7.753203e+01,7.650916e-01
-7.603790e+01,7.708224e-01
-7.454377e+01,7.696026e-01
-7.304963e+01,7.674038e-01
-7.155550e+01,7.670129e-01
-7.006137e+01,7.682519e-01
-6.856724e+01,7.715047e-01
-6.707311e+01,7.750439e-01
-6.557898e+01,7.818424e-01
-6.408485e+01,7.926093e-01
-6.259072e+01,8.057012e-01
-6.109658e+01,8.243366e-01
-5.960245e+01,8.532729e-01
-5.810832e+01,8.982195e-01
-5.661419e+01,9.625428e-01
-5.512006e+01,1.083078e+00
-5.362593e+01,1.311944e+00
-5.213180e+01,2.026010e+00
-5.063766e+01,2.018793e+00
-4.914353e+01,-4.769258e+00
-4.764940e+01,4.077308e+00
-4.615527e+01,3.345090e+00
-4.466114e+01,2.680309e+00
-4.316701e+01,2.355057e+00
-4.167288e+01,2.123381e+00
-4.017875e+01,1.958481e+00
-3.868461e+01,1.830491e+00
-3.719048e+01,1.726444e+00
-3.569635e+01,1.638676e+00
-3.420222e+01,1.562841e+00
-3.270809e+01,1.496136e+00
-3.121396e+01,1.436680e+00
-2.971983e+01,1.383130e+00
-2.822569e+01,1.334989e+00
-2.673156e+01,1.290780e+00
-2.523743e+01,1.249631e+00
-2.374330e+01,1.211983e+00
-2.224917e+01,1.177120e+00
-2.075504e+01,1.144702e+00
-1.926091e+01,1.114489e+00
-1.776678e+01,1.086248e+00
-1.627264e+01,1.059839e+00
-1.477851e+01,1.034958e+00
-1.328438e+01,1.011973e+00
-1.179025e+01,9.904395e-01
-1.029612e+01,9.695952e-01
-8.801988e+00,9.501394e-01
-7.307857e+00,9.319155e-01
-5.813725e+00,9.146885e-01
-4.319594e+00,8.984468e-01
-2.825463e+00,8.830938e-01
-1.331331e+00,8.686390e-01
1.628001e-01,8.548586e-01
1.656931e+00,8.420721e-01
3.151063e+00,8.303029e-01
4.645194e+00,8.186602e-01
6.139325e+00,8.076418e-01
7.633457e+00,7.974952e-01
9.127588e+00,7.878579e-01
1.062172e+01,7.788117e-01
1.211585e+01,7.702934e-01
1.360998e+01,7.623178e-01
1.510411e+01,7.547980e-01
1.659824e+01,7.478666e-01
1.809238e+01,7.416090e-01
1.958651e+01,7.352707e-01
2.108064e+01,7.274844e-01
2.257477e+01,7.201130e-01
2.406890e+01,7.222493e-01
2.556303e+01,7.155339e-01
2.705716e+01,7.065334e-01
2.855130e+01,7.048869e-01
3.004543e+01,7.000948e-01
3.153956e+01,6.964531e-01
3.303369e+01,6.932785e-01
3.452782e+01,6.901226e-01
3.602195e+01,6.869241e-01
3.751608e+01,6.841614e-01
3.901021e+01,6.817350e-01
4.050435e+01,6.797334e-01
4.199848e+01,6.783123e-01
4.349261e+01,6.776471e-01
4.498674e+01,6.779856e-01
4.648087e+01,6.791717e-01
4.797500e+01,6.819032e-01
4.946913e+01,6.814975e-01
5.096326e+01,6.849642e-01
5.245740e+01,6.376290e-01
5.395153e+01,4.938998e-01
