x,S12
-9.396361e+01,6.217366e+00
-9.246952e+01,5.275896e+00
-9.097544e+01,4.716513e+00
-8.948135e+01,4.272711e+00
-8.798727e+01,3.916617e+00
-8.649319e+01,3.647924e+00
-8.499910e+01,3.444985e+00
-8.350502e+01,3.293248e+00
-8.201094e+01,3.179422e+00
-8.051685e+01,3.094942e+00
-7.902277e+01,3.033561e+00
-7.752869e+01,2.990942e+00
-7.603460e+01,2.963299e+00
-7.454052e+01,2.947811e+00
-7.304643e+01,2.942688e+00
-7.155235e+01,2.943805e+00
-7.005827e+01,2.950765e+00
-6.856418e+01,2.963900e+00
-6.707010e+01,2.982164e+00
-6.557602e+01,3.004942e+00
-6.408193e+01,3.032165e+00
-6.258785e+01,3.062021e+00
-6.109377e+01,3.094627e+00
-5.959968e+01,3.128293e+00
-5.810560e+01,3.156029e+00
-5.661151e+01,3.210067e+00
-5.511743e+01,3.239805e+00
-5.362335e+01,3.283310e+00
-5.212926e+01,3.334429e+00
-5.063518e+01,3.382217e+00
-4.914110e+01,3.430521e+00
-4.764701e+01,3.480699e+00
-4.615293e+01,3.533678e+00
-4.465885e+01,3.589273e+00
-4.316476e+01,3.647522e+00
-4.167068e+01,3.709334e+00
-4.017659e+01,3.771652e+00
-3.868251e+01,3.835222e+00
-3.718843e+01,3.903230e+00
-3.569434e+01,3.974423e+00
-3.420026e+01,4.049686e+00
-3.270618e+01,4.129377e+00
-3.121209e+01,4.212963e+00
-2.971801e+01,4.300160e+00
-2.822393e+01,4.392614e+00
-2.672984e+01,4.492095e+00
-2.523576e+01,4.600886e+00
-2.374167e+01,4.721140e+00
-2.224759e+01,4.857459e+00
-2.075351e+01,5.016855e+00
-1.925942e+01,5.211628e+00
-1.776534e+01,5.472369e+00
-1.627126e+01,5.851947e+00
-1.477717e+01,6.463564e+00
-1.328309e+01,7.423478e+00
-1.178901e+01,1.064499e+01
-1.029492e+01,2.273505e+01
-8.800839e+00,2.926042e+01
-7.306755e+00,2.246642e+01
-5.812671e+00,1.876427e+01
-4.318588e+00,1.674752e+01
-2.824504e+00,1.541009e+01
-1.330420e+00,1.448753e+01
1.636631e-01,1.381588e+01
1.657747e+00,1.331108e+01
3.151830e+00,1.292019e+01
4.645914e+00,1.260981e+01
6.139998e+00,1.236335e+01
7.634081e+00,1.216760e+01
9.128165e+00,1.200731e+01
1.062225e+01,1.187893e+01
1.211633e+01,1.177775e+01
1.361042e+01,1.170018e+01
1.510450e+01,1.164304e+01
1.659858e+01,1.160482e+01
1.809267e+01,1.159138e+01
1.958675e+01,1.159219e+01
2.108083e+01,1.160872e+01
2.257492e+01,1.164303e+01
2.406900e+01,1.169402e+01
2.556308e+01,1.176268e+01
2.705717e+01,1.184663e+01
2.855125e+01,1.195830e+01
3.004534e+01,1.209215e+01
3.153942e+01,1.224444e+01
3.303350e+01,1.242725e+01
3.452759e+01,1.264088e+01
3.602167e+01,1.289228e+01
3.751575e+01,1.318725e+01
3.900984e+01,1.354357e+01
4.050392e+01,1.397447e+01
4.199800e+01,1.448291e+01
4.349209e+01,1.507505e+01
4.498617e+01,1.577087e+01
4.648026e+01,1.692024e+01
4.797434e+01,1.845586e+01
4.946842e+01,2.014531e+01
5.096251e+01,2.298781e+01
5.245659e+01,2.653084e+01
5.395067e+01,3.131762e+01
