x,S11
-9.395900e+01,-7.809965e+00
-9.246490e+01,-6.273002e+00
-9.097080e+01,-5.670340e+00
-8.947670e+01,-5.286986e+00
-8.798260e+01,-4.970125e+00
-8.648850e+01,-4.735876e+00
-8.499440e+01,-4.556557e+00
-8.350029e+01,-4.422636e+00
-8.200619e+01,-4.322139e+00
-8.051209e+01,-4.247731e+00
-7.901799e+01,-4.194202e+00
-7.752389e+01,-4.158589e+00
-7.602979e+01,-4.138352e+00
-7.453569e+01,-4.130399e+00
-7.304158e+01,-4.133190e+00
-7.154748e+01,-4.145087e+00
-7.005338e+01,-4.161602e+00
-6.855928e+01,-4.181543e+00
-6.706518e+01,-4.208409e+00
-6.557108e+01,-4.240270e+00
-6.407698e+01,-4.276715e+00
-6.258287e+01,-4.317883e+00
-6.108877e+01,-4.362870e+00
-5.959467e+01,-4.409433e+00
-5.810057e+01,-4.459611e+00
-5.660647e+01,-4.499518e+00
-5.511237e+01,-4.549135e+00
-5.361827e+01,-4.624708e+00
-5.212416e+01,-4.657326e+00
-5.063006e+01,-4.723962e+00
-4.913596e+01,-4.794682e+00
-4.764186e+01,-4.858407e+00
-4.614776e+01,-4.922517e+00
-4.465366e+01,-4.988287e+00
-4.315956e+01,-5.057647e+00
-4.166545e+01,-5.130233e+00
-4.017135e+01,-5.206165e+00
-3.867725e+01,-5.286131e+00
-3.718315e+01,-5.367156e+00
-3.568905e+01,-5.447143e+00
-3.419495e+01,-5.530151e+00
-3.270085e+01,-5.617573e+00
-3.120674e+01,-5.708162e+00
-2.971264e+01,-5.802828e+00
-2.821854e+01,-5.900983e+00
-2.672444e+01,-5.999991e+00
-2.523034e+01,-6.099635e+00
-2.373624e+01,-6.200473e+00
-2.224214e+01,-6.303148e+00
-2.074803e+01,-6.408140e+00
-1.925393e+01,-6.513654e+00
-1.775983e+01,-6.619037e+00
-1.626573e+01,-6.720789e+00
-1.477163e+01,-6.819275e+00
-1.327753e+01,-6.914225e+00
-1.178343e+01,-7.041981e+00
-1.028933e+01,-7.173376e+00
-8.795224e+00,-7.464953e+00
-7.301122e+00,-7.310771e+00
-5.807021e+00,-1.327058e+01
-4.312919e+00,-3.902081e+00
-2.818818e+00,-8.131940e+00
-1.324717e+00,-8.209846e+00
1.693848e-01,-8.702640e+00
1.663486e+00,-8.921862e+00
3.157588e+00,-9.131113e+00
4.651689e+00,-9.311906e+00
6.145790e+00,-9.489844e+00
7.639892e+00,-9.674871e+00
9.133993e+00,-9.877279e+00
1.062809e+01,-1.008971e+01
1.212220e+01,-1.030955e+01
1.361630e+01,-1.054213e+01
1.511040e+01,-1.077686e+01
1.660450e+01,-1.102698e+01
1.809860e+01,-1.129707e+01
1.959270e+01,-1.157740e+01
2.108680e+01,-1.186784e+01
2.258091e+01,-1.217671e+01
2.407501e+01,-1.249105e+01
2.556911e+01,-1.282712e+01
2.706321e+01,-1.320020e+01
2.855731e+01,-1.358904e+01
3.005141e+01,-1.400363e+01
3.154551e+01,-1.445107e+01
3.303962e+01,-1.492975e+01
3.453372e+01,-1.545352e+01
3.602782e+01,-1.605009e+01
3.752192e+01,-1.670346e+01
3.901602e+01,-1.743646e+01
4.051012e+01,-1.827294e+01
4.200422e+01,-1.923554e+01
4.349833e+01,-2.038399e+01
4.499243e+01,-2.183837e+01
4.648653e+01,-2.384856e+01
4.798063e+01,-2.542098e+01
4.947473e+01,-2.881927e+01
5.096883e+01,-3.334973e+01
5.246293e+01,-4.133644e+01
5.395704e+01,-8.842621e+01
