x,S11
-9.396639e+01,-7.094486e+00
-9.247229e+01,-5.891839e+00
-9.097819e+01,-5.355286e+00
-8.948409e+01,-5.000812e+00
-8.798999e+01,-4.711716e+00
-8.649589e+01,-4.497471e+00
-8.500179e+01,-4.333870e+00
-8.350769e+01,-4.208633e+00
-8.201360e+01,-4.116168e+00
-8.051950e+01,-4.051737e+00
-7.902540e+01,-4.010876e+00
-7.753130e+01,-3.989805e+00
-7.603720e+01,-3.983728e+00
-7.454310e+01,-3.984057e+00
-7.304900e+01,-3.994771e+00
-7.155490e+01,-4.016260e+00
-7.006080e+01,-4.046822e+00
-6.856670e+01,-4.084828e+00
-6.707260e+01,-4.125137e+00
-6.557850e+01,-4.163270e+00
-6.408440e+01,-4.213825e+00
-6.259030e+01,-4.273563e+00
-6.109620e+01,-4.312406e+00
-5.960211e+01,-4.382882e+00
-5.810801e+01,-4.452551e+00
-5.661391e+01,-4.514826e+00
-5.511981e+01,-4.578047e+00
-5.362571e+01,-4.645429e+00
-5.213161e+01,-4.718434e+00
-5.063751e+01,-4.795714e+00
-4.914341e+01,-4.870957e+00
-4.764931e+01,-4.944758e+00
-4.615521e+01,-5.022259e+00
-4.466111e+01,-5.103785e+00
-4.316701e+01,-5.188293e+00
-4.167291e+01,-5.271672e+00
-4.017881e+01,-5.350771e+00
-3.868471e+01,-5.426550e+00
-3.719061e+01,-5.500485e+00
-3.569652e+01,-5.572131e+00
-3.420242e+01,-5.642400e+00
-3.270832e+01,-5.708233e+00
-3.121422e+01,-5.799093e+00
-2.972012e+01,-5.883356e+00
-2.822602e+01,-6.107476e+00
-2.673192e+01,-6.062893e+00
-2.523782e+01,-1.175052e+01
-2.374372e+01,-2.578025e+00
-2.224962e+01,-6.642853e+00
-2.075552e+01,-6.684629e+00
-1.926142e+01,-7.107973e+00
-1.776732e+01,-7.274599e+00
-1.627322e+01,-7.433538e+00
-1.477912e+01,-7.558403e+00
-1.328503e+01,-7.682521e+00
-1.179093e+01,-7.809442e+00
-1.029683e+01,-7.942605e+00
-8.802727e+00,-8.082145e+00
-7.308628e+00,-8.227159e+00
-5.814529e+00,-8.374477e+00
-4.320429e+00,-8.532416e+00
-2.826330e+00,-8.696715e+00
-1.332231e+00,-8.863380e+00
1.618688e-01,-9.034689e+00
1.655968e+00,-9.210845e+00
3.150067e+00,-9.391580e+00
4.644167e+00,-9.578038e+00
6.138266e+00,-9.766572e+00
7.632366e+00,-9.960008e+00
9.126465e+00,-1.016439e+01
1.062056e+01,-1.037532e+01
1.211466e+01,-1.059074e+01
1.360876e+01,-1.081306e+01
1.510286e+01,-1.104344e+01
1.659696e+01,-1.128172e+01
1.809106e+01,-1.153114e+01
1.958516e+01,-1.178537e+01
2.107926e+01,-1.205193e+01
2.257336e+01,-1.233991e+01
2.406746e+01,-1.264003e+01
2.556156e+01,-1.295493e+01
2.705566e+01,-1.328902e+01
2.854976e+01,-1.364528e+01
3.004386e+01,-1.402697e+01
3.153796e+01,-1.444468e+01
3.303205e+01,-1.489472e+01
3.452615e+01,-1.541274e+01
3.602025e+01,-1.595164e+01
3.751435e+01,-1.641948e+01
3.900845e+01,-1.721512e+01
4.050255e+01,-1.798267e+01
4.199665e+01,-1.888699e+01
4.349075e+01,-1.996191e+01
4.498485e+01,-2.125938e+01
4.647895e+01,-2.287935e+01
4.797305e+01,-2.499176e+01
4.946715e+01,-2.792797e+01
5.096125e+01,-3.284097e+01
5.245535e+01,-3.926169e+01
5.394945e+01,-8.376441e+01
