x,S11
-9.395196e+01,-7.979281e+00
-9.245786e+01,-6.366998e+00
-9.096375e+01,-5.741322e+00
-8.946965e+01,-5.359060e+00
-8.797554e+01,-5.035764e+00
-8.648144e+01,-4.799037e+00
-8.498733e+01,-4.615343e+00
-8.349323e+01,-4.477403e+00
-8.199912e+01,-4.373672e+00
-8.050502e+01,-4.297574e+00
-7.901091e+01,-4.243567e+00
-7.751681e+01,-4.207218e+00
-7.602270e+01,-4.185341e+00
-7.452860e+01,-4.175174e+00
-7.303449e+01,-4.174468e+00
-7.154039e+01,-4.181978e+00
-7.004628e+01,-4.196358e+00
-6.855218e+01,-4.216580e+00
-6.705807e+01,-4.241823e+00
-6.556397e+01,-4.271432e+00
-6.406987e+01,-4.304887e+00
-6.257576e+01,-4.341789e+00
-6.108166e+01,-4.381878e+00
-5.958755e+01,-4.425145e+00
-5.809345e+01,-4.471759e+00
-5.659934e+01,-4.522149e+00
-5.510524e+01,-4.571617e+00
-5.361113e+01,-4.612456e+00
-5.211703e+01,-4.676784e+00
-5.062292e+01,-4.741785e+00
-4.912882e+01,-4.773099e+00
-4.763471e+01,-4.852524e+00
-4.614061e+01,-4.915794e+00
-4.464650e+01,-4.981004e+00
-4.315240e+01,-5.047607e+00
-4.165829e+01,-5.117112e+00
-4.016419e+01,-5.189197e+00
-3.867008e+01,-5.263548e+00
-3.717598e+01,-5.340415e+00
-3.568187e+01,-5.420042e+00
-3.418777e+01,-5.502396e+00
-3.269366e+01,-5.587691e+00
-3.119956e+01,-5.675680e+00
-2.970546e+01,-5.766385e+00
-2.821135e+01,-5.860254e+00
-2.671725e+01,-5.957225e+00
-2.522314e+01,-6.057328e+00
-2.372904e+01,-6.160546e+00
-2.223493e+01,-6.266809e+00
-2.074083e+01,-6.375958e+00
-1.924672e+01,-6.487699e+00
-1.775262e+01,-6.601540e+00
-1.625851e+01,-6.716707e+00
-1.476441e+01,-6.832012e+00
-1.327030e+01,-6.946034e+00
-1.177620e+01,-7.056902e+00
-1.028209e+01,-7.166147e+00
-8.787989e+00,-7.274414e+00
-7.293884e+00,-7.418166e+00
-5.799779e+00,-7.566502e+00
-4.305674e+00,-7.887363e+00
-2.811570e+00,-7.722088e+00
-1.317465e+00,-1.377160e+01
1.766399e-01,-4.264721e+00
1.670745e+00,-8.595084e+00
3.164849e+00,-8.693621e+00
4.658954e+00,-9.215036e+00
6.153059e+00,-9.451364e+00
7.647164e+00,-9.680486e+00
9.141269e+00,-9.872920e+00
1.063537e+01,-1.007988e+01
1.212948e+01,-1.029747e+01
1.362358e+01,-1.052304e+01
1.511769e+01,-1.075382e+01
1.661179e+01,-1.099834e+01
1.810590e+01,-1.126690e+01
1.960000e+01,-1.154814e+01
2.109411e+01,-1.184415e+01
2.258821e+01,-1.214331e+01
2.408232e+01,-1.246306e+01
2.557642e+01,-1.282080e+01
2.707053e+01,-1.319208e+01
2.856463e+01,-1.358364e+01
3.005874e+01,-1.399778e+01
3.155284e+01,-1.444902e+01
3.304694e+01,-1.495511e+01
3.454105e+01,-1.549892e+01
3.603515e+01,-1.609369e+01
3.752926e+01,-1.674229e+01
3.902336e+01,-1.749770e+01
4.051747e+01,-1.836150e+01
4.201157e+01,-1.935174e+01
4.350568e+01,-2.051801e+01
4.499978e+01,-2.189264e+01
4.649389e+01,-2.368138e+01
4.798799e+01,-2.587433e+01
4.948210e+01,-3.000916e+01
5.097620e+01,-3.270717e+01
5.247031e+01,-4.220702e+01
5.396441e+01,-9.126755e+01
