x,Mu
-9.395930e+01,8.792909e-01
-9.246523e+01,9.245346e-01
-9.097115e+01,9.181432e-01
-8.947708e+01,8.924585e-01
-8.798301e+01,8.709340e-01
-8.648893e+01,8.520477e-01
-8.499486e+01,8.390493e-01
-8.350079e+01,8.247946e-01
-8.200671e+01,8.086328e-01
-8.051264e+01,8.194775e-01
-7.901857e+01,8.083982e-01
-7.752449e+01,8.113626e-01
-7.603042e+01,8.129358e-01
-7.453634e+01,8.207628e-01
-7.304227e+01,8.322724e-01
-7.154820e+01,8.505372e-01
-7.005412e+01,8.804027e-01
-6.856005e+01,9.283558e-01
-6.706598e+01,1.002631e+00
-6.557190e+01,1.149151e+00
-6.407783e+01,1.426605e+00
-6.258376e+01,2.118555e+00
-6.108968e+01,2.072921e+00
-5.959561e+01,2.458830e-01
-5.810154e+01,4.555657e+00
-5.660746e+01,3.749035e+00
-5.511339e+01,2.950964e+00
-5.361932e+01,2.579492e+00
-5.212524e+01,2.315437e+00
-5.063117e+01,2.128943e+00
-4.913710e+01,1.984603e+00
-4.764302e+01,1.867417e+00
-4.614895e+01,1.768551e+00
-4.465488e+01,1.683064e+00
-4.316080e+01,1.607785e+00
-4.166673e+01,1.540631e+00
-4.017265e+01,1.480030e+00
-3.867858e+01,1.425519e+00
-3.718451e+01,1.375463e+00
-3.569043e+01,1.328816e+00
-3.419636e+01,1.286127e+00
-3.270229e+01,1.246584e+00
-3.120821e+01,1.209813e+00
-2.971414e+01,1.175548e+00
-2.822007e+01,1.143523e+00
-2.672599e+01,1.113605e+00
-2.523192e+01,1.085387e+00
-2.373785e+01,1.059312e+00
-2.224377e+01,1.034979e+00
-2.074970e+01,1.011406e+00
-1.925563e+01,9.894020e-01
-1.776155e+01,9.688086e-01
-1.626748e+01,9.493510e-01
-1.477341e+01,9.310119e-01
-1.327933e+01,9.136871e-01
-1.178526e+01,8.973634e-01
-1.029118e+01,8.818478e-01
-8.797112e+00,8.673615e-01
-7.303038e+00,8.539736e-01
-5.808965e+00,8.409237e-01
-4.314891e+00,8.284807e-01
-2.820818e+00,8.169374e-01
-1.326744e+00,8.060165e-01
1.673294e-01,7.957236e-01
1.661403e+00,7.860125e-01
3.155476e+00,7.768734e-01
4.649550e+00,7.682348e-01
6.143623e+00,7.601467e-01
7.637697e+00,7.528508e-01
9.131770e+00,7.458650e-01
1.062584e+01,7.390826e-01
1.211992e+01,7.329374e-01
1.361399e+01,7.271657e-01
1.510806e+01,7.215381e-01
1.660214e+01,7.151760e-01
1.809621e+01,7.082305e-01
1.959028e+01,7.108207e-01
2.108436e+01,7.053817e-01
2.257843e+01,6.968178e-01
2.407251e+01,6.963083e-01
2.556658e+01,6.923318e-01
2.706065e+01,6.894467e-01
2.855473e+01,6.867941e-01
3.004880e+01,6.843442e-01
3.154287e+01,6.820851e-01
3.303695e+01,6.800030e-01
3.453102e+01,6.781017e-01
3.602509e+01,6.763633e-01
3.751917e+01,6.749971e-01
3.901324e+01,6.741109e-01
4.050731e+01,6.733138e-01
4.200139e+01,6.730191e-01
4.349546e+01,6.735946e-01
4.498953e+01,6.751312e-01
4.648361e+01,6.774892e-01
4.797768e+01,6.812187e-01
4.947175e+01,6.807538e-01
5.096583e+01,6.885629e-01
5.245990e+01,6.269053e-01
5.395397e+01,5.305724e-01
