x,Mu
-9.401033e+01,8.915368e-01
-9.251577e+01,1.357934e+00
-9.102120e+01,1.706341e+00
-8.952663e+01,4.703837e+00
-8.803207e+01,2.977288e+00
-8.653750e+01,2.916331e+00
-8.504293e+01,2.742477e+00
-8.354837e+01,2.658740e+00
-8.205380e+01,2.590540e+00
-8.055924e+01,2.534261e+00
-7.906467e+01,2.472404e+00
-7.757010e+01,2.392403e+00
-7.607554e+01,2.169682e+00
-7.458097e+01,2.650416e+00
-7.308641e+01,2.342973e+00
-7.159184e+01,2.244179e+00
-7.009727e+01,2.162114e+00
-6.860271e+01,2.085506e+00
-6.710814e+01,2.011970e+00
-6.561358e+01,1.940954e+00
-6.411901e+01,1.872111e+00
-6.262444e+01,1.806385e+00
-6.112988e+01,1.742769e+00
-5.963531e+01,1.681019e+00
-5.814075e+01,1.622351e+00
-5.664618e+01,1.566334e+00
-5.515161e+01,1.512967e+00
-5.365705e+01,1.462249e+00
-5.216248e+01,1.414142e+00
-5.066792e+01,1.368586e+00
-4.917335e+01,1.325506e+00
-4.767878e+01,1.284794e+00
-4.618422e+01,1.246399e+00
-4.468965e+01,1.210044e+00
-4.319509e+01,1.176132e+00
-4.170052e+01,1.144208e+00
-4.020595e+01,1.113585e+00
-3.871139e+01,1.084893e+00
-3.721682e+01,1.057946e+00
-3.572226e+01,1.032509e+00
-3.422769e+01,1.008535e+00
-3.273312e+01,9.859268e-01
-3.123856e+01,9.646056e-01
-2.974399e+01,9.444979e-01
-2.824943e+01,9.255215e-01
-2.675486e+01,9.076405e-01
-2.526029e+01,8.906961e-01
-2.376573e+01,8.748941e-01
-2.227116e+01,8.601723e-01
-2.077660e+01,8.458954e-01
-1.928203e+01,8.324162e-01
-1.778746e+01,8.198877e-01
-1.629290e+01,8.080237e-01
-1.479833e+01,7.968648e-01
-1.330376e+01,7.863531e-01
-1.180920e+01,7.764634e-01
-1.031463e+01,7.671650e-01
-8.820067e+00,7.584280e-01
-7.325501e+00,7.502361e-01
-5.830935e+00,7.425344e-01
-4.336369e+00,7.354178e-01
-2.841803e+00,7.290373e-01
-1.347237e+00,7.227060e-01
1.473294e-01,7.165438e-01
1.641895e+00,7.098977e-01
3.136461e+00,7.035704e-01
4.631028e+00,7.040913e-01
6.125594e+00,6.986670e-01
7.620160e+00,6.908809e-01
9.114726e+00,6.893146e-01
1.060929e+01,6.854713e-01
1.210386e+01,6.825755e-01
1.359842e+01,6.798627e-01
1.509299e+01,6.774682e-01
1.658756e+01,6.756048e-01
1.808212e+01,6.737350e-01
1.957669e+01,6.719686e-01
2.107125e+01,6.706388e-01
2.256582e+01,6.694993e-01
2.406039e+01,6.685821e-01
2.555495e+01,6.678638e-01
2.704952e+01,6.673311e-01
2.854408e+01,6.669684e-01
3.003865e+01,6.667606e-01
3.153322e+01,6.666932e-01
3.302778e+01,6.667537e-01
3.452235e+01,6.669586e-01
3.601691e+01,6.675984e-01
3.751148e+01,6.681643e-01
3.900605e+01,6.688548e-01
4.050061e+01,6.700587e-01
4.199518e+01,6.717444e-01
4.348974e+01,6.741091e-01
4.498431e+01,6.773960e-01
4.647888e+01,6.814715e-01
4.797344e+01,6.868022e-01
4.946801e+01,6.880522e-01
5.096257e+01,6.962945e-01
5.245714e+01,6.383854e-01
5.395171e+01,5.232307e-01
