x,Mu
-9.382806e+01,2.007955e+00
-9.233682e+01,2.057769e+00
-9.084558e+01,2.448558e+00
-8.935434e+01,2.600982e+00
-8.786310e+01,nan
-8.637185e+01,2.777928e+00
-8.488061e+01,2.906282e+00
-8.338937e+01,2.936716e+00
-8.189813e+01,nan
-8.040688e+01,2.752644e+00
-7.891564e+01,2.934361e+00
-7.742440e+01,3.179288e+00
-7.593316e+01,2.561080e+00
-7.444192e+01,nan
-7.295067e+01,2.846654e+00
-7.145943e+01,2.474558e+00
-6.996819e+01,3.861927e+00
-6.847695e+01,nan
-6.698571e+01,2.675593e+00
-6.549446e+01,2.565335e+00
-6.400322e+01,2.507134e+00
-6.251198e+01,nan
-6.102074e+01,2.495499e+00
-5.952949e+01,2.465468e+00
-5.803825e+01,2.623574e+00
-5.654701e+01,2.198712e+00
-5.505577e+01,nan
-5.356453e+01,3.234670e+00
-5.207328e+01,1.278511e+00
-5.058204e+01,9.408003e-01
-4.909080e+01,nan
-4.759956e+01,8.564829e-01
-4.610832e+01,8.149938e-01
-4.461707e+01,7.880268e-01
-4.312583e+01,nan
-4.163459e+01,7.681746e-01
-4.014335e+01,7.534717e-01
-3.865210e+01,7.424890e-01
-3.716086e+01,nan
-3.566962e+01,7.340506e-01
-3.417838e+01,7.274443e-01
-3.268714e+01,7.221950e-01
-3.119589e+01,nan
-2.970465e+01,7.179365e-01
-2.821341e+01,7.144730e-01
-2.672217e+01,7.117404e-01
-2.523093e+01,nan
-2.373968e+01,7.094340e-01
-2.224844e+01,7.074993e-01
-2.075720e+01,7.059847e-01
-1.926596e+01,nan
-1.777471e+01,7.047229e-01
-1.628347e+01,7.036677e-01
-1.479223e+01,7.027925e-01
-1.330099e+01,7.020665e-01
-1.180975e+01,nan
-1.031850e+01,7.014627e-01
-8.827262e+00,7.009556e-01
-7.336019e+00,7.005199e-01
-5.844777e+00,nan
-4.353535e+00,7.001187e-01
-2.862293e+00,6.997048e-01
-1.371051e+00,6.990637e-01
1.201913e-01,nan
1.611433e+00,6.978535e-01
3.102676e+00,6.958645e-01
4.593918e+00,6.932642e-01
6.085160e+00,nan
7.576402e+00,6.903924e-01
9.067644e+00,6.875673e-01
1.055889e+01,6.850255e-01
1.205013e+01,nan
1.354137e+01,6.822322e-01
1.503261e+01,6.802986e-01
1.652385e+01,6.748083e-01
1.801510e+01,nan
1.950634e+01,6.750559e-01
2.099758e+01,6.790201e-01
2.248882e+01,6.725129e-01
2.398007e+01,nan
2.547131e+01,6.709612e-01
2.696255e+01,6.724054e-01
2.845379e+01,6.715682e-01
2.994503e+01,nan
3.143628e+01,6.716306e-01
3.292752e+01,6.719121e-01
3.441876e+01,6.725605e-01
3.591000e+01,nan
3.740124e+01,6.734522e-01
3.889249e+01,6.745353e-01
4.038373e+01,6.760463e-01
4.187497e+01,6.832680e-01
4.336621e+01,6.767421e-01
4.485746e+01,6.792758e-01
4.634870e+01,6.788382e-01
4.783994e+01,6.979338e-01
4.933118e+01,6.728122e-01
5.082242e+01,6.783585e-01
5.231367e+01,6.155490e-01
5.380491e+01,3.143211e-01
