x,S12
-9.395076e+01,3.183704e+01
-9.245837e+01,2.817007e+01
-9.096598e+01,2.514399e+01
-8.947359e+01,2.229145e+01
-8.798119e+01,nan
-8.648880e+01,2.016718e+01
-8.499641e+01,1.857102e+01
-8.350402e+01,1.735500e+01
-8.201162e+01,nan
-8.051923e+01,1.640550e+01
-7.902684e+01,1.564733e+01
-7.753444e+01,1.502771e+01
-7.604205e+01,nan
-7.454966e+01,1.451293e+01
-7.305727e+01,1.407882e+01
-7.156487e+01,1.370080e+01
-7.007248e+01,nan
-6.858009e+01,1.336727e+01
-6.708770e+01,1.306856e+01
-6.559530e+01,1.280015e+01
-6.410291e+01,1.128658e+01
-6.261052e+01,1.765682e+01
-6.111813e+01,1.233849e+01
-5.962573e+01,1.213297e+01
-5.813334e+01,1.194076e+01
-5.664095e+01,nan
-5.514856e+01,1.176901e+01
-5.365616e+01,1.161470e+01
-5.216377e+01,1.147009e+01
-5.067138e+01,nan
-4.917898e+01,1.133758e+01
-4.768659e+01,1.107573e+01
-4.619420e+01,1.112468e+01
-4.470181e+01,nan
-4.320941e+01,1.091875e+01
-4.171702e+01,1.083312e+01
-4.022463e+01,1.078713e+01
-3.873224e+01,nan
-3.723984e+01,1.070933e+01
-3.574745e+01,1.063490e+01
-3.425506e+01,1.057310e+01
-3.276267e+01,1.052038e+01
-3.127027e+01,nan
-2.977788e+01,1.047815e+01
-2.828549e+01,1.044497e+01
-2.679309e+01,1.042415e+01
-2.530070e+01,nan
-2.380831e+01,1.041950e+01
-2.231592e+01,1.042434e+01
-2.082352e+01,1.043814e+01
-1.933113e+01,nan
-1.783874e+01,1.046416e+01
-1.634635e+01,1.050316e+01
-1.485395e+01,1.056264e+01
-1.336156e+01,nan
-1.186917e+01,1.063908e+01
-1.037678e+01,1.072888e+01
-8.884383e+00,1.084184e+01
-7.391990e+00,nan
-5.899598e+00,1.098033e+01
-4.407205e+00,1.115889e+01
-2.914812e+00,1.138817e+01
-1.422420e+00,1.167615e+01
6.997311e-02,nan
1.562366e+00,1.206012e+01
3.054758e+00,1.259004e+01
4.547151e+00,1.333952e+01
6.039544e+00,nan
7.531936e+00,1.464669e+01
9.024329e+00,1.696103e+01
1.051672e+01,1.334378e+01
1.200911e+01,nan
1.350151e+01,9.310903e+00
1.499390e+01,8.385473e+00
1.648629e+01,8.716711e+00
1.797868e+01,nan
1.947108e+01,9.168078e+00
2.096347e+01,9.666902e+00
2.245586e+01,1.016589e+01
2.394826e+01,nan
2.544065e+01,1.066439e+01
2.693304e+01,1.116586e+01
2.842543e+01,1.168123e+01
2.991783e+01,nan
3.141022e+01,1.222518e+01
3.290261e+01,1.281124e+01
3.439500e+01,1.345616e+01
3.588740e+01,nan
3.737979e+01,1.418505e+01
3.887218e+01,1.502819e+01
4.036457e+01,1.603281e+01
4.185697e+01,2.272072e+01
4.334936e+01,1.679339e+01
4.484175e+01,1.884289e+01
4.633415e+01,2.099391e+01
4.782654e+01,2.397504e+01
4.931893e+01,nan
5.081132e+01,2.921109e+01
5.230372e+01,3.958352e+01
5.379611e+01,3.650985e+01
