x,S12
-9.394739e+01,3.159070e+01
-9.245494e+01,2.792753e+01
-9.096249e+01,2.491075e+01
-8.947004e+01,2.180678e+01
-8.797759e+01,2.846877e+01
-8.648514e+01,1.996237e+01
-8.499270e+01,1.837187e+01
-8.350025e+01,1.716006e+01
-8.200780e+01,nan
-8.051535e+01,1.621760e+01
-7.902290e+01,1.546388e+01
-7.753045e+01,1.484807e+01
-7.603800e+01,nan
-7.454556e+01,1.433361e+01
-7.305311e+01,1.389426e+01
-7.156066e+01,1.351546e+01
-7.006821e+01,nan
-6.857576e+01,1.318412e+01
-6.708331e+01,1.288655e+01
-6.559086e+01,1.261733e+01
-6.409842e+01,nan
-6.260597e+01,1.237166e+01
-6.111352e+01,1.214473e+01
-5.962107e+01,1.193741e+01
-5.812862e+01,nan
-5.663617e+01,1.174813e+01
-5.514372e+01,1.157013e+01
-5.365128e+01,1.140415e+01
-5.215883e+01,1.124964e+01
-5.066638e+01,nan
-4.917393e+01,1.110342e+01
-4.768148e+01,1.097553e+01
-4.618903e+01,1.085709e+01
-4.469658e+01,nan
-4.320414e+01,1.074989e+01
-4.171169e+01,1.065100e+01
-4.021924e+01,1.054267e+01
-3.872679e+01,nan
-3.723434e+01,1.039199e+01
-3.574189e+01,1.040992e+01
-3.424944e+01,1.027444e+01
-3.275700e+01,nan
-3.126455e+01,1.023727e+01
-2.977210e+01,1.022308e+01
-2.827965e+01,1.018793e+01
-2.678720e+01,nan
-2.529475e+01,1.014972e+01
-2.380230e+01,1.012863e+01
-2.230986e+01,1.011817e+01
-2.081741e+01,nan
-1.932496e+01,1.011539e+01
-1.783251e+01,1.012295e+01
-1.634006e+01,1.014132e+01
-1.484761e+01,1.016586e+01
-1.335516e+01,nan
-1.186272e+01,1.020654e+01
-1.037027e+01,1.026144e+01
-8.877818e+00,1.032184e+01
-7.385369e+00,nan
-5.892921e+00,1.039452e+01
-4.400472e+00,1.047958e+01
-2.908024e+00,1.057488e+01
-1.415575e+00,nan
7.687355e-02,1.068588e+01
1.569322e+00,1.082017e+01
3.061771e+00,1.096287e+01
4.554219e+00,nan
6.046668e+00,1.112457e+01
7.539116e+00,1.130696e+01
9.031565e+00,1.151166e+01
1.052401e+01,nan
1.201646e+01,1.174344e+01
1.350891e+01,1.202209e+01
1.500136e+01,1.233637e+01
1.649381e+01,1.176225e+01
1.798626e+01,1.571004e+01
1.947871e+01,1.316532e+01
2.097115e+01,1.373434e+01
2.246360e+01,1.447256e+01
2.395605e+01,nan
2.544850e+01,1.546702e+01
2.694095e+01,1.704408e+01
2.843340e+01,1.968181e+01
2.992585e+01,nan
3.141829e+01,1.588337e+01
3.291074e+01,1.199327e+01
3.440319e+01,1.142906e+01
3.589564e+01,nan
3.738809e+01,1.233120e+01
3.888054e+01,1.339603e+01
4.037299e+01,1.463253e+01
4.186543e+01,nan
4.335788e+01,1.607953e+01
4.485033e+01,1.784750e+01
4.634278e+01,2.011669e+01
4.783523e+01,nan
4.932768e+01,2.317480e+01
5.082013e+01,2.835645e+01
5.231257e+01,3.803096e+01
5.380502e+01,3.501792e+01
