x,Mu
-9.396330e+01,1.808563e+00
-9.247077e+01,1.995362e+00
-9.097824e+01,2.422095e+00
-8.948571e+01,2.559540e+00
-8.799318e+01,nan
-8.650065e+01,2.689966e+00
-8.500812e+01,2.754262e+00
-8.351559e+01,2.789655e+00
-8.202306e+01,nan
-8.053054e+01,2.782852e+00
-7.903801e+01,2.737148e+00
-7.754548e+01,2.671817e+00
-7.605295e+01,2.587762e+00
-7.456042e+01,nan
-7.306789e+01,2.474522e+00
-7.157536e+01,2.315149e+00
-7.008283e+01,2.377602e+00
-6.859030e+01,nan
-6.709777e+01,2.266121e+00
-6.560524e+01,2.421093e+00
-6.411271e+01,1.993813e+00
-6.262018e+01,nan
-6.112765e+01,1.974721e+00
-5.963512e+01,1.897980e+00
-5.814260e+01,1.800043e+00
-5.665007e+01,1.709707e+00
-5.515754e+01,nan
-5.366501e+01,1.630780e+00
-5.217248e+01,1.564260e+00
-5.067995e+01,1.502933e+00
-4.918742e+01,nan
-4.769489e+01,1.447409e+00
-4.620236e+01,1.400979e+00
-4.470983e+01,1.360885e+00
-4.321730e+01,1.326402e+00
-4.172477e+01,nan
-4.023224e+01,1.302181e+00
-3.873971e+01,1.287839e+00
-3.724718e+01,1.287598e+00
-3.575466e+01,nan
-3.426213e+01,1.294019e+00
-3.276960e+01,1.382567e+00
-3.127707e+01,1.330164e+00
-2.978454e+01,nan
-2.829201e+01,1.548628e+00
-2.679948e+01,7.587993e-01
-2.530695e+01,6.068431e-01
-2.381442e+01,nan
-2.232189e+01,5.917083e-01
-2.082936e+01,5.938203e-01
-1.933683e+01,6.025113e-01
-1.784430e+01,nan
-1.635177e+01,6.114547e-01
-1.485924e+01,6.189831e-01
-1.336672e+01,6.248319e-01
-1.187419e+01,nan
-1.038166e+01,6.291646e-01
-8.889127e+00,6.322443e-01
-7.396598e+00,6.343096e-01
-5.904069e+00,6.355854e-01
-4.411539e+00,6.355625e-01
-2.919010e+00,6.362830e-01
-1.426481e+00,6.366438e-01
6.604856e-02,6.633826e-01
1.558578e+00,6.315709e-01
3.051107e+00,6.365334e-01
4.543637e+00,6.364013e-01
6.036166e+00,6.637216e-01
7.528695e+00,6.310249e-01
9.021225e+00,6.361670e-01
1.051375e+01,6.361853e-01
1.200628e+01,6.718133e-01
1.349881e+01,6.251314e-01
1.499134e+01,6.366152e-01
1.648387e+01,6.370347e-01
1.797640e+01,6.587185e-01
1.946893e+01,6.258037e-01
2.096146e+01,6.385044e-01
2.245399e+01,6.395746e-01
2.394652e+01,6.434065e-01
2.543905e+01,6.280506e-01
2.693158e+01,6.422228e-01
2.842411e+01,6.441529e-01
2.991664e+01,6.431400e-01
3.140916e+01,nan
3.290169e+01,6.459910e-01
3.439422e+01,6.522514e-01
3.588675e+01,6.526211e-01
3.737928e+01,nan
3.887181e+01,6.544257e-01
4.036434e+01,6.579151e-01
4.185687e+01,6.594411e-01
4.334940e+01,nan
4.484193e+01,6.651422e-01
4.633446e+01,6.603266e-01
4.782699e+01,6.747260e-01
4.931952e+01,nan
5.081205e+01,6.455585e-01
5.230458e+01,6.395898e-01
5.379710e+01,3.146011e-01
