x,S12
-9.395559e+01,3.231043e+01
-9.246312e+01,2.862694e+01
-9.097065e+01,2.557638e+01
-8.947818e+01,2.269305e+01
-8.798571e+01,nan
-8.649324e+01,2.054860e+01
-8.500077e+01,1.893822e+01
-8.350830e+01,1.770495e+01
-8.201583e+01,nan
-8.052336e+01,1.674260e+01
-7.903089e+01,1.597755e+01
-7.753842e+01,1.536004e+01
-7.604595e+01,nan
-7.455348e+01,1.484335e+01
-7.306101e+01,1.440229e+01
-7.156854e+01,1.402058e+01
-7.007607e+01,1.347144e+01
-6.858360e+01,1.899263e+01
-6.709113e+01,1.339651e+01
-6.559866e+01,1.312885e+01
-6.410619e+01,1.289409e+01
-6.261372e+01,nan
-6.112125e+01,1.268584e+01
-5.962878e+01,1.251844e+01
-5.813631e+01,1.210576e+01
-5.664384e+01,nan
-5.515137e+01,1.221188e+01
-5.365890e+01,1.191289e+01
-5.216643e+01,1.177295e+01
-5.067396e+01,nan
-4.918149e+01,1.169422e+01
-4.768902e+01,1.157410e+01
-4.619655e+01,1.146126e+01
-4.470407e+01,1.135634e+01
-4.321160e+01,nan
-4.171913e+01,1.126229e+01
-4.022666e+01,1.117958e+01
-3.873419e+01,1.111738e+01
-3.724172e+01,nan
-3.574925e+01,1.107098e+01
-3.425678e+01,1.103213e+01
-3.276431e+01,1.100828e+01
-3.127184e+01,nan
-2.977937e+01,1.100534e+01
-2.828690e+01,1.103304e+01
-2.679443e+01,1.107452e+01
-2.530196e+01,1.115046e+01
-2.380949e+01,nan
-2.231702e+01,1.126873e+01
-2.082455e+01,1.146644e+01
-1.933208e+01,1.174000e+01
-1.783961e+01,nan
-1.634714e+01,1.216235e+01
-1.485467e+01,1.280159e+01
-1.336220e+01,1.402804e+01
-1.186973e+01,nan
-1.037726e+01,1.627684e+01
-8.884789e+00,1.257724e+01
-7.392319e+00,8.316321e+00
-5.899848e+00,nan
-4.407378e+00,7.240155e+00
-2.914908e+00,7.383202e+00
-1.422438e+00,7.660335e+00
7.003258e-02,nan
1.562503e+00,7.988995e+00
3.054973e+00,8.316645e+00
4.547443e+00,8.631172e+00
6.039914e+00,nan
7.532384e+00,8.932609e+00
9.024854e+00,9.221998e+00
1.051732e+01,9.502656e+00
1.200979e+01,nan
1.350226e+01,9.781559e+00
1.499474e+01,1.005931e+01
1.648721e+01,1.034342e+01
1.797968e+01,nan
1.947215e+01,1.063732e+01
2.096462e+01,1.094476e+01
2.245709e+01,1.126993e+01
2.394956e+01,nan
2.544203e+01,1.161680e+01
2.693450e+01,1.199074e+01
2.842697e+01,1.239962e+01
2.991944e+01,1.695574e+01
3.141191e+01,1.249646e+01
3.290438e+01,1.335982e+01
3.439685e+01,1.393805e+01
3.588932e+01,1.728955e+01
3.738179e+01,1.409884e+01
3.887426e+01,1.539720e+01
4.036673e+01,1.636790e+01
4.185920e+01,1.896897e+01
4.335167e+01,1.709032e+01
4.484414e+01,1.897930e+01
4.633661e+01,2.123357e+01
4.782908e+01,2.434952e+01
4.932155e+01,nan
5.081402e+01,2.953904e+01
5.230649e+01,3.970695e+01
5.379896e+01,3.780168e+01
