x,Mu
-9.395076e+01,1.764131e+00
-9.245837e+01,1.954300e+00
-9.096598e+01,2.345581e+00
-8.947359e+01,2.458023e+00
-8.798119e+01,nan
-8.648880e+01,2.564283e+00
-8.499641e+01,2.611713e+00
-8.350402e+01,2.625900e+00
-8.201162e+01,nan
-8.051923e+01,2.604909e+00
-7.902684e+01,2.556686e+00
-7.753444e+01,2.483383e+00
-7.604205e+01,nan
-7.454966e+01,2.388903e+00
-7.305727e+01,2.264656e+00
-7.156487e+01,2.039992e+00
-7.007248e+01,nan
-6.858009e+01,3.096346e+00
-6.708770e+01,2.202228e+00
-6.559530e+01,2.048099e+00
-6.410291e+01,1.842802e+00
-6.261052e+01,2.300542e+00
-6.111813e+01,1.833675e+00
-5.962573e+01,1.743544e+00
-5.813334e+01,1.661177e+00
-5.664095e+01,nan
-5.514856e+01,1.586982e+00
-5.365616e+01,1.517235e+00
-5.216377e+01,1.451039e+00
-5.067138e+01,nan
-4.917898e+01,1.378349e+00
-4.768659e+01,1.302781e+00
-4.619420e+01,1.300404e+00
-4.470181e+01,nan
-4.320941e+01,1.210963e+00
-4.171702e+01,1.184857e+00
-4.022463e+01,1.150414e+00
-3.873224e+01,nan
-3.723984e+01,1.110355e+00
-3.574745e+01,1.074359e+00
-3.425506e+01,1.041472e+00
-3.276267e+01,1.011217e+00
-3.127027e+01,nan
-2.977788e+01,9.838791e-01
-2.828549e+01,9.589617e-01
-2.679309e+01,9.366383e-01
-2.530070e+01,nan
-2.380831e+01,9.163047e-01
-2.231592e+01,8.970589e-01
-2.082352e+01,8.795622e-01
-1.933113e+01,nan
-1.783874e+01,8.640139e-01
-1.634635e+01,8.503096e-01
-1.485395e+01,8.385505e-01
-1.336156e+01,nan
-1.186917e+01,8.277969e-01
-1.037678e+01,8.184422e-01
-8.884383e+00,8.113619e-01
-7.391990e+00,nan
-5.899598e+00,8.064155e-01
-4.407205e+00,8.043554e-01
-2.914812e+00,8.048381e-01
-1.422420e+00,8.086117e-01
6.997311e-02,nan
1.562366e+00,8.173988e-01
3.054758e+00,8.340804e-01
4.547151e+00,8.563619e-01
6.039544e+00,nan
7.531936e+00,9.225344e-01
9.024329e+00,9.443700e-01
1.051672e+01,9.801936e-01
1.200911e+01,nan
1.350151e+01,5.823365e-01
1.499390e+01,4.994992e-01
1.648629e+01,5.074446e-01
1.797868e+01,nan
1.947108e+01,5.216853e-01
2.096347e+01,5.378952e-01
2.245586e+01,5.523894e-01
2.394826e+01,nan
2.544065e+01,5.650317e-01
2.693304e+01,5.760084e-01
2.842543e+01,5.856611e-01
2.991783e+01,nan
3.141022e+01,5.942545e-01
3.290261e+01,6.019596e-01
3.439500e+01,6.089621e-01
3.588740e+01,nan
3.737979e+01,6.154450e-01
3.887218e+01,6.214383e-01
4.036457e+01,6.276695e-01
4.185697e+01,6.539283e-01
4.334936e+01,6.307268e-01
4.484175e+01,6.401720e-01
4.633415e+01,6.396056e-01
4.782654e+01,6.530204e-01
4.931893e+01,nan
5.081132e+01,6.348145e-01
5.230372e+01,6.182447e-01
5.379611e+01,2.981492e-01
