x,Mu
-9.397741e+01,1.774221e+00
-9.248475e+01,1.991997e+00
-9.099209e+01,2.440360e+00
-8.949943e+01,2.601463e+00
-8.800677e+01,nan
-8.651411e+01,2.758447e+00
-8.502145e+01,2.867321e+00
-8.352879e+01,2.934949e+00
-8.203613e+01,2.969325e+00
-8.054347e+01,nan
-7.905081e+01,2.791847e+00
-7.755815e+01,2.644537e+00
-7.606549e+01,3.194106e+00
-7.457283e+01,nan
-7.308017e+01,2.420551e+00
-7.158752e+01,2.461155e+00
-7.009486e+01,2.968005e+00
-6.860220e+01,2.643782e+00
-6.710954e+01,nan
-6.561688e+01,2.435006e+00
-6.412422e+01,2.316818e+00
-6.263156e+01,2.230757e+00
-6.113890e+01,2.167937e+00
-5.964624e+01,nan
-5.815358e+01,2.121298e+00
-5.666092e+01,2.104955e+00
-5.516826e+01,2.079140e+00
-5.367560e+01,nan
-5.218294e+01,2.202216e+00
-5.069028e+01,1.921731e+00
-4.919762e+01,3.237380e+00
-4.770496e+01,1.091149e+00
-4.621230e+01,nan
-4.471964e+01,8.249168e-01
-4.322698e+01,7.718967e-01
-4.173432e+01,7.524981e-01
-4.024166e+01,nan
-3.874900e+01,7.452515e-01
-3.725634e+01,7.406946e-01
-3.576368e+01,7.354632e-01
-3.427102e+01,nan
-3.277836e+01,7.294412e-01
-3.128570e+01,7.239512e-01
-2.979305e+01,7.193654e-01
-2.830039e+01,nan
-2.680773e+01,7.155991e-01
-2.531507e+01,7.125067e-01
-2.382241e+01,7.099563e-01
-2.232975e+01,nan
-2.083709e+01,7.078323e-01
-1.934443e+01,7.060210e-01
-1.785177e+01,7.044876e-01
-1.635911e+01,nan
-1.486645e+01,7.031957e-01
-1.337379e+01,7.019092e-01
-1.188113e+01,7.003948e-01
-1.038847e+01,nan
-8.895810e+00,6.984073e-01
-7.403150e+00,6.958515e-01
-5.910491e+00,6.928805e-01
-4.417831e+00,nan
-2.925171e+00,6.896677e-01
-1.432512e+00,6.863184e-01
6.014784e-02,6.829582e-01
1.552807e+00,nan
3.045467e+00,6.796513e-01
4.538127e+00,6.764505e-01
6.030786e+00,6.734444e-01
7.523446e+00,nan
9.016106e+00,6.707491e-01
1.050877e+01,6.684494e-01
1.200142e+01,6.665385e-01
1.349408e+01,nan
1.498674e+01,6.651332e-01
1.647940e+01,6.636401e-01
1.797206e+01,6.630642e-01
1.946472e+01,nan
2.095738e+01,6.588069e-01
2.245004e+01,6.614667e-01
2.394270e+01,6.659340e-01
2.543536e+01,nan
2.692802e+01,6.605928e-01
2.842068e+01,6.614056e-01
2.991334e+01,6.632509e-01
3.140600e+01,nan
3.289866e+01,6.637658e-01
3.439132e+01,6.649446e-01
3.588398e+01,6.664069e-01
3.737664e+01,nan
3.886930e+01,6.679373e-01
4.036196e+01,6.703243e-01
4.185462e+01,6.711976e-01
4.334728e+01,nan
4.483994e+01,6.760901e-01
4.633260e+01,6.702785e-01
4.782526e+01,6.840853e-01
4.931792e+01,nan
5.081058e+01,6.540325e-01
5.230324e+01,6.469551e-01
5.379590e+01,3.199597e-01
