x,S11
-9.382806e+01,-1.978933e+01
-9.233682e+01,-1.470831e+01
-9.084558e+01,-1.141493e+01
-8.935434e+01,-9.600100e+00
-8.786310e+01,nan
-8.637185e+01,-8.157464e+00
-8.488061e+01,-7.176258e+00
-8.338937e+01,-6.599632e+00
-8.189813e+01,nan
-8.040688e+01,-6.539029e+00
-7.891564e+01,-5.819666e+00
-7.742440e+01,-5.460915e+00
-7.593316e+01,-6.201698e+00
-7.444192e+01,nan
-7.295067e+01,-5.456241e+00
-7.145943e+01,-5.771977e+00
-6.996819e+01,-5.918317e+00
-6.847695e+01,nan
-6.698571e+01,-6.120845e+00
-6.549446e+01,-6.313135e+00
-6.400322e+01,-6.534545e+00
-6.251198e+01,nan
-6.102074e+01,-6.768069e+00
-5.952949e+01,-7.226103e+00
-5.803825e+01,-7.509798e+00
-5.654701e+01,-1.089691e+01
-5.505577e+01,nan
-5.356453e+01,-4.863006e+00
-5.207328e+01,-7.733465e+00
-5.058204e+01,-8.243791e+00
-4.909080e+01,nan
-4.759956e+01,-8.632545e+00
-4.610832e+01,-8.922435e+00
-4.461707e+01,-9.182195e+00
-4.312583e+01,nan
-4.163459e+01,-9.425783e+00
-4.014335e+01,-9.664986e+00
-3.865210e+01,-9.901935e+00
-3.716086e+01,nan
-3.566962e+01,-1.013840e+01
-3.417838e+01,-1.037422e+01
-3.268714e+01,-1.060914e+01
-3.119589e+01,nan
-2.970465e+01,-1.084335e+01
-2.821341e+01,-1.107445e+01
-2.672217e+01,-1.130321e+01
-2.523093e+01,nan
-2.373968e+01,-1.153198e+01
-2.224844e+01,-1.175816e+01
-2.075720e+01,-1.198219e+01
-1.926596e+01,nan
-1.777471e+01,-1.220594e+01
-1.628347e+01,-1.242969e+01
-1.479223e+01,-1.265376e+01
-1.330099e+01,-1.287868e+01
-1.180975e+01,nan
-1.031850e+01,-1.310503e+01
-8.827262e+00,-1.333345e+01
-7.336019e+00,-1.356468e+01
-5.844777e+00,nan
-4.353535e+00,-1.379960e+01
-2.862293e+00,-1.403902e+01
-1.371051e+00,-1.428452e+01
1.201913e-01,nan
1.611433e+00,-1.453214e+01
3.102676e+00,-1.478591e+01
4.593918e+00,-1.505017e+01
6.085160e+00,nan
7.576402e+00,-1.532205e+01
9.067644e+00,-1.560342e+01
1.055889e+01,-1.589722e+01
1.205013e+01,nan
1.354137e+01,-1.622077e+01
1.503261e+01,-1.655023e+01
1.652385e+01,-1.699003e+01
1.801510e+01,nan
1.950634e+01,-1.713868e+01
2.099758e+01,-1.754213e+01
2.248882e+01,-1.814079e+01
2.398007e+01,nan
2.547131e+01,-1.853468e+01
2.696255e+01,-1.901365e+01
2.845379e+01,-1.957571e+01
2.994503e+01,nan
3.143628e+01,-2.019585e+01
3.292752e+01,-2.089321e+01
3.441876e+01,-2.169235e+01
3.591000e+01,nan
3.740124e+01,-2.262659e+01
3.889249e+01,-2.374447e+01
4.038373e+01,-2.510556e+01
4.187497e+01,-3.428227e+01
4.336621e+01,-2.620013e+01
4.485746e+01,-2.908734e+01
4.634870e+01,-3.233270e+01
4.783994e+01,-4.168829e+01
4.933118e+01,-3.607425e+01
5.082242e+01,-4.484446e+01
5.231367e+01,-6.779470e+01
5.380491e+01,-1.221994e+02
