x,Mu
-9.382136e+01,2.083309e+00
-9.233017e+01,2.065616e+00
-9.083899e+01,2.444155e+00
-8.934780e+01,2.574887e+00
-8.785661e+01,nan
-8.636542e+01,2.720213e+00
-8.487423e+01,2.803965e+00
-8.338305e+01,2.859579e+00
-8.189186e+01,nan
-8.040067e+01,2.878664e+00
-7.890948e+01,2.867040e+00
-7.741830e+01,2.770787e+00
-7.592711e+01,nan
-7.443592e+01,2.522206e+00
-7.294473e+01,2.517672e+00
-7.145354e+01,2.571374e+00
-6.996236e+01,2.744663e+00
-6.847117e+01,nan
-6.697998e+01,2.638611e+00
-6.548879e+01,2.329540e+00
-6.399761e+01,2.198178e+00
-6.250642e+01,nan
-6.101523e+01,2.087508e+00
-5.952404e+01,2.001592e+00
-5.803285e+01,1.930896e+00
-5.654167e+01,nan
-5.505048e+01,1.875309e+00
-5.355929e+01,1.834038e+00
-5.206810e+01,1.818508e+00
-5.057691e+01,1.801703e+00
-4.908573e+01,nan
-4.759454e+01,1.906729e+00
-4.610335e+01,1.719940e+00
-4.461216e+01,2.397651e+00
-4.312098e+01,nan
-4.162979e+01,9.770945e-01
-4.013860e+01,7.496587e-01
-3.864741e+01,7.099547e-01
-3.715622e+01,nan
-3.566504e+01,6.997384e-01
-3.417385e+01,7.003955e-01
-3.268266e+01,7.031060e-01
-3.119147e+01,nan
-2.970029e+01,7.051808e-01
-2.820910e+01,7.061040e-01
-2.671791e+01,7.059175e-01
-2.522672e+01,nan
-2.373553e+01,7.049107e-01
-2.224435e+01,7.032794e-01
-2.075316e+01,7.013485e-01
-1.926197e+01,nan
-1.777078e+01,6.991283e-01
-1.627959e+01,6.965871e-01
-1.478841e+01,6.939278e-01
-1.329722e+01,nan
-1.180603e+01,6.910687e-01
-1.031484e+01,6.880222e-01
-8.823656e+00,6.848399e-01
-7.332468e+00,6.568976e-01
-5.841280e+00,6.837024e-01
-4.350092e+00,6.782007e-01
-2.858905e+00,6.748055e-01
-1.367717e+00,6.714789e-01
1.234710e-01,nan
1.614659e+00,6.683798e-01
3.105847e+00,6.655194e-01
4.597034e+00,6.629549e-01
6.088222e+00,nan
7.579410e+00,6.608091e-01
9.070598e+00,6.589303e-01
1.056179e+01,6.573571e-01
1.205297e+01,nan
1.354416e+01,6.562097e-01
1.503535e+01,6.553731e-01
1.652654e+01,6.549709e-01
1.801772e+01,nan
1.950891e+01,6.544516e-01
2.100010e+01,6.547515e-01
2.249129e+01,6.518272e-01
2.398248e+01,nan
2.547366e+01,6.534169e-01
2.696485e+01,6.595772e-01
2.845604e+01,6.561401e-01
2.994723e+01,nan
3.143842e+01,6.559734e-01
3.292960e+01,6.589650e-01
3.442079e+01,6.598798e-01
3.591198e+01,nan
3.740317e+01,6.617679e-01
3.889435e+01,6.636604e-01
4.038554e+01,6.660003e-01
4.187673e+01,nan
4.336792e+01,6.680801e-01
4.485911e+01,6.707412e-01
4.635029e+01,6.713885e-01
4.784148e+01,7.008684e-01
4.933267e+01,6.650633e-01
5.082386e+01,6.730989e-01
5.231504e+01,6.095312e-01
5.380623e+01,3.098941e-01
