x,Mu
-9.394894e+01,1.755584e+00
-9.245653e+01,1.947631e+00
-9.096413e+01,2.334216e+00
-8.947172e+01,2.457740e+00
-8.797931e+01,2.116076e+00
-8.648691e+01,2.546284e+00
-8.499450e+01,2.591417e+00
-8.350209e+01,2.605803e+00
-8.200969e+01,nan
-8.051728e+01,2.582010e+00
-7.902487e+01,2.533403e+00
-7.753247e+01,2.459193e+00
-7.604006e+01,nan
-7.454765e+01,2.363387e+00
-7.305524e+01,2.238745e+00
-7.156284e+01,1.992901e+00
-7.007043e+01,nan
-6.857802e+01,2.715910e+00
-6.708562e+01,2.172819e+00
-6.559321e+01,2.025439e+00
-6.410080e+01,nan
-6.260840e+01,1.914529e+00
-6.111599e+01,1.818426e+00
-5.962358e+01,1.727839e+00
-5.813118e+01,1.646348e+00
-5.663877e+01,1.627281e+00
-5.514636e+01,1.569375e+00
-5.365395e+01,1.499174e+00
-5.216155e+01,1.435390e+00
-5.066914e+01,nan
-4.917673e+01,1.375340e+00
-4.768433e+01,1.320530e+00
-4.619192e+01,1.268598e+00
-4.469951e+01,nan
-4.320711e+01,1.213211e+00
-4.171470e+01,1.157440e+00
-4.022229e+01,1.147521e+00
-3.872989e+01,nan
-3.723748e+01,1.084042e+00
-3.574507e+01,1.061646e+00
-3.425266e+01,1.034782e+00
-3.276026e+01,nan
-3.126785e+01,1.003594e+00
-2.977544e+01,9.757612e-01
-2.828304e+01,9.498513e-01
-2.679063e+01,9.240935e-01
-2.529822e+01,9.492054e-01
-2.380582e+01,9.046797e-01
-2.231341e+01,8.850837e-01
-2.082100e+01,8.671881e-01
-1.932860e+01,nan
-1.783619e+01,8.514918e-01
-1.634378e+01,8.364942e-01
-1.485137e+01,8.223955e-01
-1.335897e+01,nan
-1.186656e+01,8.101776e-01
-1.037415e+01,7.989802e-01
-8.881747e+00,7.894469e-01
-7.389340e+00,nan
-5.896933e+00,7.812800e-01
-4.404526e+00,7.735859e-01
-2.912119e+00,7.672815e-01
-1.419712e+00,nan
7.269485e-02,7.625303e-01
1.565102e+00,7.592419e-01
3.057509e+00,7.581320e-01
4.549916e+00,nan
6.042323e+00,7.593124e-01
7.534729e+00,7.619086e-01
9.027136e+00,7.687243e-01
1.051954e+01,7.794156e-01
1.201195e+01,nan
1.350436e+01,7.972889e-01
1.499676e+01,8.199284e-01
1.648917e+01,8.812631e-01
1.798158e+01,nan
1.947398e+01,9.040279e-01
2.096639e+01,9.282867e-01
2.245880e+01,5.725934e-01
2.395121e+01,nan
2.544361e+01,5.006609e-01
2.693602e+01,5.128989e-01
2.842843e+01,5.292229e-01
2.992083e+01,nan
3.141324e+01,5.462905e-01
3.290565e+01,5.618118e-01
3.439805e+01,5.755988e-01
3.589046e+01,nan
3.738287e+01,5.877768e-01
3.887527e+01,5.982868e-01
4.036768e+01,6.078056e-01
4.186009e+01,nan
4.335250e+01,6.149779e-01
4.484490e+01,6.243583e-01
4.633731e+01,6.243181e-01
4.782972e+01,6.725923e-01
4.932212e+01,6.350072e-01
5.081453e+01,6.156840e-01
5.230694e+01,6.134602e-01
5.379934e+01,2.955851e-01
